Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,5,10637296,1,60,0.0027358531951904297,0.0012798309326171875,34,49,15,34,34,49,15,34,0.0,min,Min Best Case,True
2,96372106,5,10637297,1,60,0.0008454322814941406,0.0008728504180908203,25,31,6,25,25,31,6,25,0.0,min,Min Best Case,True
3,96372106,5,10637298,1,60,0.005177974700927734,0.0012691020965576172,37,45,8,37,37,45,8,37,0.0,min,Min Best Case,True
4,96372106,5,10637299,1,60,1.9904942512512207,0.0016105175018310547,36,54,18,36,36,54,18,36,0.0,min,Min Best Case,True
5,96372106,5,10637300,1,60,0.020548343658447266,0.001482248306274414,41,54,13,41,41,54,13,41,0.0,min,Min Best Case,True
6,96372106,5,10637301,1,60,0.021847248077392578,0.0015840530395507812,30,44,14,30,30,44,14,30,0.0,min,Min Best Case,True
7,96372106,5,10637302,1,60,0.17325043678283691,0.001699209213256836,47,70,23,47,47,70,23,47,0.0,min,Min Best Case,True
8,96372106,5,10637303,1,60,0.0009214878082275391,0.0008935928344726562,28,39,11,28,28,39,11,28,0.0,min,Min Best Case,True
9,96372106,5,10637304,1,60,0.003412961959838867,0.0010676383972167969,27,39,12,27,27,39,12,27,0.0,min,Min Best Case,True
10,96372106,5,10637305,1,60,0.10686874389648438,0.0011551380157470703,35,45,10,35,35,45,10,35,0.0,min,Min Best Case,True
11,96372106,5,10637306,1,60,0.0032949447631835938,0.0015850067138671875,32,49,17,32,32,49,17,32,0.0,min,Min Best Case,True
12,96372106,5,10637307,1,60,0.016349077224731445,0.0013463497161865234,34,48,14,34,34,48,14,34,0.0,min,Min Best Case,True
13,96372106,5,10637308,1,60,0.013942718505859375,0.0012564659118652344,34,47,13,34,34,47,13,34,0.0,min,Min Best Case,True
14,96372106,5,10637309,1,60,0.009325742721557617,0.0012481212615966797,30,44,14,30,30,44,14,30,0.0,min,Min Best Case,True
