Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,5,10637296,2,60,0.003347635269165039,0.013363122940063477,40,66,26,40,42,47,5,42,0.5,min,Min Best Case,True,40,63
2,96372106,5,10637297,2,60,0.004246234893798828,0.003045797348022461,28,46,18,28,28,33,5,28,0.5,min,Min Best Case,True,27,53
3,96372106,5,10637298,2,60,0.09383082389831543,0.00644683837890625,43,73,30,43,42,50,8,42,0.5,min,Min Best Case,True,39,68
4,96372106,5,10637299,2,60,11.196655035018921,0.059821128845214844,45,69,24,45,44,49,5,44,0.5,min,Min Best Case,True,38,68
5,96372106,5,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,Min Best Case,True,-1,-1
6,96372106,5,10637301,2,60,0.0030677318572998047,0.06284308433532715,36,58,22,36,36,36,0,36,0.5,min,Min Best Case,True,34,56
7,96372106,5,10637302,2,60,0.7559912204742432,0.0752556324005127,56,102,46,56,55,56,1,55,0.5,min,Min Best Case,True,51,93
8,96372106,5,10637303,2,60,0.001032114028930664,0.0036165714263916016,30,53,23,30,30,33,3,30,0.5,min,Min Best Case,True,30,53
9,96372106,5,10637304,2,60,0.012044191360473633,0.010840415954589844,37,53,16,37,37,38,1,37,0.5,min,Min Best Case,True,34,55
10,96372106,5,10637305,2,60,0.26322269439697266,0.035582780838012695,42,64,22,42,42,42,0,42,0.5,min,Min Best Case,True,36,64
11,96372106,5,10637306,2,60,0.001277923583984375,0.008031606674194336,36,66,30,36,36,43,7,36,0.5,min,Min Best Case,True,36,66
12,96372106,5,10637307,2,60,0.16874432563781738,0.029080867767333984,43,72,29,43,43,45,2,43,0.5,min,Min Best Case,True,40,70
13,96372106,5,10637308,2,60,0.020127296447753906,0.0054738521575927734,38,61,23,38,37,41,4,37,0.5,min,Min Best Case,True,35,59
14,96372106,5,10637309,2,60,0.13251900672912598,0.006707429885864258,39,60,21,39,39,47,8,39,0.5,min,Min Best Case,True,34,58
