Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,5,10637296,0,60,0.025311708450317383,32,32,0,32,32,32,0,32,0.0,uniform,False
2,96372106,5,10637297,0,60,0.007947683334350586,22,22,0,22,22,22,0,22,0.0,uniform,False
3,96372106,5,10637298,0,60,0.012331962585449219,33,33,0,33,33,33,0,33,0.0,uniform,False
4,96372106,5,10637299,0,60,0.009807348251342773,31,31,0,31,31,31,0,31,0.0,uniform,False
5,96372106,5,10637300,0,60,0.013465166091918945,38,38,0,38,38,38,0,38,0.0,uniform,False
6,96372106,5,10637301,0,60,0.033976078033447266,28,28,0,28,28,28,0,28,0.0,uniform,False
7,96372106,5,10637302,0,60,0.024761199951171875,44,44,0,44,44,44,0,44,0.0,uniform,False
8,96372106,5,10637303,0,60,0.019737958908081055,25,25,0,25,25,25,0,25,0.0,uniform,False
9,96372106,5,10637304,0,60,0.016074657440185547,24,24,0,24,24,24,0,24,0.0,uniform,False
10,96372106,5,10637305,0,60,0.028944969177246094,28,28,0,28,28,28,0,28,0.0,uniform,False
11,96372106,5,10637306,0,60,0.04534316062927246,30,30,0,30,30,30,0,30,0.0,uniform,False
12,96372106,5,10637307,0,60,0.01005411148071289,29,29,0,29,29,29,0,29,0.0,uniform,False
13,96372106,5,10637308,0,60,0.03641152381896973,29,29,0,29,29,29,0,29,0.0,uniform,False
14,96372106,5,10637309,0,60,0.011247634887695312,29,29,0,29,29,29,0,29,0.0,uniform,False
15,96372106,5,10637310,0,60,0.03620004653930664,37,37,0,37,37,37,0,37,0.0,uniform,False
16,96372106,5,10637311,0,60,0.02840256690979004,26,26,0,26,26,26,0,26,0.0,uniform,False
17,96372106,5,10637312,0,60,0.00888681411743164,22,22,0,22,22,22,0,22,0.0,uniform,False
18,96372106,5,10637313,0,60,0.04189467430114746,33,33,0,33,33,33,0,33,0.0,uniform,False
19,96372106,5,10637314,0,60,0.10389065742492676,29,29,0,29,29,29,0,29,0.0,uniform,False
20,96372106,5,10637315,0,60,0.029270410537719727,35,35,0,35,35,35,0,35,0.0,uniform,False
21,96372106,5,10637316,0,60,0.03371906280517578,36,36,0,36,36,36,0,36,0.0,uniform,False
22,96372106,5,10637317,0,60,0.023726463317871094,25,25,0,25,25,25,0,25,0.0,uniform,False
23,96372106,5,10637318,0,60,0.014361143112182617,24,24,0,24,24,24,0,24,0.0,uniform,False
24,96372106,5,10637319,0,60,0.02665543556213379,34,34,0,34,34,34,0,34,0.0,uniform,False
25,96372106,5,10637320,0,60,0.00707554817199707,21,21,0,21,21,21,0,21,0.0,uniform,False
26,96372106,5,10637321,0,60,0.021490812301635742,21,21,0,21,21,21,0,21,0.0,uniform,False
27,96372106,5,10637322,0,60,0.06484293937683105,27,27,0,27,27,27,0,27,0.0,uniform,False
28,96372106,5,10637323,0,60,0.03092336654663086,31,31,0,31,31,31,0,31,0.0,uniform,False
29,96372106,5,10637324,0,60,0.01566624641418457,24,24,0,24,24,24,0,24,0.0,uniform,False
30,96372106,5,10637325,0,60,0.01102447509765625,23,23,0,23,23,23,0,23,0.0,uniform,False
31,96372106,5,10637326,0,60,0.031226158142089844,30,30,0,30,30,30,0,30,0.0,uniform,False
32,96372106,5,10637327,0,60,0.016482830047607422,28,28,0,28,28,28,0,28,0.0,uniform,False
33,96372106,5,10637328,0,60,0.025664567947387695,33,33,0,33,33,33,0,33,0.0,uniform,False
34,96372106,5,10637329,0,60,0.031982421875,31,31,0,31,31,31,0,31,0.0,uniform,False
35,96372106,5,10637330,0,60,0.007527828216552734,21,21,0,21,21,21,0,21,0.0,uniform,False
36,96372106,5,10637331,0,60,0.014066219329833984,20,20,0,20,20,20,0,20,0.0,uniform,False
37,96372106,5,10637332,0,60,0.01229095458984375,24,24,0,24,24,24,0,24,0.0,uniform,False
38,96372106,5,10637333,0,60,0.02000594139099121,26,26,0,26,26,26,0,26,0.0,uniform,False
39,96372106,5,10637334,0,60,0.008553028106689453,27,27,0,27,27,27,0,27,0.0,uniform,False
40,96372106,5,10637335,0,60,0.0047092437744140625,11,11,0,11,11,11,0,11,0.0,uniform,False
41,96372106,5,10637336,0,60,0.013359546661376953,41,41,0,41,41,41,0,41,0.0,uniform,False
42,96372106,5,10637337,0,60,0.01837468147277832,24,24,0,24,24,24,0,24,0.0,uniform,False
43,96372106,5,10637338,0,60,0.024197816848754883,32,32,0,32,32,32,0,32,0.0,uniform,False
44,96372106,5,10637339,0,60,0.024072647094726562,28,28,0,28,28,28,0,28,0.0,uniform,False
45,96372106,5,10637340,0,60,0.015615701675415039,26,26,0,26,26,26,0,26,0.0,uniform,False
46,96372106,5,10637341,0,60,0.008016824722290039,24,24,0,24,24,24,0,24,0.0,uniform,False
47,96372106,5,10637342,0,60,0.024366378784179688,24,24,0,24,24,24,0,24,0.0,uniform,False
48,96372106,5,10637343,0,60,0.01125192642211914,25,25,0,25,25,25,0,25,0.0,uniform,False
49,96372106,5,10637344,0,60,0.03805971145629883,25,25,0,25,25,25,0,25,0.0,uniform,False
50,96372106,5,10637345,0,60,0.02757716178894043,39,39,0,39,39,39,0,39,0.0,uniform,False
