Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,5,10637296,4,60,0.41289663314819336,0.0029914379119873047,59,113,54,113,59,113,54,113,0.0,uniform,True
2,96372106,5,10637297,4,60,0.01296544075012207,0.0019898414611816406,44,74,30,74,44,74,30,74,0.0,uniform,True
3,96372106,5,10637298,4,60,0.52561354637146,0.0019567012786865234,59,121,62,121,59,121,62,121,0.0,uniform,True
4,96372106,5,10637299,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
5,96372106,5,10637300,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
6,96372106,5,10637301,4,60,0.11373114585876465,0.0020301342010498047,51,92,41,92,51,92,41,92,0.0,uniform,True
7,96372106,5,10637302,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
8,96372106,5,10637303,4,60,0.21442675590515137,0.001958131790161133,50,90,40,90,50,90,40,90,0.0,uniform,True
9,96372106,5,10637304,4,60,2.3577499389648438,0.001995086669921875,49,91,42,91,49,91,42,91,0.0,uniform,True
10,96372106,5,10637305,4,60,16.011129140853882,0.0029981136322021484,58,105,47,105,58,105,47,105,0.0,uniform,True
11,96372106,5,10637306,4,60,0.10174012184143066,0.002992391586303711,46,100,54,100,46,100,54,100,0.0,uniform,True
12,96372106,5,10637307,4,60,0.25630974769592285,0.001956939697265625,57,102,45,102,57,102,45,102,0.0,uniform,True
13,96372106,5,10637308,4,60,5.517199754714966,0.00299072265625,61,116,55,116,61,116,55,116,0.0,uniform,True
14,96372106,5,10637309,4,60,2.492357015609741,0.0030281543731689453,51,102,51,102,51,102,51,102,0.0,uniform,True
15,96372106,5,10637310,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
16,96372106,5,10637311,4,60,0.09275412559509277,0.0019969940185546875,50,100,50,100,50,100,50,100,0.0,uniform,True
17,96372106,5,10637312,4,60,1.7174055576324463,0.001995086669921875,47,76,29,76,47,76,29,76,0.0,uniform,True
18,96372106,5,10637313,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
19,96372106,5,10637314,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
20,96372106,5,10637315,4,60,1.6027121543884277,0.0029921531677246094,63,120,57,120,63,120,57,120,0.0,uniform,True
21,96372106,5,10637316,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
22,96372106,5,10637317,4,60,0.07779121398925781,0.0030045509338378906,42,88,46,88,42,88,46,88,0.0,uniform,True
23,96372106,5,10637318,4,60,0.12467479705810547,0.0019948482513427734,46,83,37,83,46,83,37,83,0.0,uniform,True
24,96372106,5,10637319,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
25,96372106,5,10637320,4,60,0.025929689407348633,0.0019943714141845703,46,84,38,84,46,84,38,84,0.0,uniform,True
26,96372106,5,10637321,4,60,0.00797891616821289,0.0009975433349609375,38,80,42,80,38,80,42,80,0.0,uniform,True
27,96372106,5,10637322,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
28,96372106,5,10637323,4,60,9.15553593635559,0.0039522647857666016,60,101,41,101,60,101,41,101,0.0,uniform,True
29,96372106,5,10637324,4,60,83.02690005302429,0.003947257995605469,51,84,33,84,51,84,33,84,0.0,uniform,True
30,96372106,5,10637325,4,60,0.8436923027038574,0.0029833316802978516,41,78,37,78,41,78,37,78,0.0,uniform,True
31,96372106,5,10637326,4,60,16.947622299194336,0.004987478256225586,64,108,44,108,64,108,44,108,0.0,uniform,True
32,96372106,5,10637327,4,60,0.926551342010498,0.0019965171813964844,52,103,51,103,52,103,51,103,0.0,uniform,True
33,96372106,5,10637328,4,60,1.6107475757598877,0.0029611587524414062,63,111,48,111,63,111,48,111,0.0,uniform,True
34,96372106,5,10637329,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
35,96372106,5,10637330,4,60,0.007977962493896484,0.0009996891021728516,38,81,43,81,38,81,43,81,0.0,uniform,True
36,96372106,5,10637331,4,60,0.009973526000976562,0.0009930133819580078,35,63,28,63,35,63,28,63,0.0,uniform,True
37,96372106,5,10637332,4,60,0.22037506103515625,0.001992940902709961,42,80,38,80,42,80,38,80,0.0,uniform,True
38,96372106,5,10637333,4,60,2.6180028915405273,0.002032756805419922,52,91,39,91,52,91,39,91,0.0,uniform,True
39,96372106,5,10637334,4,60,0.04087328910827637,0.0009953975677490234,47,94,47,94,47,94,47,94,0.0,uniform,True
40,96372106,5,10637335,4,60,0.0009810924530029297,0.0010390281677246094,23,45,22,45,23,45,22,45,0.0,uniform,True
41,96372106,5,10637336,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
42,96372106,5,10637337,4,60,1.0311100482940674,0.0019974708557128906,41,76,35,76,41,76,35,76,0.0,uniform,True
43,96372106,5,10637338,4,60,0.1077122688293457,0.0020313262939453125,49,106,57,106,49,106,57,106,0.0,uniform,True
44,96372106,5,10637339,4,60,100.72406148910522,0.001995086669921875,57,102,45,102,57,102,45,102,0.0,uniform,True
45,96372106,5,10637340,4,60,14.632245779037476,0.0019931793212890625,51,85,34,85,51,85,34,85,0.0,uniform,True
46,96372106,5,10637341,4,60,0.011001348495483398,0.0020203590393066406,51,95,44,95,51,95,44,95,0.0,uniform,True
47,96372106,5,10637342,4,60,3.4294049739837646,0.003989696502685547,48,82,34,82,48,82,34,82,0.0,uniform,True
48,96372106,5,10637343,4,60,0.13065147399902344,0.0019943714141845703,48,100,52,100,48,100,52,100,0.0,uniform,True
49,96372106,5,10637344,4,60,0.6110572814941406,0.0029909610748291016,46,101,55,101,46,101,55,101,0.0,uniform,True
50,96372106,5,10637345,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
