Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,5,10637296,0,60,0.058695077896118164,32,32,0,32,32,32,0,32,0.25,uniform,False
2,96372106,5,10637297,0,60,0.020551443099975586,22,22,0,22,22,22,0,22,0.25,uniform,False
3,96372106,5,10637298,0,60,0.026721477508544922,33,33,0,33,33,33,0,33,0.25,uniform,False
4,96372106,5,10637299,0,60,0.04384732246398926,31,31,0,31,31,31,0,31,0.25,uniform,False
5,96372106,5,10637300,0,60,0.0298917293548584,38,38,0,38,38,38,0,38,0.25,uniform,False
6,96372106,5,10637301,0,60,0.048564910888671875,28,28,0,28,28,28,0,28,0.25,uniform,False
7,96372106,5,10637302,0,60,0.05912351608276367,44,44,0,44,44,44,0,44,0.25,uniform,False
8,96372106,5,10637303,0,60,0.040250539779663086,25,25,0,25,25,25,0,25,0.25,uniform,False
9,96372106,5,10637304,0,60,0.03432178497314453,24,24,0,24,24,24,0,24,0.25,uniform,False
10,96372106,5,10637305,0,60,0.036844491958618164,28,28,0,28,28,28,0,28,0.25,uniform,False
11,96372106,5,10637306,0,60,0.10019302368164062,30,30,0,30,30,30,0,30,0.25,uniform,False
12,96372106,5,10637307,0,60,0.023111820220947266,29,29,0,29,29,29,0,29,0.25,uniform,False
13,96372106,5,10637308,0,60,0.060297250747680664,29,29,0,29,29,29,0,29,0.25,uniform,False
14,96372106,5,10637309,0,60,0.02581954002380371,29,29,0,29,29,29,0,29,0.25,uniform,False
15,96372106,5,10637310,0,60,0.08807778358459473,37,37,0,37,37,37,0,37,0.25,uniform,False
16,96372106,5,10637311,0,60,0.033889055252075195,26,26,0,26,26,26,0,26,0.25,uniform,False
17,96372106,5,10637312,0,60,0.01698470115661621,22,22,0,22,22,22,0,22,0.25,uniform,False
18,96372106,5,10637313,0,60,0.08853411674499512,33,33,0,33,33,33,0,33,0.25,uniform,False
19,96372106,5,10637314,0,60,0.15365886688232422,29,29,0,29,29,29,0,29,0.25,uniform,False
20,96372106,5,10637315,0,60,0.05029177665710449,35,35,0,35,35,35,0,35,0.25,uniform,False
21,96372106,5,10637316,0,60,0.08269715309143066,36,36,0,36,36,36,0,36,0.25,uniform,False
22,96372106,5,10637317,0,60,0.031925201416015625,25,25,0,25,25,25,0,25,0.25,uniform,False
23,96372106,5,10637318,0,60,0.02917003631591797,24,24,0,24,24,24,0,24,0.25,uniform,False
24,96372106,5,10637319,0,60,0.06566977500915527,34,34,0,34,34,34,0,34,0.25,uniform,False
25,96372106,5,10637320,0,60,0.015224456787109375,21,21,0,21,21,21,0,21,0.25,uniform,False
26,96372106,5,10637321,0,60,0.03499579429626465,21,21,0,21,21,21,0,21,0.25,uniform,False
27,96372106,5,10637322,0,60,0.11273908615112305,27,27,0,27,27,27,0,27,0.25,uniform,False
28,96372106,5,10637323,0,60,0.06219601631164551,31,31,0,31,31,31,0,31,0.25,uniform,False
29,96372106,5,10637324,0,60,0.030457496643066406,24,24,0,24,24,24,0,24,0.25,uniform,False
30,96372106,5,10637325,0,60,0.01928853988647461,23,23,0,23,23,23,0,23,0.25,uniform,False
31,96372106,5,10637326,0,60,0.05671525001525879,30,30,0,30,30,30,0,30,0.25,uniform,False
32,96372106,5,10637327,0,60,0.03755974769592285,28,28,0,28,28,28,0,28,0.25,uniform,False
33,96372106,5,10637328,0,60,0.03980422019958496,33,33,0,33,33,33,0,33,0.25,uniform,False
34,96372106,5,10637329,0,60,0.08496975898742676,31,31,0,31,31,31,0,31,0.25,uniform,False
35,96372106,5,10637330,0,60,0.01679706573486328,21,21,0,21,21,21,0,21,0.25,uniform,False
36,96372106,5,10637331,0,60,0.02864837646484375,20,20,0,20,20,20,0,20,0.25,uniform,False
37,96372106,5,10637332,0,60,0.020745515823364258,24,24,0,24,24,24,0,24,0.25,uniform,False
38,96372106,5,10637333,0,60,0.034331560134887695,26,26,0,26,26,26,0,26,0.25,uniform,False
39,96372106,5,10637334,0,60,0.018407106399536133,27,27,0,27,27,27,0,27,0.25,uniform,False
40,96372106,5,10637335,0,60,0.007953405380249023,11,11,0,11,11,11,0,11,0.25,uniform,False
41,96372106,5,10637336,0,60,0.0390019416809082,41,41,0,41,41,41,0,41,0.25,uniform,False
42,96372106,5,10637337,0,60,0.03481578826904297,24,24,0,24,24,24,0,24,0.25,uniform,False
43,96372106,5,10637338,0,60,0.03452134132385254,32,32,0,32,32,32,0,32,0.25,uniform,False
44,96372106,5,10637339,0,60,0.056290626525878906,28,28,0,28,28,28,0,28,0.25,uniform,False
45,96372106,5,10637340,0,60,0.03423285484313965,26,26,0,26,26,26,0,26,0.25,uniform,False
46,96372106,5,10637341,0,60,0.02923870086669922,24,24,0,24,24,24,0,24,0.25,uniform,False
47,96372106,5,10637342,0,60,0.029856443405151367,24,24,0,24,24,24,0,24,0.25,uniform,False
48,96372106,5,10637343,0,60,0.019773244857788086,25,25,0,25,25,25,0,25,0.25,uniform,False
49,96372106,5,10637344,0,60,0.05747246742248535,25,25,0,25,25,25,0,25,0.25,uniform,False
50,96372106,5,10637345,0,60,0.03474783897399902,39,39,0,39,39,39,0,39,0.25,uniform,False
