Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,6,10637296,1,60,0.10870718955993652,2.0384414196014404,250,332,82,297,292,292,0,292,1.0,uniform,False
2,96372106,6,10637297,1,60,0.03490638732910156,1.309032917022705,257,317,60,290,290,290,0,290,1.0,uniform,False
3,96372106,6,10637298,1,60,0.24733877182006836,4.705102443695068,242,307,65,274,267,267,0,267,1.0,uniform,False
4,96372106,6,10637299,1,60,0.05684804916381836,1.1561353206634521,223,286,63,255,248,248,0,248,1.0,uniform,False
5,96372106,6,10637300,1,60,6.806452989578247,13.286123275756836,325,388,63,359,323,323,0,323,1.0,uniform,False
6,96372106,6,10637301,1,60,0.008975982666015625,0.6927905082702637,196,241,45,218,218,218,0,218,1.0,uniform,False
7,96372106,6,10637302,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
8,96372106,6,10637303,1,60,0.631462812423706,0.42839527130126953,200,251,51,220,201,201,0,201,1.0,uniform,False
9,96372106,6,10637304,1,60,0.007977485656738281,0.2702982425689697,153,191,38,171,171,171,0,171,1.0,uniform,False
10,96372106,6,10637305,1,60,0.2952101230621338,5.613051891326904,252,315,63,278,275,275,0,275,1.0,uniform,False
