Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC,True SIC
1,96372106,6,10637296,2,60,0.19149160385131836,0.014942169189453125,301,454,153,378,301,454,153,378,0.0,uniform,Min Best Case,True,297,448372
2,96372106,6,10637297,2,60,0.132676362991333,0.009970664978027344,329,448,119,395,329,448,119,395,0.0,uniform,Min Best Case,True,325,444391
3,96372106,6,10637298,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Best Case,True,-1,-1-1
4,96372106,6,10637299,2,60,0.03990650177001953,0.014981985092163086,263,383,120,330,263,383,120,330,0.0,uniform,Min Best Case,True,262,383328
5,96372106,6,10637300,2,60,0.4597346782684326,0.010969161987304688,351,499,148,421,351,499,148,421,0.0,uniform,Min Best Case,True,349,502426
6,96372106,6,10637301,2,60,0.009973287582397461,0.013941764831542969,238,344,106,286,238,344,106,286,0.0,uniform,Min Best Case,True,238,344286
7,96372106,6,10637302,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Best Case,True,-1,-1-1
8,96372106,6,10637303,2,60,0.02393627166748047,0.010967254638671875,234,326,92,275,234,326,92,275,0.0,uniform,Min Best Case,True,230,322271
9,96372106,6,10637304,2,60,0.005983829498291016,0.007997989654541016,191,271,80,237,191,271,80,237,0.0,uniform,Min Best Case,True,191,271237
10,96372106,6,10637305,2,60,3.856743335723877,0.008976221084594727,304,441,137,375,304,441,137,375,0.0,uniform,Min Best Case,True,298,440368
11,96372106,6,10637306,2,60,0.013962268829345703,0.00700068473815918,213,289,76,253,213,289,76,253,0.0,uniform,Min Best Case,True,212,289254
12,96372106,6,10637307,2,60,0.47971630096435547,0.013926982879638672,328,482,154,408,328,482,154,408,0.0,uniform,Min Best Case,True,318,472404
13,96372106,6,10637308,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Best Case,True,-1,-1-1
14,96372106,6,10637309,2,60,0.8138232231140137,0.015952348709106445,294,437,143,361,294,437,143,361,0.0,uniform,Min Best Case,True,292,434358
15,96372106,6,10637310,2,60,1.71541428565979,0.010970354080200195,222,321,99,273,222,321,99,273,0.0,uniform,Min Best Case,True,217,309266
16,96372106,6,10637311,2,60,6.510562181472778,0.011942386627197266,234,338,104,292,234,338,104,292,0.0,uniform,Min Best Case,True,232,342292
17,96372106,6,10637312,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Best Case,True,-1,-1-1
18,96372106,6,10637313,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Best Case,True,-1,-1-1
19,96372106,6,10637314,2,60,1.9229114055633545,0.014019012451171875,328,457,129,395,328,457,129,395,0.0,uniform,Min Best Case,True,323,462397
20,96372106,6,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Best Case,True,-1,-1-1
21,96372106,6,10637316,2,60,0.012965202331542969,0.014939546585083008,340,507,167,440,340,507,167,440,0.0,uniform,Min Best Case,True,340,507440
22,96372106,6,10637317,2,60,2.294898509979248,0.019946813583374023,284,419,135,350,284,419,135,350,0.0,uniform,Min Best Case,True,284,421354
23,96372106,6,10637318,2,60,0.00598454475402832,0.0069811344146728516,168,234,66,201,168,234,66,201,0.0,uniform,Min Best Case,True,168,234201
24,96372106,6,10637319,2,60,0.030933618545532227,0.008978605270385742,227,336,109,274,227,336,109,274,0.0,uniform,Min Best Case,True,225,338278
25,96372106,6,10637320,2,60,0.011024713516235352,0.011968374252319336,293,425,132,357,293,425,132,357,0.0,uniform,Min Best Case,True,293,425357
26,96372106,6,10637321,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Best Case,True,-1,-1-1
27,96372106,6,10637322,2,60,0.008723735809326172,0.011949300765991211,214,308,94,260,214,308,94,260,0.0,uniform,Min Best Case,True,214,308260
28,96372106,6,10637323,2,60,0.17653989791870117,0.01294565200805664,346,491,145,409,346,491,145,409,0.0,uniform,Min Best Case,True,344,497416
29,96372106,6,10637324,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Best Case,True,-1,-1-1
30,96372106,6,10637325,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Best Case,True,-1,-1-1
31,96372106,6,10637326,2,60,0.0645747184753418,0.005983829498291016,185,277,92,226,185,277,92,226,0.0,uniform,Min Best Case,True,184,277223
32,96372106,6,10637327,2,60,0.051871299743652344,0.011969327926635742,325,480,155,396,325,480,155,396,0.0,uniform,Min Best Case,True,319,470385
33,96372106,6,10637328,2,60,0.007978200912475586,0.00897359848022461,243,347,104,293,243,347,104,293,0.0,uniform,Min Best Case,True,243,347293
34,96372106,6,10637329,2,60,0.2982211112976074,0.007977008819580078,195,298,103,238,195,298,103,238,0.0,uniform,Min Best Case,True,187,295232
35,96372106,6,10637330,2,60,0.15559983253479004,0.009970664978027344,181,256,75,223,181,256,75,223,0.0,uniform,Min Best Case,True,178,261215
36,96372106,6,10637331,2,60,0.050841569900512695,0.008975982666015625,260,352,92,313,260,352,92,313,0.0,uniform,Min Best Case,True,258,361314
37,96372106,6,10637332,2,60,0.00994729995727539,0.011002540588378906,253,358,105,307,253,358,105,307,0.0,uniform,Min Best Case,True,253,358307
