Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,6,10637296,1,60,0.11324763298034668,0.11824703216552734,249,330,81,330,323,327,4,327,0.5,max,Min Best Case,False
2,96372106,6,10637297,1,60,0.04190206527709961,0.08984208106994629,257,317,60,317,317,317,0,317,0.5,max,Min Best Case,False
3,96372106,6,10637298,1,60,1.319444179534912,0.10702061653137207,236,301,65,301,298,299,1,299,0.5,max,Min Best Case,False
4,96372106,6,10637299,1,60,0.037925004959106445,0.09792113304138184,216,275,59,275,274,275,1,275,0.5,max,Min Best Case,False
5,96372106,6,10637300,1,60,1.3224878311157227,0.09813880920410156,283,351,68,351,351,351,0,351,0.5,max,Min Best Case,False
6,96372106,6,10637301,1,60,0.009002447128295898,0.08088898658752441,196,241,45,241,241,241,0,241,0.5,max,Min Best Case,False
7,96372106,6,10637302,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,False
8,96372106,6,10637303,1,60,0.01394033432006836,0.05600237846374512,184,228,44,228,226,227,1,227,0.5,max,Min Best Case,False
9,96372106,6,10637304,1,60,0.005984067916870117,0.05295515060424805,153,191,38,191,190,191,1,191,0.5,max,Min Best Case,False
10,96372106,6,10637305,1,60,4.328237056732178,0.07546567916870117,245,307,62,307,303,307,4,307,0.5,max,Min Best Case,False
11,96372106,6,10637306,1,60,0.010969877243041992,0.054404497146606445,169,207,38,207,206,207,1,207,0.5,max,Min Best Case,False
12,96372106,6,10637307,1,60,0.1686544418334961,0.10081768035888672,268,338,70,338,337,338,1,338,0.5,max,Min Best Case,False
13,96372106,6,10637308,1,60,0.04481673240661621,0.10977292060852051,264,331,67,331,330,331,1,331,0.5,max,Min Best Case,False
14,96372106,6,10637309,1,60,0.03985333442687988,0.13520312309265137,241,307,66,307,305,307,2,307,0.5,max,Min Best Case,False
15,96372106,6,10637310,1,60,0.3386695384979248,0.08190107345581055,178,225,47,225,222,225,3,225,0.5,max,Min Best Case,False
