Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,6,10637296,0,60,0.010969877243041992,0.01395559310913086,202,202,0,202,202,202,0,202,0.0,uniform,Min Worst Case,True
2,96372106,6,10637297,0,60,0.016954421997070312,0.006983280181884766,196,196,0,196,196,196,0,196,0.0,uniform,Min Worst Case,True
3,96372106,6,10637298,0,60,0.0139617919921875,0.009969949722290039,188,188,0,188,188,188,0,188,0.0,uniform,Min Worst Case,True
4,96372106,6,10637299,0,60,0.009972810745239258,0.01291513442993164,177,177,0,177,177,177,0,177,0.0,uniform,Min Worst Case,True
5,96372106,6,10637300,0,60,0.06279492378234863,0.008975744247436523,241,241,0,241,241,241,0,241,0.0,uniform,Min Worst Case,True
6,96372106,6,10637301,0,60,0.04587578773498535,0.009972810745239258,150,150,0,150,150,150,0,150,0.0,uniform,Min Worst Case,True
7,96372106,6,10637302,0,60,0.23241043090820312,0.0099945068359375,222,222,0,222,222,222,0,222,0.0,uniform,Min Worst Case,True
8,96372106,6,10637303,0,60,0.006981372833251953,0.00801396369934082,143,143,0,143,143,143,0,143,0.0,uniform,Min Worst Case,True
9,96372106,6,10637304,0,60,0.058852434158325195,0.0069866180419921875,139,139,0,139,139,139,0,139,0.0,uniform,Min Worst Case,True
10,96372106,6,10637305,0,60,0.013962507247924805,0.008974313735961914,185,185,0,185,185,185,0,185,0.0,uniform,Min Worst Case,True
11,96372106,6,10637306,0,60,0.016916275024414062,0.007041215896606445,139,139,0,139,139,139,0,139,0.0,uniform,Min Worst Case,True
12,96372106,6,10637307,0,60,0.6241483688354492,0.012258768081665039,213,213,0,213,213,213,0,213,0.0,uniform,Min Worst Case,True
13,96372106,6,10637308,0,60,0.013926267623901367,0.018949031829833984,203,203,0,203,203,203,0,203,0.0,uniform,Min Worst Case,True
14,96372106,6,10637309,0,60,0.01596379280090332,0.01495814323425293,194,194,0,194,194,194,0,194,0.0,uniform,Min Worst Case,True
15,96372106,6,10637310,0,60,0.01295328140258789,0.009007692337036133,140,140,0,140,140,140,0,140,0.0,uniform,Min Worst Case,True
16,96372106,6,10637311,0,60,0.030131101608276367,0.009971380233764648,155,155,0,155,155,155,0,155,0.0,uniform,Min Worst Case,True
17,96372106,6,10637312,0,60,0.16073036193847656,0.013959646224975586,187,187,0,187,187,187,0,187,0.0,uniform,Min Worst Case,True
18,96372106,6,10637313,0,60,0.022565364837646484,0.010967016220092773,242,242,0,242,242,242,0,242,0.0,uniform,Min Worst Case,True
19,96372106,6,10637314,0,60,0.009963512420654297,0.014958858489990234,204,204,0,204,204,204,0,204,0.0,uniform,Min Worst Case,True
20,96372106,6,10637315,0,60,0.010342121124267578,0.010975837707519531,149,149,0,149,149,149,0,149,0.0,uniform,Min Worst Case,True
21,96372106,6,10637316,0,60,0.013965845108032227,0.013965845108032227,232,232,0,232,232,232,0,232,0.0,uniform,Min Worst Case,True
22,96372106,6,10637317,0,60,0.025494098663330078,0.012548685073852539,186,186,0,186,186,186,0,186,0.0,uniform,Min Worst Case,True
23,96372106,6,10637318,0,60,0.005013227462768555,0.0059850215911865234,106,106,0,106,106,106,0,106,0.0,uniform,Min Worst Case,True
24,96372106,6,10637319,0,60,0.011968374252319336,0.006981372833251953,151,151,0,151,151,151,0,151,0.0,uniform,Min Worst Case,True
