Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,6,10637296,1,60,0.1216745376586914,1.4152336120605469,249,330,81,249,246,246,0,246,1.0,min,Min Worst Case,True
2,96372106,6,10637297,1,60,0.043886661529541016,1.3454012870788574,257,317,60,257,257,257,0,257,1.0,min,Min Worst Case,True
3,96372106,6,10637298,1,60,0.29020261764526367,3.3221166133880615,236,301,65,236,236,236,0,236,1.0,min,Min Worst Case,True
4,96372106,6,10637299,1,60,0.04092741012573242,0.8856315612792969,216,275,59,216,215,215,0,215,1.0,min,Min Worst Case,True
5,96372106,6,10637300,1,60,1.5857608318328857,7.6704795360565186,283,351,68,283,283,283,0,283,1.0,min,Min Worst Case,True
6,96372106,6,10637301,1,60,0.008941650390625,0.4527895450592041,196,241,45,196,196,196,0,196,1.0,min,Min Worst Case,True
7,96372106,6,10637302,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,Min Worst Case,True
8,96372106,6,10637303,1,60,0.014986276626586914,0.3052408695220947,184,228,44,184,183,183,0,183,1.0,min,Min Worst Case,True
9,96372106,6,10637304,1,60,0.0069811344146728516,0.18056440353393555,153,191,38,153,153,153,0,153,1.0,min,Min Worst Case,True
10,96372106,6,10637305,1,60,0.6592185497283936,4.317455291748047,249,310,61,249,245,245,0,245,1.0,min,Min Worst Case,True
11,96372106,6,10637306,1,60,0.010970830917358398,0.2872292995452881,169,207,38,169,169,169,0,169,1.0,min,Min Worst Case,True
12,96372106,6,10637307,1,60,5.000628709793091,10.652521848678589,268,338,70,268,268,268,0,268,1.0,min,Min Worst Case,True
13,96372106,6,10637308,1,60,0.0967416763305664,32.79929518699646,264,331,67,264,263,263,0,263,1.0,min,Min Worst Case,True
14,96372106,6,10637309,1,60,0.033927202224731445,0.7968363761901855,241,307,66,241,241,241,0,241,1.0,min,Min Worst Case,True
15,96372106,6,10637310,1,60,0.7968704700469971,7.780195713043213,180,221,41,180,179,179,0,179,1.0,min,Min Worst Case,True
16,96372106,6,10637311,1,60,0.05283021926879883,1.0242609977722168,190,239,49,190,190,190,0,190,1.0,min,Min Worst Case,True
17,96372106,6,10637312,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,Min Worst Case,True
18,96372106,6,10637313,1,60,0.20652389526367188,2.0884509086608887,304,387,83,304,302,302,0,302,1.0,min,Min Worst Case,True
19,96372106,6,10637314,1,60,0.09175443649291992,1.4701013565063477,259,326,67,259,258,258,0,258,1.0,min,Min Worst Case,True
20,96372106,6,10637315,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,Min Worst Case,True
21,96372106,6,10637316,1,60,0.08377552032470703,2.856313705444336,281,355,74,281,281,281,0,281,1.0,min,Min Worst Case,True
22,96372106,6,10637317,1,60,0.021941184997558594,0.6432790756225586,234,300,66,234,234,234,0,234,1.0,min,Min Worst Case,True
23,96372106,6,10637318,1,60,0.005984067916870117,0.16455841064453125,138,171,33,138,138,138,0,138,1.0,min,Min Worst Case,True
24,96372106,6,10637319,1,60,0.05684804916381836,0.7160849571228027,188,237,49,188,188,188,0,188,1.0,min,Min Worst Case,True
25,96372106,6,10637320,1,60,0.010008811950683594,0.6572413444519043,243,299,56,243,243,243,0,243,1.0,min,Min Worst Case,True
26,96372106,6,10637321,1,60,0.8178138732910156,4.8899245262146,232,292,60,232,228,228,0,228,1.0,min,Min Worst Case,True
27,96372106,6,10637322,1,60,0.008976936340332031,0.36499834060668945,174,222,48,174,174,174,0,174,1.0,min,Min Worst Case,True
28,96372106,6,10637323,1,60,0.04288506507873535,0.9993274211883545,281,354,73,281,281,281,0,281,1.0,min,Min Worst Case,True
29,96372106,6,10637324,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,Min Worst Case,True
30,96372106,6,10637325,1,60,1.104048728942871,12.72896409034729,253,305,52,253,251,251,0,251,1.0,min,Min Worst Case,True
31,96372106,6,10637326,1,60,0.005932807922363281,0.1226658821105957,151,202,51,151,151,151,0,151,1.0,min,Min Worst Case,True
32,96372106,6,10637327,1,60,0.029948711395263672,0.6771798133850098,263,327,64,263,263,263,0,263,1.0,min,Min Worst Case,True
33,96372106,6,10637328,1,60,0.007976055145263672,0.281247615814209,193,249,56,193,193,193,0,193,1.0,min,Min Worst Case,True
34,96372106,6,10637329,1,60,0.02991962432861328,0.4557766914367676,167,205,38,167,166,166,0,166,1.0,min,Min Worst Case,True
35,96372106,6,10637330,1,60,0.9614284038543701,1.847041368484497,148,179,31,148,146,146,0,146,1.0,min,Min Worst Case,True
36,96372106,6,10637331,1,60,0.01695394515991211,0.3181495666503906,205,253,48,205,205,205,0,205,1.0,min,Min Worst Case,True
37,96372106,6,10637332,1,60,0.029919862747192383,0.8826398849487305,205,254,49,205,203,203,0,203,1.0,min,Min Worst Case,True
38,96372106,6,10637333,1,60,0.012964725494384766,0.5156543254852295,233,299,66,233,233,233,0,233,1.0,min,Min Worst Case,True
39,96372106,6,10637334,1,60,0.118682861328125,2.6219892501831055,229,288,59,229,227,227,0,227,1.0,min,Min Worst Case,True
40,96372106,6,10637335,1,60,1.125281572341919,13.066094398498535,202,257,55,202,201,201,0,201,1.0,min,Min Worst Case,True
41,96372106,6,10637336,1,60,0.008985280990600586,0.40990281105041504,215,269,54,215,215,215,0,215,1.0,min,Min Worst Case,True
