Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC,True SIC
1,96372106,6,10637296,2,60,29.316608667373657,0.013961315155029297,323,424,101,323,323,424,101,323,0.0,min,Min Worst Case,True,326,419326
2,96372106,6,10637297,2,60,5.9072425365448,0.011002779006958008,334,442,108,334,334,442,108,334,0.0,min,Min Worst Case,True,337,437337
3,96372106,6,10637298,2,60,6.061732292175293,0.011966705322265625,309,407,98,309,309,407,98,309,0.0,min,Min Worst Case,True,296,404296
4,96372106,6,10637299,2,60,3.196420192718506,0.015966176986694336,270,367,97,270,270,367,97,270,0.0,min,Min Worst Case,True,268,365268
5,96372106,6,10637300,2,60,35.97084593772888,0.012967109680175781,362,482,120,362,362,482,120,362,0.0,min,Min Worst Case,True,361,477361
6,96372106,6,10637301,2,60,2.443408489227295,0.013962984085083008,247,328,81,247,247,328,81,247,0.0,min,Min Worst Case,True,244,327244
7,96372106,6,10637302,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Worst Case,True,-1,-1-1
8,96372106,6,10637303,2,60,0.9604885578155518,0.013021707534790039,237,321,84,237,237,321,84,237,0.0,min,Min Worst Case,True,233,317233
9,96372106,6,10637304,2,60,0.08975958824157715,0.009974002838134766,196,263,67,196,196,263,67,196,0.0,min,Min Worst Case,True,196,263196
10,96372106,6,10637305,2,60,149.97820281982422,0.017951011657714844,334,429,95,334,334,429,95,334,0.0,min,Min Worst Case,True,321,417321
11,96372106,6,10637306,2,60,0.6741960048675537,0.008975505828857422,219,277,58,219,219,277,58,219,0.0,min,Min Worst Case,True,218,277218
12,96372106,6,10637307,2,60,38.36641263961792,0.012965917587280273,352,458,106,352,352,458,106,352,0.0,min,Min Worst Case,True,336,442336
13,96372106,6,10637308,2,60,11.178147315979004,0.012965917587280273,340,445,105,340,340,445,105,340,0.0,min,Min Worst Case,True,339,443339
14,96372106,6,10637309,2,60,24.278082609176636,0.01598191261291504,316,417,101,316,316,417,101,316,0.0,min,Min Worst Case,True,315,415315
15,96372106,6,10637310,2,60,7.578733921051025,0.010968208312988281,237,304,67,237,237,304,67,237,0.0,min,Min Worst Case,True,230,295230
16,96372106,6,10637311,2,60,18.09661078453064,0.011967182159423828,243,329,86,243,243,329,86,243,0.0,min,Min Worst Case,True,242,323242
17,96372106,6,10637312,2,60,45.15825033187866,0.010979652404785156,314,405,91,314,314,405,91,314,0.0,min,Min Worst Case,True,294,399294
18,96372106,6,10637313,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Worst Case,True,-1,-1-1
19,96372106,6,10637314,2,60,17.306044816970825,0.012967824935913086,331,445,114,331,331,445,114,331,0.0,min,Min Worst Case,True,331,443331
20,96372106,6,10637315,2,60,0.4857010841369629,0.011965274810791016,236,323,87,236,236,323,87,236,0.0,min,Min Worst Case,True,236,323236
21,96372106,6,10637316,2,60,15.446449995040894,0.015976667404174805,360,480,120,360,360,480,120,360,0.0,min,Min Worst Case,True,351,479351
22,96372106,6,10637317,2,60,9.131614923477173,0.011932611465454102,293,402,109,293,293,402,109,293,0.0,min,Min Worst Case,True,296,399296
23,96372106,6,10637318,2,60,0.09275126457214355,0.007998466491699219,172,230,58,172,172,230,58,172,0.0,min,Min Worst Case,True,172,230172
24,96372106,6,10637319,2,60,1.0212781429290771,0.007977485656738281,244,325,81,244,244,325,81,244,0.0,min,Min Worst Case,True,231,324231
25,96372106,6,10637320,2,60,2.245938301086426,0.01296234130859375,300,414,114,300,300,414,114,300,0.0,min,Min Worst Case,True,300,414300
26,96372106,6,10637321,2,60,119.6713593006134,0.009973526000976562,300,402,102,300,300,402,102,300,0.0,min,Min Worst Case,True,290,386290
27,96372106,6,10637322,2,60,1.993727207183838,0.01795196533203125,216,300,84,216,216,300,84,216,0.0,min,Min Worst Case,True,216,300216
28,96372106,6,10637323,2,60,16.433058500289917,0.015933513641357422,356,475,119,356,356,475,119,356,0.0,min,Min Worst Case,True,357,473357
29,96372106,6,10637324,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Worst Case,True,-1,-1-1
30,96372106,6,10637325,2,60,216.90831971168518,0.011948347091674805,322,419,97,322,322,419,97,322,0.0,min,Min Worst Case,True,317,413317
31,96372106,6,10637326,2,60,0.23932766914367676,0.01296544075012207,192,262,70,192,192,262,70,192,0.0,min,Min Worst Case,True,194,261194
32,96372106,6,10637327,2,60,2.2539989948272705,0.011977672576904297,337,445,108,337,337,445,108,337,0.0,min,Min Worst Case,True,333,442333
33,96372106,6,10637328,2,60,0.6901781558990479,0.009972333908081055,248,336,88,248,248,336,88,248,0.0,min,Min Worst Case,True,248,336248
34,96372106,6,10637329,2,60,0.4547591209411621,0.008980989456176758,204,281,77,204,204,281,77,204,0.0,min,Min Worst Case,True,198,278198
35,96372106,6,10637330,2,60,5.540217399597168,0.010970354080200195,187,247,60,187,187,247,60,187,0.0,min,Min Worst Case,True,184,241184
36,96372106,6,10637331,2,60,1.007286548614502,0.009977579116821289,266,345,79,266,266,345,79,266,0.0,min,Min Worst Case,True,266,345266
37,96372106,6,10637332,2,60,1.7502624988555908,0.011006832122802734,267,351,84,267,267,351,84,267,0.0,min,Min Worst Case,True,259,344259
