Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC,True SIC
1,96372106,6,10637296,2,60,29.316608667373657,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Worst Case,True,-1,-1-1
2,96372106,6,10637297,2,60,5.9072425365448,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Worst Case,True,-1,-1-1
3,96372106,6,10637298,2,60,6.061732292175293,36.761308670043945,309,407,98,407,407,407,0,407,0.5,max,Min Worst Case,True,296,4040
4,96372106,6,10637299,2,60,3.196420192718506,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Worst Case,True,-1,-1-1
5,96372106,6,10637300,2,60,35.97084593772888,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Worst Case,True,-1,-1-1
6,96372106,6,10637301,2,60,2.443408489227295,50.941744327545166,247,328,81,328,323,328,5,328,0.5,max,Min Worst Case,True,244,3270
7,96372106,6,10637302,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Worst Case,True,-1,-1-1
8,96372106,6,10637303,2,60,0.9604885578155518,27.962265491485596,237,321,84,321,313,317,4,317,0.5,max,Min Worst Case,True,233,3170
9,96372106,6,10637304,2,60,0.08975958824157715,1.6755180358886719,196,263,67,263,262,263,1,263,0.5,max,Min Worst Case,True,196,2630
10,96372106,6,10637305,2,60,149.97820281982422,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Worst Case,True,-1,-1-1
11,96372106,6,10637306,2,60,0.6741960048675537,4.832219839096069,219,277,58,277,271,277,6,277,0.5,max,Min Worst Case,True,218,2770
12,96372106,6,10637307,2,60,38.36641263961792,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Worst Case,True,-1,-1-1
13,96372106,6,10637308,2,60,11.178147315979004,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Worst Case,True,-1,-1-1
14,96372106,6,10637309,2,60,24.278082609176636,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Worst Case,True,-1,-1-1
15,96372106,6,10637310,2,60,7.578733921051025,14.899159669876099,237,304,67,304,303,304,1,304,0.5,max,Min Worst Case,True,230,2950
16,96372106,6,10637311,2,60,18.09661078453064,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Worst Case,True,-1,-1-1
17,96372106,6,10637312,2,60,45.15825033187866,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Worst Case,True,-1,-1-1
18,96372106,6,10637313,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Worst Case,True,-1,-1-1
19,96372106,6,10637314,2,60,17.306044816970825,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Worst Case,True,-1,-1-1
20,96372106,6,10637315,2,60,0.4857010841369629,15.955334663391113,236,323,87,323,321,323,2,323,0.5,max,Min Worst Case,True,236,3230
21,96372106,6,10637316,2,60,15.446449995040894,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Worst Case,True,-1,-1-1
22,96372106,6,10637317,2,60,9.131614923477173,33.865071296691895,293,402,109,402,394,402,8,402,0.5,max,Min Worst Case,True,296,3990
23,96372106,6,10637318,2,60,0.09275126457214355,1.145935297012329,172,230,58,230,224,230,6,230,0.5,max,Min Worst Case,True,172,2300
24,96372106,6,10637319,2,60,1.0212781429290771,17.836299896240234,244,325,81,325,317,325,8,325,0.5,max,Min Worst Case,True,231,3240
25,96372106,6,10637320,2,60,2.245938301086426,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Worst Case,True,-1,-1-1
26,96372106,6,10637321,2,60,119.6713593006134,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Worst Case,True,-1,-1-1
27,96372106,6,10637322,2,60,1.993727207183838,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Worst Case,True,-1,-1-1
28,96372106,6,10637323,2,60,16.433058500289917,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Worst Case,True,-1,-1-1
29,96372106,6,10637324,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Worst Case,True,-1,-1-1
30,96372106,6,10637325,2,60,216.90831971168518,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Worst Case,True,-1,-1-1
31,96372106,6,10637326,2,60,0.23932766914367676,2.7236900329589844,192,262,70,262,260,262,2,262,0.5,max,Min Worst Case,True,194,2610
32,96372106,6,10637327,2,60,2.2539989948272705,56.966700315475464,337,445,108,445,443,445,2,445,0.5,max,Min Worst Case,True,333,4420
33,96372106,6,10637328,2,60,0.6901781558990479,25.226576566696167,248,336,88,336,330,336,6,336,0.5,max,Min Worst Case,True,248,3360
34,96372106,6,10637329,2,60,0.4547591209411621,3.406924247741699,204,281,77,281,276,278,2,278,0.5,max,Min Worst Case,True,198,2780
35,96372106,6,10637330,2,60,5.540217399597168,40.625404596328735,187,247,60,247,243,247,4,247,0.5,max,Min Worst Case,True,184,2410
36,96372106,6,10637331,2,60,1.007286548614502,18.852534532546997,266,345,79,345,345,345,0,345,0.5,max,Min Worst Case,True,266,3450
