Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,6,10637296,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Worst Case,True,-1,-1
2,96372106,6,10637297,4,60,18.178462266921997,0.010504722595214844,438,743,305,587,438,743,305,587,0.0,uniform,Min Worst Case,True,420,710
3,96372106,6,10637298,4,60,1.833221197128296,0.008772134780883789,386,628,242,511,386,628,242,511,0.0,uniform,Min Worst Case,True,364,633
4,96372106,6,10637299,4,60,0.10521721839904785,0.012192249298095703,362,609,247,492,362,609,247,492,0.0,uniform,Min Worst Case,True,355,607
5,96372106,6,10637300,4,60,148.35790300369263,0.009327411651611328,480,798,318,627,480,798,318,627,0.0,uniform,Min Worst Case,True,462,775
6,96372106,6,10637301,4,60,0.010056734085083008,0.013982295989990234,334,522,188,436,334,522,188,436,0.0,uniform,Min Worst Case,True,334,522
7,96372106,6,10637302,4,60,15.704735517501831,0.01120448112487793,408,668,260,537,408,668,260,537,0.0,uniform,Min Worst Case,True,389,659
8,96372106,6,10637303,4,60,0.033769845962524414,0.010427236557006836,312,515,203,413,312,515,203,413,0.0,uniform,Min Worst Case,True,305,508
9,96372106,6,10637304,4,60,1.7864141464233398,0.006560325622558594,266,432,166,354,266,432,166,354,0.0,uniform,Min Worst Case,True,263,428
10,96372106,6,10637305,4,60,30.180835247039795,0.008368253707885742,448,682,234,559,448,682,234,559,0.0,uniform,Min Worst Case,True,410,681
11,96372106,6,10637306,4,60,0.31891584396362305,0.0073626041412353516,276,467,191,357,276,467,191,357,0.0,uniform,Min Worst Case,True,269,492
12,96372106,6,10637307,4,60,93.26571846008301,0.011258840560913086,437,761,324,611,437,761,324,611,0.0,uniform,Min Worst Case,True,430,729
13,96372106,6,10637308,4,60,0.1599743366241455,0.011470794677734375,422,700,278,547,422,700,278,547,0.0,uniform,Min Worst Case,True,418,712
14,96372106,6,10637309,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Worst Case,True,-1,-1
15,96372106,6,10637310,4,60,0.03252363204956055,0.008798599243164062,290,506,216,394,290,506,216,394,0.0,uniform,Min Worst Case,True,286,512
16,96372106,6,10637311,4,60,0.042268991470336914,0.00940394401550293,326,550,224,437,326,550,224,437,0.0,uniform,Min Worst Case,True,323,559
17,96372106,6,10637312,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Worst Case,True,-1,-1
18,96372106,6,10637313,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Worst Case,True,-1,-1
19,96372106,6,10637314,4,60,18.26878833770752,0.011251688003540039,440,695,255,549,440,695,255,549,0.0,uniform,Min Worst Case,True,416,703
20,96372106,6,10637315,4,60,131.75837516784668,0.01285552978515625,327,517,190,406,327,517,190,406,0.0,uniform,Min Worst Case,True,310,512
21,96372106,6,10637316,4,60,0.0788414478302002,0.012181282043457031,457,790,333,651,457,790,333,651,0.0,uniform,Min Worst Case,True,453,797
22,96372106,6,10637317,4,60,63.12950801849365,0.011589765548706055,386,650,264,524,386,650,264,524,0.0,uniform,Min Worst Case,True,373,665
23,96372106,6,10637318,4,60,0.004107236862182617,0.006379127502441406,203,364,161,290,203,364,161,290,0.0,uniform,Min Worst Case,True,203,364
24,96372106,6,10637319,4,60,0.00651240348815918,0.008780479431152344,313,531,218,411,313,531,218,411,0.0,uniform,Min Worst Case,True,313,531
25,96372106,6,10637320,4,60,0.2449326515197754,0.010798454284667969,415,671,256,529,415,671,256,529,0.0,uniform,Min Worst Case,True,404,671
26,96372106,6,10637321,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Worst Case,True,-1,-1
27,96372106,6,10637322,4,60,6.683398008346558,0.010727643966674805,297,495,198,381,297,495,198,381,0.0,uniform,Min Worst Case,True,295,481
28,96372106,6,10637323,4,60,0.7514166831970215,0.010753154754638672,452,791,339,628,452,791,339,628,0.0,uniform,Min Worst Case,True,446,767
29,96372106,6,10637324,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Worst Case,True,-1,-1
30,96372106,6,10637325,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Worst Case,True,-1,-1
31,96372106,6,10637326,4,60,32.29300498962402,0.0056209564208984375,255,447,192,348,255,447,192,348,0.0,uniform,Min Worst Case,True,244,443
32,96372106,6,10637327,4,60,8.359543323516846,0.010153055191040039,436,710,274,560,436,710,274,560,0.0,uniform,Min Worst Case,True,416,711
33,96372106,6,10637328,4,60,0.005536556243896484,0.007622718811035156,321,571,250,443,321,571,250,443,0.0,uniform,Min Worst Case,True,321,571
34,96372106,6,10637329,4,60,0.7198641300201416,0.008554458618164062,287,460,173,378,287,460,173,378,0.0,uniform,Min Worst Case,True,279,460
35,96372106,6,10637330,4,60,2.4694817066192627,0.009210824966430664,262,436,174,344,262,436,174,344,0.0,uniform,Min Worst Case,True,239,417
36,96372106,6,10637331,4,60,0.006853580474853516,0.009037494659423828,334,569,235,452,334,569,235,452,0.0,uniform,Min Worst Case,True,334,569
37,96372106,6,10637332,4,60,26.408027172088623,0.009015321731567383,338,606,268,482,338,606,268,482,0.0,uniform,Min Worst Case,True,325,575
38,96372106,6,10637333,4,60,1.3671369552612305,0.01282811164855957,374,642,268,509,374,642,268,509,0.0,uniform,Min Worst Case,True,370,674
39,96372106,6,10637334,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Worst Case,True,-1,-1
40,96372106,6,10637335,4,60,0.00840902328491211,0.01092982292175293,335,569,234,458,335,569,234,458,0.0,uniform,Min Worst Case,True,335,569
41,96372106,6,10637336,4,60,0.007802724838256836,0.011406183242797852,362,586,224,481,362,586,224,481,0.0,uniform,Min Worst Case,True,362,586
42,96372106,6,10637337,4,60,0.014654159545898438,0.010863780975341797,232,412,180,326,232,412,180,326,0.0,uniform,Min Worst Case,True,231,420
43,96372106,6,10637338,4,60,0.04286694526672363,0.010816097259521484,333,559,226,419,333,559,226,419,0.0,uniform,Min Worst Case,True,328,567
44,96372106,6,10637339,4,60,1.175793170928955,0.011538267135620117,476,805,329,643,476,805,329,643,0.0,uniform,Min Worst Case,True,466,816
45,96372106,6,10637340,4,60,14.298148155212402,0.011816263198852539,392,637,245,521,392,637,245,521,0.0,uniform,Min Worst Case,True,375,643
46,96372106,6,10637341,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Worst Case,True,-1,-1
47,96372106,6,10637342,4,60,0.10154414176940918,0.008893251419067383,389,642,253,506,389,642,253,506,0.0,uniform,Min Worst Case,True,380,650
48,96372106,6,10637343,4,60,0.024769306182861328,0.009728431701660156,388,671,283,536,388,671,283,536,0.0,uniform,Min Worst Case,True,388,685
49,96372106,6,10637344,4,60,0.02869248390197754,0.011722087860107422,285,498,213,375,285,498,213,375,0.0,uniform,Min Worst Case,True,284,505
50,96372106,6,10637345,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Worst Case,True,-1,-1
