Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,6,10637296,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
2,96372106,6,10637297,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
3,96372106,6,10637298,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
4,96372106,6,10637299,4,60,0.03822779655456543,0.696117639541626,356,619,263,619,605,619,14,619,0.5,max,Min Best Case,True,355,607
5,96372106,6,10637300,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
6,96372106,6,10637301,4,60,0.009874343872070312,0.756995439529419,334,522,188,522,510,522,12,522,0.5,max,Min Best Case,True,334,522
7,96372106,6,10637302,4,60,1.2371838092803955,29.116143703460693,400,673,273,673,644,652,8,652,0.5,max,Min Best Case,True,389,659
8,96372106,6,10637303,4,60,0.03341960906982422,0.6562438011169434,312,515,203,515,501,508,7,508,0.5,max,Min Best Case,True,305,508
9,96372106,6,10637304,4,60,1.824523687362671,20.14721417427063,266,432,166,432,429,432,3,432,0.5,max,Min Best Case,True,263,428
10,96372106,6,10637305,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
11,96372106,6,10637306,4,60,3.4291489124298096,0.6422836780548096,273,469,196,469,467,473,6,473,0.5,max,Min Best Case,True,269,492
12,96372106,6,10637307,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
13,96372106,6,10637308,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
14,96372106,6,10637309,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
15,96372106,6,10637310,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
16,96372106,6,10637311,4,60,0.2646169662475586,0.9514329433441162,326,550,224,550,546,550,4,550,0.5,max,Min Best Case,True,323,559
17,96372106,6,10637312,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
18,96372106,6,10637313,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
19,96372106,6,10637314,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
20,96372106,6,10637315,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
21,96372106,6,10637316,4,60,1.4727678298950195,1.9737043380737305,457,790,333,790,789,790,1,790,0.5,max,Min Best Case,True,453,797
22,96372106,6,10637317,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
23,96372106,6,10637318,4,60,0.004092216491699219,0.13364171981811523,203,364,161,364,358,364,6,364,0.5,max,Min Best Case,True,203,364
24,96372106,6,10637319,4,60,0.006523609161376953,0.37593531608581543,313,531,218,531,527,531,4,531,0.5,max,Min Best Case,True,313,531
25,96372106,6,10637320,4,60,1.7063031196594238,10.877898454666138,413,663,250,663,660,671,11,671,0.5,max,Min Best Case,True,404,671
26,96372106,6,10637321,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
27,96372106,6,10637322,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
28,96372106,6,10637323,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
