Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,6,10637296,2,60,0.1415879726409912,0.04293227195739746,305,451,146,305,305,451,146,305,0.0,min,Min Worst Case,False
2,96372106,6,10637297,2,60,0.12865805625915527,0.019945859909057617,329,448,119,329,329,448,119,329,0.0,min,Min Worst Case,False
3,96372106,6,10637298,2,60,9.085676193237305,0.013962268829345703,304,420,116,304,304,420,116,304,0.0,min,Min Worst Case,False
4,96372106,6,10637299,2,60,0.0249330997467041,0.01894974708557129,263,381,118,263,263,381,118,263,0.0,min,Min Worst Case,False
5,96372106,6,10637300,2,60,0.4208948612213135,0.019945859909057617,351,495,144,351,351,495,144,351,0.0,min,Min Worst Case,False
6,96372106,6,10637301,2,60,0.013962745666503906,0.01599884033203125,238,344,106,238,238,344,106,238,0.0,min,Min Worst Case,False
7,96372106,6,10637302,2,60,83.31219696998596,0.027930498123168945,302,425,123,302,302,425,123,302,0.0,min,Min Worst Case,False
8,96372106,6,10637303,2,60,0.023937463760375977,0.02094411849975586,234,326,92,234,234,326,92,234,0.0,min,Min Worst Case,False
9,96372106,6,10637304,2,60,0.005982637405395508,0.01100921630859375,191,271,80,191,191,271,80,191,0.0,min,Min Worst Case,False
10,96372106,6,10637305,2,60,3.7619659900665283,0.016953229904174805,319,431,112,319,319,431,112,319,0.0,min,Min Worst Case,False
11,96372106,6,10637306,2,60,0.013972997665405273,0.00997304916381836,213,289,76,213,213,289,76,213,0.0,min,Min Worst Case,False
12,96372106,6,10637307,2,60,0.36104416847229004,0.015958309173583984,328,482,154,328,328,482,154,328,0.0,min,Min Worst Case,False
13,96372106,6,10637308,2,60,0.12965154647827148,0.015956401824951172,335,464,129,335,335,464,129,335,0.0,min,Min Worst Case,False
14,96372106,6,10637309,2,60,1.7094292640686035,0.01750493049621582,297,437,140,297,297,437,140,297,0.0,min,Min Worst Case,False
15,96372106,6,10637310,2,60,3.59941029548645,0.013962030410766602,228,311,83,228,228,311,83,228,0.0,min,Min Worst Case,False
16,96372106,6,10637311,2,60,6.988288402557373,0.01456594467163086,234,338,104,234,234,338,104,234,0.0,min,Min Worst Case,False
17,96372106,6,10637312,2,60,140.90716862678528,0.017954111099243164,298,424,126,298,298,424,126,298,0.0,min,Min Worst Case,False
18,96372106,6,10637313,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Worst Case,False
19,96372106,6,10637314,2,60,0.5601229667663574,0.017951488494873047,331,450,119,331,331,450,119,331,0.0,min,Min Worst Case,False
20,96372106,6,10637315,2,60,34.187883138656616,0.01596546173095703,232,338,106,232,232,338,106,232,0.0,min,Min Worst Case,False
21,96372106,6,10637316,2,60,0.014956235885620117,0.018944501876831055,340,507,167,340,340,507,167,340,0.0,min,Min Worst Case,False
22,96372106,6,10637317,2,60,2.5610053539276123,0.022939205169677734,284,419,135,284,284,419,135,284,0.0,min,Min Worst Case,False
23,96372106,6,10637318,2,60,0.005002021789550781,0.010020971298217773,168,234,66,168,168,234,66,168,0.0,min,Min Worst Case,False
24,96372106,6,10637319,2,60,0.03438735008239746,0.013963699340820312,227,336,109,227,227,336,109,227,0.0,min,Min Worst Case,False
25,96372106,6,10637320,2,60,0.013962984085083008,0.014960050582885742,293,425,132,293,293,425,132,293,0.0,min,Min Worst Case,False
26,96372106,6,10637321,2,60,6.88720965385437,0.015900135040283203,299,421,122,299,299,421,122,299,0.0,min,Min Worst Case,False
27,96372106,6,10637322,2,60,0.014929533004760742,0.0189511775970459,214,308,94,214,214,308,94,214,0.0,min,Min Worst Case,False
28,96372106,6,10637323,2,60,0.11324310302734375,0.03191399574279785,347,485,138,347,347,485,138,347,0.0,min,Min Worst Case,False
29,96372106,6,10637324,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Worst Case,False
30,96372106,6,10637325,2,60,18.15442156791687,0.015952110290527344,308,433,125,308,308,433,125,308,0.0,min,Min Worst Case,False
31,96372106,6,10637326,2,60,0.034931182861328125,0.006979942321777344,186,275,89,186,186,275,89,186,0.0,min,Min Worst Case,False
32,96372106,6,10637327,2,60,0.03594398498535156,0.015957117080688477,325,475,150,325,325,475,150,325,0.0,min,Min Worst Case,False
33,96372106,6,10637328,2,60,0.009010553359985352,0.011965274810791016,243,347,104,243,243,347,104,243,0.0,min,Min Worst Case,False
34,96372106,6,10637329,2,60,1.8052067756652832,0.013025522232055664,195,296,101,195,195,296,101,195,0.0,min,Min Worst Case,False
35,96372106,6,10637330,2,60,0.16456055641174316,0.014958858489990234,181,256,75,181,181,256,75,181,0.0,min,Min Worst Case,False
36,96372106,6,10637331,2,60,0.024933338165283203,0.011996030807495117,260,355,95,260,260,355,95,260,0.0,min,Min Worst Case,False
37,96372106,6,10637332,2,60,0.00801229476928711,0.018924236297607422,253,358,105,253,253,358,105,253,0.0,min,Min Worst Case,False
38,96372106,6,10637333,2,60,1.417266607284546,0.017893075942993164,284,416,132,284,284,416,132,284,0.0,min,Min Worst Case,False
39,96372106,6,10637334,2,60,0.06485748291015625,0.014958620071411133,282,403,121,282,282,403,121,282,0.0,min,Min Worst Case,False
40,96372106,6,10637335,2,60,73.52938723564148,0.016937255859375,250,360,110,250,250,360,110,250,0.0,min,Min Worst Case,False
41,96372106,6,10637336,2,60,0.32012200355529785,0.014960289001464844,277,374,97,277,277,374,97,277,0.0,min,Min Worst Case,False
42,96372106,6,10637337,2,60,0.015966415405273438,0.01401209831237793,172,239,67,172,172,239,67,172,0.0,min,Min Worst Case,False
43,96372106,6,10637338,2,60,0.009969234466552734,0.015886545181274414,248,369,121,248,248,369,121,248,0.0,min,Min Worst Case,False
44,96372106,6,10637339,2,60,0.17055773735046387,0.01999521255493164,341,505,164,341,341,505,164,341,0.0,min,Min Worst Case,False
45,96372106,6,10637340,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Worst Case,False
46,96372106,6,10637341,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Worst Case,False
47,96372106,6,10637342,2,60,0.03389787673950195,0.013965606689453125,298,419,121,298,298,419,121,298,0.0,min,Min Worst Case,False
48,96372106,6,10637343,2,60,0.48171186447143555,0.027965545654296875,284,411,127,284,284,411,127,284,0.0,min,Min Worst Case,False
49,96372106,6,10637344,2,60,0.06382966041564941,0.023968935012817383,211,325,114,211,211,325,114,211,0.0,min,Min Worst Case,False
50,96372106,6,10637345,2,60,0.13520216941833496,0.016952991485595703,379,549,170,379,379,549,170,379,0.0,min,Min Worst Case,False
