Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,6,10637296,0,60,0.011967897415161133,0.011968135833740234,202,202,0,202,202,202,0,202,0.0,min,Min Best Case,True
2,96372106,6,10637297,0,60,0.017952919006347656,0.00897526741027832,196,196,0,196,196,196,0,196,0.0,min,Min Best Case,True
3,96372106,6,10637298,0,60,0.013962507247924805,0.013985395431518555,188,188,0,188,188,188,0,188,0.0,min,Min Best Case,True
4,96372106,6,10637299,0,60,0.021939754486083984,0.017024755477905273,177,177,0,177,177,177,0,177,0.0,min,Min Best Case,True
5,96372106,6,10637300,0,60,0.4976682662963867,0.010099172592163086,223,223,0,223,223,223,0,223,0.0,min,Min Best Case,True
6,96372106,6,10637301,0,60,0.0578460693359375,0.015957117080688477,150,150,0,150,150,150,0,150,0.0,min,Min Best Case,True
7,96372106,6,10637302,0,60,0.14860248565673828,0.009972810745239258,192,192,0,192,192,192,0,192,0.0,min,Min Best Case,True
8,96372106,6,10637303,0,60,0.007979631423950195,0.00894927978515625,143,143,0,143,143,143,0,143,0.0,min,Min Best Case,True
9,96372106,6,10637304,0,60,0.030916213989257812,0.00698089599609375,121,121,0,121,121,121,0,121,0.0,min,Min Best Case,True
10,96372106,6,10637305,0,60,0.020943880081176758,0.00760650634765625,185,185,0,185,185,185,0,185,0.0,min,Min Best Case,True
11,96372106,6,10637306,0,60,0.013040304183959961,0.009972810745239258,139,139,0,139,139,139,0,139,0.0,min,Min Best Case,True
12,96372106,6,10637307,0,60,0.6394038200378418,0.01495814323425293,213,213,0,213,213,213,0,213,0.0,min,Min Best Case,True
13,96372106,6,10637308,0,60,0.008976221084594727,0.01281595230102539,203,203,0,203,203,203,0,203,0.0,min,Min Best Case,True
14,96372106,6,10637309,0,60,0.014959096908569336,0.011922597885131836,194,194,0,194,194,194,0,194,0.0,min,Min Best Case,True
15,96372106,6,10637310,0,60,0.012944459915161133,0.01196742057800293,140,140,0,140,140,140,0,140,0.0,min,Min Best Case,True
16,96372106,6,10637311,0,60,0.010968685150146484,0.008976459503173828,155,155,0,155,155,155,0,155,0.0,min,Min Best Case,True
17,96372106,6,10637312,0,60,0.11068129539489746,0.008975744247436523,187,187,0,187,187,187,0,187,0.0,min,Min Best Case,True
18,96372106,6,10637313,0,60,0.021947383880615234,0.009915828704833984,242,242,0,242,242,242,0,242,0.0,min,Min Best Case,True
19,96372106,6,10637314,0,60,0.00903177261352539,0.013957977294921875,204,204,0,204,204,204,0,204,0.0,min,Min Best Case,True
20,96372106,6,10637315,0,60,0.010977506637573242,0.009986162185668945,149,149,0,149,149,149,0,149,0.0,min,Min Best Case,True
21,96372106,6,10637316,0,60,0.010943174362182617,0.01401519775390625,232,232,0,232,232,232,0,232,0.0,min,Min Best Case,True
22,96372106,6,10637317,0,60,0.018961191177368164,0.010934591293334961,186,186,0,186,186,186,0,186,0.0,min,Min Best Case,True
23,96372106,6,10637318,0,60,0.004985332489013672,0.00699162483215332,106,106,0,106,106,106,0,106,0.0,min,Min Best Case,True
24,96372106,6,10637319,0,60,0.0109710693359375,0.007947921752929688,151,151,0,151,151,151,0,151,0.0,min,Min Best Case,True
25,96372106,6,10637320,0,60,0.008978605270385742,0.011882781982421875,191,191,0,191,191,191,0,191,0.0,min,Min Best Case,True
26,96372106,6,10637321,0,60,0.08874368667602539,0.008989572525024414,178,178,0,178,178,178,0,178,0.0,min,Min Best Case,True
27,96372106,6,10637322,0,60,0.024938583374023438,0.011592626571655273,141,141,0,141,141,141,0,141,0.0,min,Min Best Case,True
28,96372106,6,10637323,0,60,0.013963937759399414,0.011995315551757812,224,224,0,224,224,224,0,224,0.0,min,Min Best Case,True
29,96372106,6,10637324,0,60,0.6246688365936279,0.01095438003540039,172,172,0,172,172,172,0,172,0.0,min,Min Best Case,True
30,96372106,6,10637325,0,60,0.3361320495605469,0.012966632843017578,195,195,0,195,195,195,0,195,0.0,min,Min Best Case,True
31,96372106,6,10637326,0,60,0.011965036392211914,0.0059506893157958984,127,127,0,127,127,127,0,127,0.0,min,Min Best Case,True
32,96372106,6,10637327,0,60,0.04499340057373047,0.009940385818481445,204,204,0,204,204,204,0,204,0.0,min,Min Best Case,True
33,96372106,6,10637328,0,60,0.007981061935424805,0.007977962493896484,157,157,0,157,157,157,0,157,0.0,min,Min Best Case,True
34,96372106,6,10637329,0,60,0.015472888946533203,0.00809025764465332,130,130,0,130,130,130,0,130,0.0,min,Min Best Case,True
35,96372106,6,10637330,0,60,0.01093912124633789,0.0069696903228759766,110,110,0,110,110,110,0,110,0.0,min,Min Best Case,True
36,96372106,6,10637331,0,60,0.013968944549560547,0.008974313735961914,157,157,0,157,157,157,0,157,0.0,min,Min Best Case,True
37,96372106,6,10637332,0,60,0.006929874420166016,0.00797414779663086,162,162,0,162,162,162,0,162,0.0,min,Min Best Case,True
38,96372106,6,10637333,0,60,0.007984638214111328,0.00997304916381836,193,193,0,193,193,193,0,193,0.0,min,Min Best Case,True
39,96372106,6,10637334,0,60,0.03690075874328613,0.009973764419555664,177,177,0,177,177,177,0,177,0.0,min,Min Best Case,True
40,96372106,6,10637335,0,60,0.20119833946228027,0.012965202331542969,165,165,0,165,165,165,0,165,0.0,min,Min Best Case,True
41,96372106,6,10637336,0,60,0.009546279907226562,0.008972883224487305,166,166,0,166,166,166,0,166,0.0,min,Min Best Case,True
42,96372106,6,10637337,0,60,0.0697779655456543,0.008930683135986328,113,113,0,113,113,113,0,113,0.0,min,Min Best Case,True
43,96372106,6,10637338,0,60,0.020050764083862305,0.009940147399902344,169,169,0,169,169,169,0,169,0.0,min,Min Best Case,True
44,96372106,6,10637339,0,60,0.23932886123657227,0.01762080192565918,227,227,0,227,227,227,0,227,0.0,min,Min Best Case,True
45,96372106,6,10637340,0,60,0.012039422988891602,0.012935638427734375,187,187,0,187,187,187,0,187,0.0,min,Min Best Case,True
46,96372106,6,10637341,0,60,0.017970800399780273,0.01093745231628418,237,237,0,237,237,237,0,237,0.0,min,Min Best Case,True
47,96372106,6,10637342,0,60,0.014370918273925781,0.007976531982421875,184,184,0,184,184,184,0,184,0.0,min,Min Best Case,True
48,96372106,6,10637343,0,60,0.014041900634765625,0.00897216796875,180,180,0,180,180,180,0,180,0.0,min,Min Best Case,True
49,96372106,6,10637344,0,60,0.01791524887084961,0.009963035583496094,143,143,0,143,143,143,0,143,0.0,min,Min Best Case,True
50,96372106,6,10637345,0,60,0.011986494064331055,0.008976459503173828,239,239,0,239,239,239,0,239,0.0,min,Min Best Case,True
