Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,6,10637296,1,60,0.10870718955993652,1.1080710887908936,250,332,82,332,328,329,1,329,0.5,max,True
2,96372106,6,10637297,1,60,0.03490638732910156,0.6166322231292725,257,317,60,317,317,317,0,317,0.5,max,True
3,96372106,6,10637298,1,60,0.24733877182006836,3.5154848098754883,242,307,65,307,298,299,1,299,0.5,max,True
4,96372106,6,10637299,1,60,0.05684804916381836,0.7569541931152344,223,286,63,286,286,286,0,286,0.5,max,True
5,96372106,6,10637300,1,60,6.806452989578247,21.64943528175354,325,388,63,388,351,352,1,352,0.5,max,True
6,96372106,6,10637301,1,60,0.008975982666015625,0.5016806125640869,196,241,45,241,241,241,0,241,0.5,max,True
7,96372106,6,10637302,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
8,96372106,6,10637303,1,60,0.631462812423706,0.7335431575775146,200,251,51,251,226,227,1,227,0.5,max,True
9,96372106,6,10637304,1,60,0.007977485656738281,0.24933838844299316,153,191,38,191,190,191,1,191,0.5,max,True
10,96372106,6,10637305,1,60,0.2952101230621338,2.762373924255371,252,315,63,315,305,305,0,305,0.5,max,True
