Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,3,10637296,1,60,0.011966705322265625,0.021966934204101562,84,114,30,160,123,160,37,160,0.0,max,False
2,96372106,3,10637297,1,60,0.005982875823974609,0.014959096908569336,63,75,12,168,140,168,28,168,0.0,max,False
3,96372106,3,10637298,1,60,0.007978439331054688,0.013977766036987305,63,82,19,143,109,143,34,143,0.0,max,False
4,96372106,3,10637299,1,60,0.011965751647949219,0.016951799392700195,42,52,10,127,98,127,29,127,0.0,max,False
5,96372106,3,10637300,1,60,0.006981372833251953,0.017952919006347656,61,76,15,178,143,178,35,178,0.0,max,False
6,96372106,3,10637301,1,60,0.0069811344146728516,0.017951488494873047,72,91,19,152,122,152,30,152,0.0,max,False
7,96372106,3,10637302,1,60,0.0029897689819335938,0.006979465484619141,34,43,9,95,69,95,26,95,0.0,max,False
8,96372106,3,10637303,1,60,0.003991127014160156,0.010971546173095703,43,51,8,76,63,76,13,76,0.0,max,False
9,96372106,3,10637304,1,60,0.003994464874267578,0.005984306335449219,28,34,6,91,74,91,17,91,0.0,max,False
10,96372106,3,10637305,1,60,0.004986286163330078,0.008975744247436523,56,75,19,153,119,153,34,153,0.0,max,False
