Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,3,10637296,0,60,0.007029294967651367,0.0067996978759765625,100,100,0,100,100,100,0,100,0.5,min,Min Worst Case,True
2,96372106,3,10637297,0,60,0.003989458084106445,0.004018545150756836,101,101,0,101,101,101,0,101,0.5,min,Min Worst Case,True
3,96372106,3,10637298,0,60,0.006981611251831055,0.00701904296875,90,90,0,90,90,90,0,90,0.5,min,Min Worst Case,True
4,96372106,3,10637299,0,60,0.006980180740356445,0.003983497619628906,77,77,0,77,77,77,0,77,0.5,min,Min Worst Case,True
5,96372106,3,10637300,0,60,0.0069811344146728516,0.005982160568237305,116,116,0,116,116,116,0,116,0.5,min,Min Worst Case,True
6,96372106,3,10637301,0,60,0.054854393005371094,0.005982637405395508,93,93,0,93,93,93,0,93,0.5,min,Min Worst Case,True
7,96372106,3,10637302,0,60,0.003989458084106445,0.0030319690704345703,57,57,0,57,57,57,0,57,0.5,min,Min Worst Case,True
8,96372106,3,10637303,0,60,0.001994609832763672,0.002991914749145508,47,47,0,47,47,47,0,47,0.5,min,Min Worst Case,True
9,96372106,3,10637304,0,60,0.0019953250885009766,0.001998424530029297,56,56,0,56,56,56,0,56,0.5,min,Min Worst Case,True
10,96372106,3,10637305,0,60,0.003991603851318359,0.0039904117584228516,92,92,0,92,92,92,0,92,0.5,min,Min Worst Case,True
11,96372106,3,10637306,0,60,0.0019140243530273438,0.002930164337158203,55,55,0,55,55,55,0,55,0.5,min,Min Worst Case,True
12,96372106,3,10637307,0,60,0.0039899349212646484,0.0050144195556640625,94,94,0,94,94,94,0,94,0.5,min,Min Worst Case,True
13,96372106,3,10637308,0,60,0.0049896240234375,0.005983114242553711,132,132,0,132,132,132,0,132,0.5,min,Min Worst Case,True
14,96372106,3,10637309,0,60,0.0010318756103515625,0.0019180774688720703,35,35,0,35,35,35,0,35,0.5,min,Min Worst Case,True
15,96372106,3,10637310,0,60,0.00797891616821289,0.0039904117584228516,109,109,0,109,109,109,0,109,0.5,min,Min Worst Case,True
16,96372106,3,10637311,0,60,0.0019974708557128906,0.0029909610748291016,62,62,0,62,62,62,0,62,0.5,min,Min Worst Case,True
17,96372106,3,10637312,0,60,0.004982948303222656,0.0049932003021240234,135,135,0,135,135,135,0,135,0.5,min,Min Worst Case,True
18,96372106,3,10637313,0,60,0.005927085876464844,0.0049855709075927734,155,155,0,155,155,155,0,155,0.5,min,Min Worst Case,True
19,96372106,3,10637314,0,60,0.003984212875366211,0.005987405776977539,110,110,0,110,110,110,0,110,0.5,min,Min Worst Case,True
20,96372106,3,10637315,0,60,0.0019598007202148438,0.0019941329956054688,42,42,0,42,42,42,0,42,0.5,min,Min Worst Case,True
