Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,3,10637296,1,60,0.006981372833251953,0.006981372833251953,123,160,37,160,123,160,37,160,0.0,max,Min Best Case,True
2,96372106,3,10637297,1,60,0.0039520263671875,0.005983829498291016,140,168,28,168,140,168,28,168,0.0,max,Min Best Case,True
3,96372106,3,10637298,1,60,0.0049896240234375,0.0059812068939208984,109,143,34,143,109,143,34,143,0.0,max,Min Best Case,True
4,96372106,3,10637299,1,60,0.007983207702636719,0.004988193511962891,96,125,29,125,96,125,29,125,0.0,max,Min Best Case,True
5,96372106,3,10637300,1,60,0.005997419357299805,0.0070018768310546875,143,178,35,178,143,178,35,178,0.0,max,Min Best Case,True
6,96372106,3,10637301,1,60,0.00498652458190918,0.006982088088989258,122,152,30,152,122,152,30,152,0.0,max,Min Best Case,True
7,96372106,3,10637302,1,60,0.0029921531677246094,0.003988981246948242,69,95,26,95,69,95,26,95,0.0,max,Min Best Case,True
8,96372106,3,10637303,1,60,0.002992391586303711,0.003989219665527344,63,76,13,76,63,76,13,76,0.0,max,Min Best Case,True
9,96372106,3,10637304,1,60,0.0020246505737304688,0.0029621124267578125,74,91,17,91,74,91,17,91,0.0,max,Min Best Case,True
10,96372106,3,10637305,1,60,0.003989696502685547,0.004985332489013672,119,153,34,153,119,153,34,153,0.0,max,Min Best Case,True
11,96372106,3,10637306,1,60,0.0019943714141845703,0.0019948482513427734,69,85,16,85,69,85,16,85,0.0,max,Min Best Case,True
12,96372106,3,10637307,1,60,0.004986286163330078,0.005983591079711914,122,149,27,149,122,149,27,149,0.0,max,Min Best Case,True
13,96372106,3,10637308,1,60,0.032912254333496094,0.010970592498779297,165,214,49,214,165,214,49,214,0.0,max,Min Best Case,True
14,96372106,3,10637309,1,60,0.0019936561584472656,0.0030205249786376953,42,58,16,58,42,58,16,58,0.0,max,Min Best Case,True
15,96372106,3,10637310,1,60,0.361055850982666,0.004991769790649414,140,175,35,175,140,175,35,175,0.0,max,Min Best Case,True
16,96372106,3,10637311,1,60,0.0030319690704345703,0.003981590270996094,77,102,25,102,77,102,25,102,0.0,max,Min Best Case,True
17,96372106,3,10637312,1,60,0.2583000659942627,0.005956172943115234,170,216,46,216,170,216,46,216,0.0,max,Min Best Case,True
18,96372106,3,10637313,1,60,0.005984067916870117,0.006981372833251953,191,252,61,252,191,252,61,252,0.0,max,Min Best Case,True
19,96372106,3,10637314,1,60,0.00498652458190918,0.006981372833251953,140,173,33,173,140,173,33,173,0.0,max,Min Best Case,True
20,96372106,3,10637315,1,60,0.0019948482513427734,0.0029914379119873047,50,66,16,66,50,66,16,66,0.0,max,Min Best Case,True
21,96372106,3,10637316,1,60,0.007006645202636719,0.008951663970947266,175,225,50,225,175,225,50,225,0.0,max,Min Best Case,True
22,96372106,3,10637317,1,60,0.022939205169677734,0.007993698120117188,136,177,41,177,136,177,41,177,0.0,max,Min Best Case,True
23,96372106,3,10637318,1,60,0.003989458084106445,0.0050051212310791016,83,103,20,103,83,103,20,103,0.0,max,Min Best Case,True
24,96372106,3,10637319,1,60,0.003989696502685547,0.0019943714141845703,72,90,18,90,72,90,18,90,0.0,max,Min Best Case,True
25,96372106,3,10637320,1,60,0.006010293960571289,0.006955623626708984,135,174,39,174,135,174,39,174,0.0,max,Min Best Case,True
26,96372106,3,10637321,1,60,0.3370976448059082,0.006033897399902344,143,184,41,184,143,184,41,184,0.0,max,Min Best Case,True
27,96372106,3,10637322,1,60,0.003989219665527344,0.0049626827239990234,73,91,18,91,73,91,18,91,0.0,max,Min Best Case,True
28,96372106,3,10637323,1,60,0.004987001419067383,0.006981372833251953,114,141,27,141,114,141,27,141,0.0,max,Min Best Case,True
29,96372106,3,10637324,1,60,12.91547179222107,0.00397038459777832,83,104,21,104,83,104,21,104,0.0,max,Min Best Case,True
30,96372106,3,10637325,1,60,0.00498652458190918,0.005983591079711914,103,131,28,131,103,131,28,131,0.0,max,Min Best Case,True
31,96372106,3,10637326,1,60,0.003008604049682617,0.0029697418212890625,79,106,27,106,79,106,27,106,0.0,max,Min Best Case,True
32,96372106,3,10637327,1,60,0.025949478149414062,0.003999948501586914,95,113,18,113,95,113,18,113,0.0,max,Min Best Case,True
33,96372106,3,10637328,1,60,0.003988981246948242,0.003989696502685547,73,91,18,91,73,91,18,91,0.0,max,Min Best Case,True
34,96372106,3,10637329,1,60,0.009983539581298828,0.002972841262817383,55,64,9,64,55,64,9,64,0.0,max,Min Best Case,True
35,96372106,3,10637330,1,60,0.0359342098236084,0.004955768585205078,87,111,24,111,87,111,24,111,0.0,max,Min Best Case,True
36,96372106,3,10637331,1,60,0.0039904117584228516,0.003989458084106445,87,108,21,108,87,108,21,108,0.0,max,Min Best Case,True
37,96372106,3,10637332,1,60,0.0019948482513427734,0.003989219665527344,76,98,22,98,76,98,22,98,0.0,max,Min Best Case,True
38,96372106,3,10637333,1,60,0.0029914379119873047,0.003964424133300781,85,113,28,113,85,113,28,113,0.0,max,Min Best Case,True
39,96372106,3,10637334,1,60,0.05886721611022949,0.006941080093383789,118,145,27,145,118,145,27,145,0.0,max,Min Best Case,True
40,96372106,3,10637335,1,60,0.00400853157043457,0.002991914749145508,90,119,29,119,90,119,29,119,0.0,max,Min Best Case,True
41,96372106,3,10637336,1,60,0.00399470329284668,0.003983974456787109,97,123,26,123,97,123,26,123,0.0,max,Min Best Case,True
42,96372106,3,10637337,1,60,0.004986286163330078,0.005003929138183594,92,117,25,117,92,117,25,117,0.0,max,Min Best Case,True
43,96372106,3,10637338,1,60,0.006018877029418945,0.005982637405395508,116,149,33,149,116,149,33,149,0.0,max,Min Best Case,True
44,96372106,3,10637339,1,60,0.005973100662231445,0.007979154586791992,165,210,45,210,165,210,45,210,0.0,max,Min Best Case,True
45,96372106,3,10637340,1,60,0.002991914749145508,0.001994609832763672,45,51,6,51,45,51,6,51,0.0,max,Min Best Case,True
46,96372106,3,10637341,1,60,0.03889799118041992,0.006979942321777344,166,214,48,214,166,214,48,214,0.0,max,Min Best Case,True
47,96372106,3,10637342,1,60,0.003989696502685547,0.003989219665527344,96,123,27,123,96,123,27,123,0.0,max,Min Best Case,True
48,96372106,3,10637343,1,60,0.004021883010864258,0.005951404571533203,86,107,21,107,86,107,21,107,0.0,max,Min Best Case,True
49,96372106,3,10637344,1,60,0.004954099655151367,0.006981372833251953,104,135,31,135,104,135,31,135,0.0,max,Min Best Case,True
50,96372106,3,10637345,1,60,0.004984140396118164,0.004994630813598633,129,160,31,160,129,160,31,160,0.0,max,Min Best Case,True
