Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,8,10637296,0,60,0.021940946578979492,0.02096271514892578,289,289,0,289,289,289,0,289,1.0,min,Min Best Case,False,289,289
2,96372106,8,10637297,0,60,0.09873557090759277,0.016954898834228516,275,275,0,275,275,275,0,275,1.0,min,Min Best Case,False,275,275
3,96372106,8,10637298,0,60,0.013962745666503906,0.015987396240234375,238,238,0,238,238,238,0,238,1.0,min,Min Best Case,False,238,238
4,96372106,8,10637299,0,60,0.014960050582885742,0.019947528839111328,259,259,0,259,259,259,0,259,1.0,min,Min Best Case,False,259,259
5,96372106,8,10637300,0,60,0.41289591789245605,0.01700115203857422,276,276,0,276,276,276,0,276,1.0,min,Min Best Case,False,270,270
6,96372106,8,10637301,0,60,0.06881022453308105,0.016013145446777344,183,183,0,183,183,183,0,183,1.0,min,Min Best Case,False,182,182
7,96372106,8,10637302,0,60,0.4777238368988037,0.01897430419921875,245,245,0,245,245,245,0,245,1.0,min,Min Best Case,False,243,243
8,96372106,8,10637303,0,60,0.011968135833740234,0.013970136642456055,225,225,0,225,225,225,0,225,1.0,min,Min Best Case,False,225,225
9,96372106,8,10637304,0,60,0.03291153907775879,0.011026382446289062,153,153,0,153,153,153,0,153,1.0,min,Min Best Case,False,153,153
10,96372106,8,10637305,0,60,0.01299285888671875,0.013992071151733398,205,205,0,205,205,205,0,205,1.0,min,Min Best Case,False,205,205
11,96372106,8,10637306,0,60,0.01495981216430664,0.01196432113647461,167,167,0,167,167,167,0,167,1.0,min,Min Best Case,False,167,167
12,96372106,8,10637307,0,60,0.6841385364532471,0.027890682220458984,280,280,0,280,280,280,0,280,1.0,min,Min Best Case,False,272,272
13,96372106,8,10637308,0,60,0.046885013580322266,0.018935441970825195,246,246,0,246,246,246,0,246,1.0,min,Min Best Case,False,244,244
14,96372106,8,10637309,0,60,0.6004221439361572,0.01895284652709961,247,247,0,247,247,247,0,247,1.0,min,Min Best Case,False,247,247
15,96372106,8,10637310,0,60,0.26830506324768066,0.01795649528503418,258,258,0,258,258,258,0,258,1.0,min,Min Best Case,False,258,258
16,96372106,8,10637311,0,60,0.016925334930419922,0.014959096908569336,193,193,0,193,193,193,0,193,1.0,min,Min Best Case,False,193,193
17,96372106,8,10637312,0,60,0.1655561923980713,0.01593017578125,256,256,0,256,256,256,0,256,1.0,min,Min Best Case,False,255,255
18,96372106,8,10637313,0,60,0.03490567207336426,0.016952037811279297,283,283,0,283,283,283,0,283,1.0,min,Min Best Case,False,283,283
19,96372106,8,10637314,0,60,0.011968135833740234,0.018957138061523438,292,292,0,292,292,292,0,292,1.0,min,Min Best Case,False,292,292
20,96372106,8,10637315,0,60,0.01198720932006836,0.016954898834228516,200,200,0,200,200,200,0,200,1.0,min,Min Best Case,False,200,200
21,96372106,8,10637316,0,60,0.16154980659484863,0.018947839736938477,297,297,0,297,297,297,0,297,1.0,min,Min Best Case,False,297,297
22,96372106,8,10637317,0,60,0.02393794059753418,0.016991853713989258,255,255,0,255,255,255,0,255,1.0,min,Min Best Case,False,255,255
23,96372106,8,10637318,0,60,0.010970115661621094,0.014980792999267578,177,177,0,177,177,177,0,177,1.0,min,Min Best Case,False,177,177
24,96372106,8,10637319,0,60,0.013962745666503906,0.011946439743041992,198,198,0,198,198,198,0,198,1.0,min,Min Best Case,False,198,198
25,96372106,8,10637320,0,60,0.01994800567626953,0.025930404663085938,272,272,0,272,272,272,0,272,1.0,min,Min Best Case,False,272,272
26,96372106,8,10637321,0,60,0.10967803001403809,0.013961315155029297,238,238,0,238,238,238,0,238,1.0,min,Min Best Case,False,235,235
27,96372106,8,10637322,0,60,0.048899173736572266,0.016973495483398438,192,192,0,192,192,192,0,192,1.0,min,Min Best Case,False,191,191
28,96372106,8,10637323,0,60,0.02191948890686035,0.017930984497070312,275,275,0,275,275,275,0,275,1.0,min,Min Best Case,False,275,275
29,96372106,8,10637324,0,60,3.5764498710632324,0.013974428176879883,241,241,0,241,241,241,0,241,1.0,min,Min Best Case,False,229,229
30,96372106,8,10637325,0,60,0.36403393745422363,0.017952442169189453,255,255,0,255,255,255,0,255,1.0,min,Min Best Case,False,253,253
