Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,8,10637296,0,60,0.021940946578979492,0.01795220375061035,289,289,0,289,289,289,0,289,1.0,uniform,Min Best Case,True
2,96372106,8,10637297,0,60,0.09873557090759277,0.023936033248901367,275,275,0,275,275,275,0,275,1.0,uniform,Min Best Case,True
3,96372106,8,10637298,0,60,0.013962745666503906,0.014934301376342773,238,238,0,238,238,238,0,238,1.0,uniform,Min Best Case,True
4,96372106,8,10637299,0,60,0.014960050582885742,0.02194046974182129,259,259,0,259,259,259,0,259,1.0,uniform,Min Best Case,True
5,96372106,8,10637300,0,60,0.41289591789245605,0.014960050582885742,276,276,0,276,276,276,0,276,1.0,uniform,Min Best Case,True
6,96372106,8,10637301,0,60,0.06881022453308105,0.015957355499267578,183,183,0,183,183,183,0,183,1.0,uniform,Min Best Case,True
7,96372106,8,10637302,0,60,0.4777238368988037,0.01695418357849121,245,245,0,245,245,245,0,245,1.0,uniform,Min Best Case,True
8,96372106,8,10637303,0,60,0.011968135833740234,0.014960050582885742,225,225,0,225,225,225,0,225,1.0,uniform,Min Best Case,True
9,96372106,8,10637304,0,60,0.03291153907775879,0.008975744247436523,153,153,0,153,153,153,0,153,1.0,uniform,Min Best Case,True
10,96372106,8,10637305,0,60,0.01299285888671875,0.014959573745727539,205,205,0,205,205,205,0,205,1.0,uniform,Min Best Case,True
11,96372106,8,10637306,0,60,0.01495981216430664,0.008974313735961914,167,167,0,167,167,167,0,167,1.0,uniform,Min Best Case,True
12,96372106,8,10637307,0,60,0.6841385364532471,0.016954898834228516,280,280,0,280,280,280,0,280,1.0,uniform,Min Best Case,True
13,96372106,8,10637308,0,60,0.046885013580322266,0.018948793411254883,246,246,0,246,246,246,0,246,1.0,uniform,Min Best Case,True
14,96372106,8,10637309,0,60,0.6004221439361572,0.016955137252807617,247,247,0,247,247,247,0,247,1.0,uniform,Min Best Case,True
15,96372106,8,10637310,0,60,0.26830506324768066,0.02593064308166504,258,258,0,258,258,258,0,258,1.0,uniform,Min Best Case,True
16,96372106,8,10637311,0,60,0.016925334930419922,0.018009424209594727,193,193,0,193,193,193,0,193,1.0,uniform,Min Best Case,True
17,96372106,8,10637312,0,60,0.1655561923980713,0.0139617919921875,256,256,0,256,256,256,0,256,1.0,uniform,Min Best Case,True
18,96372106,8,10637313,0,60,0.03490567207336426,0.014959335327148438,283,283,0,283,283,283,0,283,1.0,uniform,Min Best Case,True
19,96372106,8,10637314,0,60,0.011968135833740234,0.01795196533203125,292,292,0,292,292,292,0,292,1.0,uniform,Min Best Case,True
20,96372106,8,10637315,0,60,0.01198720932006836,0.013962507247924805,200,200,0,200,200,200,0,200,1.0,uniform,Min Best Case,True
21,96372106,8,10637316,0,60,0.16154980659484863,0.018949270248413086,297,297,0,297,297,297,0,297,1.0,uniform,Min Best Case,True
22,96372106,8,10637317,0,60,0.02393794059753418,0.015957117080688477,255,255,0,255,255,255,0,255,1.0,uniform,Min Best Case,True
23,96372106,8,10637318,0,60,0.010970115661621094,0.014959335327148438,177,177,0,177,177,177,0,177,1.0,uniform,Min Best Case,True
24,96372106,8,10637319,0,60,0.013962745666503906,0.011945724487304688,198,198,0,198,198,198,0,198,1.0,uniform,Min Best Case,True
25,96372106,8,10637320,0,60,0.01994800567626953,0.016954898834228516,272,272,0,272,272,272,0,272,1.0,uniform,Min Best Case,True
26,96372106,8,10637321,0,60,0.10967803001403809,0.012969255447387695,238,238,0,238,238,238,0,238,1.0,uniform,Min Best Case,True
27,96372106,8,10637322,0,60,0.048899173736572266,0.016916990280151367,192,192,0,192,192,192,0,192,1.0,uniform,Min Best Case,True
28,96372106,8,10637323,0,60,0.02191948890686035,0.01595902442932129,275,275,0,275,275,275,0,275,1.0,uniform,Min Best Case,True
29,96372106,8,10637324,0,60,3.5764498710632324,0.011967897415161133,241,241,0,241,241,241,0,241,1.0,uniform,Min Best Case,True
30,96372106,8,10637325,0,60,0.36403393745422363,0.015958309173583984,255,255,0,255,255,255,0,255,1.0,uniform,Min Best Case,True
31,96372106,8,10637326,0,60,0.017949581146240234,0.016953468322753906,212,212,0,212,212,212,0,212,1.0,uniform,Min Best Case,True
32,96372106,8,10637327,0,60,0.045876502990722656,0.014960289001464844,276,276,0,276,276,276,0,276,1.0,uniform,Min Best Case,True
33,96372106,8,10637328,0,60,0.009961366653442383,0.015956401824951172,209,209,0,209,209,209,0,209,1.0,uniform,Min Best Case,True
34,96372106,8,10637329,0,60,0.01894855499267578,0.012964963912963867,209,209,0,209,209,209,0,209,1.0,uniform,Min Best Case,True
35,96372106,8,10637330,0,60,0.028896331787109375,0.01196742057800293,151,151,0,151,151,151,0,151,1.0,uniform,Min Best Case,True
36,96372106,8,10637331,0,60,0.04781746864318848,0.012933731079101562,212,212,0,212,212,212,0,212,1.0,uniform,Min Best Case,True
37,96372106,8,10637332,0,60,0.012965917587280273,0.021999597549438477,255,255,0,255,255,255,0,255,1.0,uniform,Min Best Case,True
38,96372106,8,10637333,0,60,0.015984058380126953,0.014966964721679688,226,226,0,226,226,226,0,226,1.0,uniform,Min Best Case,True
39,96372106,8,10637334,0,60,0.03690147399902344,0.01495981216430664,252,252,0,252,252,252,0,252,1.0,uniform,Min Best Case,True
40,96372106,8,10637335,0,60,0.2383716106414795,0.021941184997558594,227,227,0,227,227,227,0,227,1.0,uniform,Min Best Case,True
41,96372106,8,10637336,0,60,0.011992931365966797,0.014960527420043945,220,220,0,220,220,220,0,220,1.0,uniform,Min Best Case,True
42,96372106,8,10637337,0,60,0.07878875732421875,0.01296544075012207,171,171,0,171,171,171,0,171,1.0,uniform,Min Best Case,True
