Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,8,10637296,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Best Case,True,-1,-1
2,96372106,8,10637297,2,60,0.37400150299072266,3.872629165649414,452,630,178,555,551,551,0,551,1.0,uniform,Min Best Case,True,444,624
3,96372106,8,10637298,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Best Case,True,-1,-1
4,96372106,8,10637299,2,60,1.753300428390503,14.678780794143677,392,573,181,480,475,475,0,475,1.0,uniform,Min Best Case,True,391,563
5,96372106,8,10637300,2,60,0.6732165813446045,51.46438765525818,428,637,209,527,523,523,0,523,1.0,uniform,Min Best Case,True,425,619
6,96372106,8,10637301,2,60,0.06283211708068848,1.094081163406372,291,419,128,353,349,349,0,349,1.0,uniform,Min Best Case,True,286,414
7,96372106,8,10637302,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Best Case,True,-1,-1
8,96372106,8,10637303,2,60,0.05087161064147949,1.1978003978729248,356,507,151,437,433,433,0,433,1.0,uniform,Min Best Case,True,352,506
9,96372106,8,10637304,2,60,0.023936033248901367,0.7140507698059082,243,343,100,290,290,290,0,290,1.0,uniform,Min Best Case,True,241,345
10,96372106,8,10637305,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Best Case,True,-1,-1
11,96372106,8,10637306,2,60,0.014960050582885742,0.6791505813598633,257,355,98,306,306,306,0,306,1.0,uniform,Min Best Case,True,256,355
12,96372106,8,10637307,2,60,53.629600048065186,49.52660059928894,435,618,183,527,526,526,0,526,1.0,uniform,Min Best Case,True,415,618
13,96372106,8,10637308,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Best Case,True,-1,-1
14,96372106,8,10637309,2,60,0.7649631500244141,15.03380036354065,376,550,174,470,466,466,0,466,1.0,uniform,Min Best Case,True,374,549
15,96372106,8,10637310,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Best Case,True,-1,-1
16,96372106,8,10637311,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Best Case,True,-1,-1
17,96372106,8,10637312,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Best Case,True,-1,-1
18,96372106,8,10637313,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Best Case,True,-1,-1
19,96372106,8,10637314,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Best Case,True,-1,-1
20,96372106,8,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Best Case,True,-1,-1
21,96372106,8,10637316,2,60,57.576035261154175,42.60810589790344,456,652,196,567,565,565,0,565,1.0,uniform,Min Best Case,True,447,654
22,96372106,8,10637317,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Best Case,True,-1,-1
23,96372106,8,10637318,2,60,0.07383227348327637,4.158891439437866,284,396,112,344,341,341,0,341,1.0,uniform,Min Best Case,True,281,385
