Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,8,10637296,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,False
2,96372106,8,10637297,2,60,8.87839961051941,8.500837087631226,497,703,206,497,454,460,6,454,0.5,min,False
3,96372106,8,10637298,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,False
4,96372106,8,10637299,2,60,2.576596975326538,1.7632160186767578,394,573,179,394,393,396,3,393,0.5,min,False
5,96372106,8,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,False
6,96372106,8,10637301,2,60,0.11668753623962402,1.9947175979614258,292,417,125,292,289,290,1,289,0.5,min,False
7,96372106,8,10637302,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,False
8,96372106,8,10637303,2,60,4.094271898269653,1.109034538269043,377,530,153,377,352,358,6,352,0.5,min,False
9,96372106,8,10637304,2,60,0.03889608383178711,0.8243277072906494,247,351,104,247,243,243,0,243,0.5,min,False
10,96372106,8,10637305,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,False
