Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,8,10637296,1,60,1.5857915878295898,6.365959405899048,369,470,101,369,363,368,5,363,0.5,min,Min Worst Case,True,357,468
2,96372106,8,10637297,1,60,1.6037330627441406,17.456302165985107,361,453,92,361,359,366,7,359,0.5,min,Min Worst Case,True,356,453
3,96372106,8,10637298,1,60,0.2812488079071045,3.4467825889587402,303,383,80,303,303,304,1,303,0.5,min,Min Worst Case,True,296,379
4,96372106,8,10637299,1,60,0.07579708099365234,1.3075242042541504,317,407,90,317,316,317,1,316,0.5,min,Min Worst Case,True,316,413
5,96372106,8,10637300,1,60,4.667487144470215,17.789432525634766,355,436,81,355,351,351,0,351,0.5,min,Min Worst Case,True,347,427
6,96372106,8,10637301,1,60,0.018947839736938477,0.6222794055938721,237,295,58,237,237,238,1,237,0.5,min,Min Worst Case,True,235,293
7,96372106,8,10637302,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,Min Worst Case,True,-1,-1
8,96372106,8,10637303,1,60,0.03789854049682617,0.616368293762207,286,358,72,286,285,287,2,285,0.5,min,Min Worst Case,True,285,357
9,96372106,8,10637304,1,60,0.007979631423950195,0.25332188606262207,193,245,52,193,193,196,3,193,0.5,min,Min Worst Case,True,193,245
10,96372106,8,10637305,1,60,8.90820026397705,1.6406443119049072,278,343,65,278,272,273,1,272,0.5,min,Min Worst Case,True,266,339
11,96372106,8,10637306,1,60,0.013968706130981445,0.2702791690826416,206,253,47,206,206,212,6,206,0.5,min,Min Worst Case,True,206,254
12,96372106,8,10637307,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,Min Worst Case,True,-1,-1
13,96372106,8,10637308,1,60,37.69123649597168,2.2918522357940674,332,401,69,332,327,328,1,327,0.5,min,Min Worst Case,True,317,399
14,96372106,8,10637309,1,60,0.04886269569396973,0.9903404712677002,308,389,81,308,308,309,1,308,0.5,min,Min Worst Case,True,308,395
15,96372106,8,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,Min Worst Case,True,-1,-1
16,96372106,8,10637311,1,60,0.10076665878295898,0.600386381149292,241,300,59,241,239,244,5,239,0.5,min,Min Worst Case,True,238,306
17,96372106,8,10637312,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,Min Worst Case,True,-1,-1
18,96372106,8,10637313,1,60,0.47072792053222656,1.701432704925537,362,452,90,362,360,361,1,360,0.5,min,Min Worst Case,True,356,460
19,96372106,8,10637314,1,60,0.5844271183013916,10.053083181381226,379,469,90,379,371,373,2,371,0.5,min,Min Worst Case,True,369,468
20,96372106,8,10637315,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,Min Worst Case,True,-1,-1
21,96372106,8,10637316,1,60,0.10771036148071289,7.279559850692749,365,460,95,365,365,367,2,365,0.5,min,Min Worst Case,True,359,460
22,96372106,8,10637317,1,60,0.07180190086364746,1.2376768589019775,321,406,85,321,320,324,4,320,0.5,min,Min Worst Case,True,315,407
23,96372106,8,10637318,1,60,0.018948078155517578,0.5744397640228271,229,280,51,229,228,233,5,228,0.5,min,Min Worst Case,True,228,279
24,96372106,8,10637319,1,60,0.053826093673706055,0.5515103340148926,243,305,62,243,243,244,1,243,0.5,min,Min Worst Case,True,242,301
25,96372106,8,10637320,1,60,0.018949031829833984,0.8776392936706543,347,428,81,347,347,349,2,347,0.5,min,Min Worst Case,True,347,428
26,96372106,8,10637321,1,60,0.7869157791137695,3.3650152683258057,308,385,77,308,304,306,2,304,0.5,min,Min Worst Case,True,300,379
27,96372106,8,10637322,1,60,0.08477234840393066,1.4571385383605957,243,303,60,243,240,243,3,240,0.5,min,Min Worst Case,True,239,304
28,96372106,8,10637323,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,Min Worst Case,True,-1,-1
29,96372106,8,10637324,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,Min Worst Case,True,-1,-1
30,96372106,8,10637325,1,60,1.0322685241699219,1.9677643775939941,331,395,64,331,329,334,5,329,0.5,min,Min Worst Case,True,322,407
31,96372106,8,10637326,1,60,0.041905879974365234,0.5485823154449463,257,333,76,257,257,263,6,257,0.5,min,Min Worst Case,True,256,336
32,96372106,8,10637327,1,60,0.07982468605041504,1.0003602504730225,359,447,88,359,358,361,3,358,0.5,min,Min Worst Case,True,350,444
33,96372106,8,10637328,1,60,0.3819539546966553,6.6721601486206055,256,327,71,256,256,257,1,256,0.5,min,Min Worst Case,True,256,330
