Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,8,10637296,0,60,0.018938779830932617,0.020943880081176758,289,289,0,289,289,289,0,289,0.0,max,Min Worst Case,False
2,96372106,8,10637297,0,60,0.24030566215515137,0.01595592498779297,298,298,0,298,298,298,0,298,0.0,max,Min Worst Case,False
3,96372106,8,10637298,0,60,0.012964725494384766,0.014963150024414062,238,238,0,238,238,238,0,238,0.0,max,Min Worst Case,False
4,96372106,8,10637299,0,60,0.012984752655029297,0.01894855499267578,259,259,0,259,259,259,0,259,0.0,max,Min Worst Case,False
5,96372106,8,10637300,0,60,0.0468745231628418,0.016954421997070312,294,294,0,294,294,294,0,294,0.0,max,Min Worst Case,False
6,96372106,8,10637301,0,60,0.05186057090759277,0.017919063568115234,183,183,0,183,183,183,0,183,0.0,max,Min Worst Case,False
7,96372106,8,10637302,0,60,0.26587796211242676,0.01795053482055664,281,281,0,281,281,281,0,281,0.0,max,Min Worst Case,False
8,96372106,8,10637303,0,60,0.010970592498779297,0.014247417449951172,225,225,0,225,225,225,0,225,0.0,max,Min Worst Case,False
9,96372106,8,10637304,0,60,0.0967411994934082,0.009803533554077148,171,171,0,171,171,171,0,171,0.0,max,Min Worst Case,False
10,96372106,8,10637305,0,60,0.011968135833740234,0.012964248657226562,205,205,0,205,205,205,0,205,0.0,max,Min Worst Case,False
11,96372106,8,10637306,0,60,0.015964508056640625,0.010933160781860352,167,167,0,167,167,167,0,167,0.0,max,Min Worst Case,False
12,96372106,8,10637307,0,60,0.6511435508728027,0.017009973526000977,280,280,0,280,280,280,0,280,0.0,max,Min Worst Case,False
13,96372106,8,10637308,0,60,0.03492450714111328,0.017952680587768555,246,246,0,246,246,246,0,246,0.0,max,Min Worst Case,False
14,96372106,8,10637309,0,60,0.569892168045044,0.023909568786621094,247,247,0,247,247,247,0,247,0.0,max,Min Worst Case,False
15,96372106,8,10637310,0,60,0.24806928634643555,0.01897406578063965,258,258,0,258,258,258,0,258,0.0,max,Min Worst Case,False
16,96372106,8,10637311,0,60,0.015967369079589844,0.0160372257232666,193,193,0,193,193,193,0,193,0.0,max,Min Worst Case,False
17,96372106,8,10637312,0,60,0.16094565391540527,0.016957521438598633,256,256,0,256,256,256,0,256,0.0,max,Min Worst Case,False
18,96372106,8,10637313,0,60,0.03197026252746582,0.014972209930419922,283,283,0,283,283,283,0,283,0.0,max,Min Worst Case,False
