Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,8,10637296,0,60,0.029920578002929688,0.021909713745117188,289,289,0,289,289,289,0,289,0.0,uniform,Min Best Case,False
2,96372106,8,10637297,0,60,0.13364148139953613,0.015959739685058594,275,275,0,275,275,275,0,275,0.0,uniform,Min Best Case,False
3,96372106,8,10637298,0,60,0.014961957931518555,0.01500248908996582,238,238,0,238,238,238,0,238,0.0,uniform,Min Best Case,False
4,96372106,8,10637299,0,60,0.014990806579589844,0.023937225341796875,259,259,0,259,259,259,0,259,0.0,uniform,Min Best Case,False
5,96372106,8,10637300,0,60,0.5166196823120117,0.01595783233642578,276,276,0,276,276,276,0,276,0.0,uniform,Min Best Case,False
6,96372106,8,10637301,0,60,0.06682157516479492,0.018939733505249023,183,183,0,183,183,183,0,183,0.0,uniform,Min Best Case,False
7,96372106,8,10637302,0,60,0.5744388103485107,0.017988204956054688,245,245,0,245,245,245,0,245,0.0,uniform,Min Best Case,False
8,96372106,8,10637303,0,60,0.011975765228271484,0.01703786849975586,225,225,0,225,225,225,0,225,0.0,uniform,Min Best Case,False
9,96372106,8,10637304,0,60,0.03193950653076172,0.010970354080200195,153,153,0,153,153,153,0,153,0.0,uniform,Min Best Case,False
10,96372106,8,10637305,0,60,0.012940645217895508,0.013005733489990234,205,205,0,205,205,205,0,205,0.0,uniform,Min Best Case,False
11,96372106,8,10637306,0,60,0.014961719512939453,0.01150202751159668,167,167,0,167,167,167,0,167,0.0,uniform,Min Best Case,False
12,96372106,8,10637307,0,60,0.6529443264007568,0.01775527000427246,280,280,0,280,280,280,0,280,0.0,uniform,Min Best Case,False
13,96372106,8,10637308,0,60,0.035871267318725586,0.024935245513916016,246,246,0,246,246,246,0,246,0.0,uniform,Min Best Case,False
14,96372106,8,10637309,0,60,0.5620970726013184,0.018965482711791992,247,247,0,247,247,247,0,247,0.0,uniform,Min Best Case,False
15,96372106,8,10637310,0,60,0.24492144584655762,0.017922401428222656,258,258,0,258,258,258,0,258,0.0,uniform,Min Best Case,False
16,96372106,8,10637311,0,60,0.015038013458251953,0.014820337295532227,193,193,0,193,193,193,0,193,0.0,uniform,Min Best Case,False
17,96372106,8,10637312,0,60,0.16075921058654785,0.016950368881225586,256,256,0,256,256,256,0,256,0.0,uniform,Min Best Case,False
