Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,5,10637296,0,60,29.65054726600647,30.350181102752686,4037,4037,0,12890,12890,12890,0,12890,1.0,max,False
2,96372106,5,10637297,0,60,8.970036506652832,9.473825693130493,3072,3072,0,9470,9470,9470,0,9470,1.0,max,False
3,96372106,5,10637298,0,60,3.429025650024414,4.009035110473633,3556,3556,0,9231,9231,9231,0,9231,1.0,max,False
4,96372106,5,10637299,0,60,1.9349000453948975,2.465872049331665,3172,3172,0,11118,11118,11118,0,11118,1.0,max,False
5,96372106,5,10637300,0,60,9.332651138305664,10.096606254577637,4536,4536,0,11118,11118,11118,0,11118,1.0,max,False
6,96372106,5,10637301,0,60,15.744847774505615,16.53222107887268,4583,4583,0,10706,10706,10706,0,10706,1.0,max,False
7,96372106,5,10637302,0,60,6.084804534912109,6.939790725708008,4531,4531,0,10243,10243,10243,0,10243,1.0,max,False
8,96372106,5,10637303,0,60,2.7936131954193115,3.2772607803344727,2658,2658,0,6426,6426,6426,0,6426,1.0,max,False
9,96372106,5,10637304,0,60,10.533591985702515,11.049946308135986,2915,2915,0,7641,7641,7641,0,7641,1.0,max,False
10,96372106,5,10637305,0,60,2.230888843536377,2.68424654006958,2418,2418,0,5980,5980,5980,0,5980,1.0,max,False
