Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,9,10637296,1,60,0.39893245697021484,0.02892303466796875,385,496,111,451,385,496,111,451,0.0,uniform,False
2,96372106,9,10637297,1,60,51.83720636367798,0.022937774658203125,447,553,106,509,447,553,106,509,0.0,uniform,False
3,96372106,9,10637298,1,60,0.5737318992614746,0.025931835174560547,350,437,87,402,350,437,87,402,0.0,uniform,False
4,96372106,9,10637299,1,60,0.49764013290405273,0.03191399574279785,348,450,102,398,348,450,102,398,0.0,uniform,False
5,96372106,9,10637300,1,60,26.858755350112915,0.029919862747192383,467,557,90,511,467,557,90,511,0.0,uniform,False
6,96372106,9,10637301,1,60,76.22304773330688,0.025931596755981445,352,423,71,389,352,423,71,389,0.0,uniform,False
7,96372106,9,10637302,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
8,96372106,9,10637303,1,60,0.9650447368621826,0.021941184997558594,343,425,82,393,343,425,82,393,0.0,uniform,False
9,96372106,9,10637304,1,60,0.01994490623474121,0.010970115661621094,223,287,64,251,223,287,64,251,0.0,uniform,False
10,96372106,9,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
