Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,9,10637296,1,60,1.6585102081298828,0.02991938591003418,386,492,106,492,386,492,106,492,0.0,max,Min Worst Case,True
2,96372106,9,10637297,1,60,1.600764274597168,0.015958309173583984,398,495,97,495,398,495,97,495,0.0,max,Min Worst Case,True
3,96372106,9,10637298,1,60,0.2912571430206299,0.015956878662109375,338,425,87,425,338,425,87,425,0.0,max,Min Worst Case,True
4,96372106,9,10637299,1,60,0.08676910400390625,0.018947839736938477,335,431,96,431,335,431,96,431,0.0,max,Min Worst Case,True
5,96372106,9,10637300,1,60,5.71270227432251,0.016951799392700195,405,500,95,500,405,500,95,500,0.0,max,Min Worst Case,True
6,96372106,9,10637301,1,60,0.3580493927001953,0.017951011657714844,284,354,70,354,284,354,70,354,0.0,max,Min Worst Case,True
7,96372106,9,10637302,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,True
8,96372106,9,10637303,1,60,0.030916690826416016,0.013976335525512695,325,403,78,403,325,403,78,403,0.0,max,Min Worst Case,True
9,96372106,9,10637304,1,60,0.01597118377685547,0.010931253433227539,223,287,64,287,223,287,64,287,0.0,max,Min Worst Case,True
10,96372106,9,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,True
11,96372106,9,10637306,1,60,0.07181501388549805,0.01195979118347168,230,284,54,284,230,284,54,284,0.0,max,Min Worst Case,True
12,96372106,9,10637307,1,60,4.736389636993408,0.016936063766479492,383,478,95,478,383,478,95,478,0.0,max,Min Worst Case,True
13,96372106,9,10637308,1,60,37.49974966049194,0.018948793411254883,394,479,85,479,394,479,85,479,0.0,max,Min Worst Case,True
14,96372106,9,10637309,1,60,0.05086565017700195,0.01894974708557129,316,398,82,398,316,398,82,398,0.0,max,Min Worst Case,True
15,96372106,9,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,True
