Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,9,10637296,0,60,0.027936220169067383,0.056871652603149414,70,70,0,302,302,302,0,302,0.0,max,False
2,96372106,9,10637297,0,60,0.17253661155700684,0.18949127197265625,56,56,0,328,328,328,0,328,0.0,max,False
3,96372106,9,10637298,0,60,0.038886308670043945,0.06282782554626465,51,51,0,263,263,263,0,263,0.0,max,False
4,96372106,9,10637299,0,60,0.021950960159301758,0.04590034484863281,66,66,0,275,275,275,0,275,0.0,max,False
5,96372106,9,10637300,0,60,0.14162850379943848,0.15559172630310059,50,50,0,342,342,342,0,342,0.0,max,False
6,96372106,9,10637301,0,60,0.07579684257507324,0.09075665473937988,59,59,0,233,233,233,0,233,0.0,max,False
7,96372106,9,10637302,0,60,0.3725266456604004,0.3884916305541992,60,60,0,308,308,308,0,308,0.0,max,False
8,96372106,9,10637303,0,60,0.010973215103149414,0.023944377899169922,48,48,0,257,257,257,0,257,0.0,max,False
9,96372106,9,10637304,0,60,0.06682276725769043,0.07779622077941895,36,36,0,196,196,196,0,196,0.0,max,False
10,96372106,9,10637305,0,60,0.5071749687194824,0.5201401710510254,45,45,0,266,266,266,0,266,0.0,max,False
