Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,11,10637296,2,60,105.68309283256531,0.0046918392181396484,79,124,45,102,79,124,45,102,0.0,uniform,False
2,96372106,11,10637297,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
3,96372106,11,10637298,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
4,96372106,11,10637299,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
5,96372106,11,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
6,96372106,11,10637301,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
7,96372106,11,10637302,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
8,96372106,11,10637303,2,60,2.8186824321746826,0.003987789154052734,73,118,45,93,73,118,45,93,0.0,uniform,False
9,96372106,11,10637304,2,60,0.429898738861084,0.003986835479736328,63,91,28,78,63,91,28,78,0.0,uniform,False
10,96372106,11,10637305,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
11,96372106,11,10637306,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
12,96372106,11,10637307,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
13,96372106,11,10637308,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
14,96372106,11,10637309,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
15,96372106,11,10637310,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
16,96372106,11,10637311,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
17,96372106,11,10637312,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
18,96372106,11,10637313,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
19,96372106,11,10637314,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
20,96372106,11,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
21,96372106,11,10637316,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
22,96372106,11,10637317,2,60,7.922830581665039,0.003981113433837891,89,133,44,113,89,133,44,113,0.0,uniform,False
23,96372106,11,10637318,2,60,1.5064291954040527,0.004948616027832031,74,115,41,95,74,115,41,95,0.0,uniform,False
24,96372106,11,10637319,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
25,96372106,11,10637320,2,60,113.40222716331482,0.004995822906494141,78,122,44,102,78,122,44,102,0.0,uniform,False
26,96372106,11,10637321,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
27,96372106,11,10637322,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
28,96372106,11,10637323,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
29,96372106,11,10637324,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
30,96372106,11,10637325,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
31,96372106,11,10637326,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
32,96372106,11,10637327,2,60,0.2635629177093506,0.002991914749145508,75,121,46,89,75,121,46,89,0.0,uniform,False
33,96372106,11,10637328,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
34,96372106,11,10637329,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
35,96372106,11,10637330,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
36,96372106,11,10637331,2,60,142.1320023536682,0.0049512386322021484,72,111,39,87,72,111,39,87,0.0,uniform,False
37,96372106,11,10637332,2,60,248.08142971992493,0.005981922149658203,67,98,31,79,67,98,31,79,0.0,uniform,False
38,96372106,11,10637333,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
39,96372106,11,10637334,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
40,96372106,11,10637335,2,60,37.89348483085632,0.006883859634399414,79,111,32,101,79,111,32,101,0.0,uniform,False
41,96372106,11,10637336,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
42,96372106,11,10637337,2,60,4.964439630508423,0.003984928131103516,72,105,33,88,72,105,33,88,0.0,uniform,False
43,96372106,11,10637338,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
44,96372106,11,10637339,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
45,96372106,11,10637340,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
46,96372106,11,10637341,2,60,21.541845321655273,0.005983591079711914,77,111,34,97,77,111,34,97,0.0,uniform,False
47,96372106,11,10637342,2,60,84.6707603931427,0.0059833526611328125,84,131,47,102,84,131,47,102,0.0,uniform,False
48,96372106,11,10637343,2,60,107.62171459197998,0.006981372833251953,74,114,40,91,74,114,40,91,0.0,uniform,False
49,96372106,11,10637344,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
