Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,11,10637296,1,60,6.029755592346191,0.19515299797058105,67,87,20,67,68,68,0,68,1.0,min,True
2,96372106,11,10637297,1,60,14.82246732711792,0.2933013439178467,75,97,22,75,77,77,0,77,1.0,min,True
3,96372106,11,10637298,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,True
4,96372106,11,10637299,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,True
5,96372106,11,10637300,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,True
6,96372106,11,10637301,1,60,7.835354328155518,0.2619502544403076,68,91,23,68,70,70,0,70,1.0,min,True
7,96372106,11,10637302,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,True
8,96372106,11,10637303,1,60,3.7048604488372803,0.15697813034057617,62,82,20,62,63,63,0,63,1.0,min,True
9,96372106,11,10637304,1,60,0.12084007263183594,0.017422914505004883,48,67,19,48,48,48,0,48,1.0,min,True
10,96372106,11,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,True
11,96372106,11,10637306,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,True
12,96372106,11,10637307,1,60,255.0367555618286,2.807281017303467,70,98,28,70,69,69,0,69,1.0,min,True
13,96372106,11,10637308,1,60,4.999046087265015,0.2682621479034424,77,100,23,77,79,79,0,79,1.0,min,True
14,96372106,11,10637309,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,True
15,96372106,11,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,True
16,96372106,11,10637311,1,60,7.398165464401245,0.3322784900665283,81,104,23,81,85,85,0,85,1.0,min,True
17,96372106,11,10637312,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,True
18,96372106,11,10637313,1,60,268.4217178821564,0.23827338218688965,79,99,20,79,78,78,0,78,1.0,min,True
19,96372106,11,10637314,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,True
20,96372106,11,10637315,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,True
21,96372106,11,10637316,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,True
22,96372106,11,10637317,1,60,6.348735094070435,0.2553408145904541,75,98,23,75,78,78,0,78,1.0,min,True
23,96372106,11,10637318,1,60,1.0214388370513916,0.0614771842956543,61,83,22,61,61,61,0,61,1.0,min,True
24,96372106,11,10637319,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,True
25,96372106,11,10637320,1,60,0.7400314807891846,0.08263230323791504,66,83,17,66,65,65,0,65,1.0,min,True
26,96372106,11,10637321,1,60,15.783869504928589,16.467639207839966,66,87,21,66,67,67,0,67,1.0,min,True
27,96372106,11,10637322,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,True
28,96372106,11,10637323,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,True
29,96372106,11,10637324,1,60,27.254690408706665,0.2931711673736572,66,83,17,66,66,66,0,66,1.0,min,True
30,96372106,11,10637325,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,True
31,96372106,11,10637326,1,60,23.89883303642273,0.6988668441772461,74,97,23,74,76,76,0,76,1.0,min,True
