Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,11,10637296,0,60,0.040856361389160156,0.004986763000488281,57,57,0,57,57,57,0,57,1.0,max,Min Worst Case,False,57,57
2,96372106,11,10637297,0,60,0.019984006881713867,0.006942033767700195,61,61,0,61,61,61,0,61,1.0,max,Min Worst Case,False,61,61
3,96372106,11,10637298,0,60,0.009972810745239258,0.003989458084106445,63,63,0,63,63,63,0,63,1.0,max,Min Worst Case,False,62,62
4,96372106,11,10637299,0,60,0.014959573745727539,0.00500178337097168,64,64,0,64,64,64,0,64,1.0,max,Min Worst Case,False,64,64
5,96372106,11,10637300,0,60,0.10172677040100098,0.005491018295288086,70,70,0,70,70,70,0,70,1.0,max,Min Worst Case,False,70,70
6,96372106,11,10637301,0,60,0.03596329689025879,0.004982471466064453,60,60,0,60,60,60,0,60,1.0,max,Min Worst Case,False,60,60
7,96372106,11,10637302,0,60,0.02094554901123047,0.00898122787475586,78,78,0,78,78,78,0,78,1.0,max,Min Worst Case,False,78,78
8,96372106,11,10637303,0,60,0.018949031829833984,0.003990650177001953,55,55,0,55,55,55,0,55,1.0,max,Min Worst Case,False,55,55
9,96372106,11,10637304,0,60,0.013964414596557617,0.006979942321777344,43,43,0,43,43,43,0,43,1.0,max,Min Worst Case,False,43,43
10,96372106,11,10637305,0,60,1.0553958415985107,0.004928112030029297,66,66,0,66,66,66,0,66,1.0,max,Min Worst Case,False,63,63
11,96372106,11,10637306,0,60,0.02995777130126953,0.005946159362792969,65,65,0,65,65,65,0,65,1.0,max,Min Worst Case,False,65,65
12,96372106,11,10637307,0,60,0.03088235855102539,0.004985332489013672,60,60,0,60,60,60,0,60,1.0,max,Min Worst Case,False,59,59
13,96372106,11,10637308,0,60,0.01795673370361328,0.003990888595581055,65,65,0,65,65,65,0,65,1.0,max,Min Worst Case,False,65,65
14,96372106,11,10637309,0,60,0.03789830207824707,0.005044698715209961,63,63,0,63,63,63,0,63,1.0,max,Min Worst Case,False,62,62
15,96372106,11,10637310,0,60,0.033942222595214844,0.0069484710693359375,65,65,0,65,65,65,0,65,1.0,max,Min Worst Case,False,64,64
16,96372106,11,10637311,0,60,0.013960838317871094,0.00498652458190918,68,68,0,68,68,68,0,68,1.0,max,Min Worst Case,False,68,68
17,96372106,11,10637312,0,60,7.053522825241089,0.004987001419067383,54,54,0,54,54,54,0,54,1.0,max,Min Worst Case,False,48,48
18,96372106,11,10637313,0,60,0.07779312133789062,0.003991603851318359,66,66,0,66,66,66,0,66,1.0,max,Min Worst Case,False,65,65
19,96372106,11,10637314,0,60,167.4282066822052,0.00498652458190918,63,63,0,63,63,63,0,63,1.0,max,Min Worst Case,False,60,60
20,96372106,11,10637315,0,60,0.5811772346496582,0.006037473678588867,81,81,0,81,81,81,0,81,1.0,max,Min Worst Case,False,81,81
21,96372106,11,10637316,0,60,0.027951717376708984,0.004001140594482422,64,64,0,64,64,64,0,64,1.0,max,Min Worst Case,False,64,64
22,96372106,11,10637317,0,60,0.017950773239135742,0.00498199462890625,63,63,0,63,63,63,0,63,1.0,max,Min Worst Case,False,63,63
23,96372106,11,10637318,0,60,0.003988742828369141,0.003989458084106445,53,53,0,53,53,53,0,53,1.0,max,Min Worst Case,False,53,53
24,96372106,11,10637319,0,60,3.2410149574279785,0.00693964958190918,61,61,0,61,61,61,0,61,1.0,max,Min Worst Case,False,58,58
25,96372106,11,10637320,0,60,0.011012077331542969,0.003981113433837891,55,55,0,55,55,55,0,55,1.0,max,Min Worst Case,False,55,55
26,96372106,11,10637321,0,60,0.0608212947845459,0.0049877166748046875,57,57,0,57,57,57,0,57,1.0,max,Min Worst Case,False,56,56
27,96372106,11,10637322,0,60,0.5183041095733643,0.01098012924194336,63,63,0,63,63,63,0,63,1.0,max,Min Worst Case,False,60,60
28,96372106,11,10637323,0,60,90.57140111923218,0.011911153793334961,70,70,0,70,70,70,0,70,1.0,max,Min Worst Case,False,68,68
29,96372106,11,10637324,0,60,0.011968612670898438,0.005983829498291016,52,52,0,52,52,52,0,52,1.0,max,Min Worst Case,False,51,51
30,96372106,11,10637325,0,60,0.1501450538635254,0.005949497222900391,51,51,0,51,51,51,0,51,1.0,max,Min Worst Case,False,50,50
31,96372106,11,10637326,0,60,0.06876206398010254,0.006981372833251953,60,60,0,60,60,60,0,60,1.0,max,Min Worst Case,False,60,60
32,96372106,11,10637327,0,60,0.006928205490112305,0.006984233856201172,56,56,0,56,56,56,0,56,1.0,max,Min Worst Case,False,56,56
33,96372106,11,10637328,0,60,3.389400005340576,0.004992961883544922,63,63,0,63,63,63,0,63,1.0,max,Min Worst Case,False,61,61
34,96372106,11,10637329,0,60,0.04085850715637207,0.004025459289550781,65,65,0,65,65,65,0,65,1.0,max,Min Worst Case,False,65,65
35,96372106,11,10637330,0,60,0.1994609832763672,0.004996299743652344,68,68,0,68,68,68,0,68,1.0,max,Min Worst Case,False,67,67
36,96372106,11,10637331,0,60,0.01296377182006836,0.003991127014160156,48,48,0,48,48,48,0,48,1.0,max,Min Worst Case,False,48,48
37,96372106,11,10637332,0,60,0.008001565933227539,0.002991914749145508,46,46,0,46,46,46,0,46,1.0,max,Min Worst Case,False,46,46
38,96372106,11,10637333,0,60,0.007993698120117188,0.0069658756256103516,60,60,0,60,60,60,0,60,1.0,max,Min Worst Case,False,60,60
39,96372106,11,10637334,0,60,0.02399277687072754,0.0049855709075927734,64,64,0,64,64,64,0,64,1.0,max,Min Worst Case,False,62,62
40,96372106,11,10637335,0,60,0.006981849670410156,0.005020856857299805,52,52,0,52,52,52,0,52,1.0,max,Min Worst Case,False,52,52
41,96372106,11,10637336,0,60,0.023934125900268555,0.006981372833251953,79,79,0,79,79,79,0,79,1.0,max,Min Worst Case,False,79,79
42,96372106,11,10637337,0,60,0.017916440963745117,0.004033088684082031,52,52,0,52,52,52,0,52,1.0,max,Min Worst Case,False,52,52
43,96372106,11,10637338,0,60,0.007002115249633789,0.005959033966064453,65,65,0,65,65,65,0,65,1.0,max,Min Worst Case,False,65,65
44,96372106,11,10637339,0,60,0.048870086669921875,0.005021810531616211,71,71,0,71,71,71,0,71,1.0,max,Min Worst Case,False,69,69
45,96372106,11,10637340,0,60,0.14658784866333008,0.004947185516357422,64,64,0,64,64,64,0,64,1.0,max,Min Worst Case,False,61,61
