Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,11,10637296,1,60,6.029755592346191,0.07800531387329102,67,87,20,67,67,73,6,67,0.5,min,False
2,96372106,11,10637297,1,60,14.82246732711792,0.04996180534362793,75,97,22,75,75,80,5,75,0.5,min,False
3,96372106,11,10637298,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,False
4,96372106,11,10637299,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,False
5,96372106,11,10637300,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,False
6,96372106,11,10637301,1,60,7.835354328155518,0.09116506576538086,68,91,23,68,68,70,2,68,0.5,min,False
7,96372106,11,10637302,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,False
8,96372106,11,10637303,1,60,3.7048604488372803,0.02911663055419922,62,82,20,62,62,66,4,62,0.5,min,False
9,96372106,11,10637304,1,60,0.12084007263183594,0.031214237213134766,48,67,19,48,48,53,5,48,0.5,min,False
10,96372106,11,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,False
11,96372106,11,10637306,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,False
12,96372106,11,10637307,1,60,255.0367555618286,0.348299503326416,70,98,28,70,69,74,5,69,0.5,min,False
13,96372106,11,10637308,1,60,4.999046087265015,0.0384974479675293,77,100,23,77,77,79,2,77,0.5,min,False
14,96372106,11,10637309,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,False
15,96372106,11,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,False
16,96372106,11,10637311,1,60,7.398165464401245,0.03483080863952637,81,104,23,81,81,85,4,81,0.5,min,False
