Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,11,10637296,1,60,2.0537312030792236,0.3859097957611084,87,107,20,100,83,84,1,83,0.75,uniform,True
2,96372106,11,10637297,1,60,0.29531121253967285,0.32417893409729004,92,118,26,110,88,88,0,88,0.75,uniform,True
3,96372106,11,10637298,1,60,248.36536407470703,1.4662232398986816,107,133,26,123,95,97,2,96,0.75,uniform,True
4,96372106,11,10637299,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,True
5,96372106,11,10637300,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,True
6,96372106,11,10637301,1,60,0.7443215847015381,0.2914109230041504,88,112,24,103,82,82,0,82,0.75,uniform,True
7,96372106,11,10637302,1,60,0.7881581783294678,0.5252230167388916,113,142,29,130,107,109,2,108,0.75,uniform,True
8,96372106,11,10637303,1,60,0.030918121337890625,0.08371591567993164,65,86,21,81,78,79,1,79,0.75,uniform,True
9,96372106,11,10637304,1,60,0.02894115447998047,0.11035394668579102,60,82,22,73,67,69,2,67,0.75,uniform,True
10,96372106,11,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,True
11,96372106,11,10637306,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,True
12,96372106,11,10637307,1,60,0.1468055248260498,1.8028202056884766,79,107,28,89,78,80,2,79,0.75,uniform,True
13,96372106,11,10637308,1,60,0.12223482131958008,0.2219381332397461,87,112,25,102,94,96,2,95,0.75,uniform,True
14,96372106,11,10637309,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,True
15,96372106,11,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,True
16,96372106,11,10637311,1,60,0.2143697738647461,0.3401143550872803,89,113,24,97,88,90,2,89,0.75,uniform,True
17,96372106,11,10637312,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,True
18,96372106,11,10637313,1,60,0.44527530670166016,0.7410180568695068,96,121,25,114,93,96,3,96,0.75,uniform,True
19,96372106,11,10637314,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,True
20,96372106,11,10637315,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,True
21,96372106,11,10637316,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,True
22,96372106,11,10637317,1,60,0.049863576889038086,0.9474568367004395,87,111,24,99,96,97,1,97,0.75,uniform,True
23,96372106,11,10637318,1,60,0.06780862808227539,0.12294793128967285,67,87,20,76,70,71,1,70,0.75,uniform,True
24,96372106,11,10637319,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,True
