Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,2, 1002330110, 2,60,0.001016855239868164, 0.002991914749145508, 26, 36, 26, 36, 1, 26
2,12345678,2, 919822035, 2,60,0.000997781753540039, 0.000997304916381836, 21, 30, 21, 30, 1, 16
3,12345678,2, 299185404, 2,60,0.0, 0.0, 3, 6, 3, 6, 1, 4
4,12345678,2, 804464733, 2,60,0.0009441375732421875, 0.0010530948638916016, 10, 14, 10, 14, 1, 12
5,12345678,2, 1428988476, 2,60,0.000995635986328125, 0.0010342597961425781, 17, 22, 17, 22, 1, 14
6,12345678,2, 1581602127, 2,60,0.0009996891021728516, 0.001957416534423828, 25, 35, 25, 35, 1, 20
7,12345678,2, 1617515494, 2,60,0.0, 0.0009975433349609375, 9, 13, 9, 13, 1, 11
8,12345678,2, 1498803280, 2,60,0.0009989738464355469, 0.0009582042694091797, 16, 19, 16, 19, 1, 15
9,12345678,2, 594349221, 2,60,0.004983425140380859, 0.005983591079711914, 26, 34, 26, 34, 2, 28
10,12345678,2, 1027137665, 2,60,0.000997304916381836, 0.0009987354278564453, 11, 16, 11, 16, 1, 8
11,12345678,2, 1566080501, 2,60,0.0, 0.000997304916381836, 11, 18, 11, 18, 1, 9
12,12345678,2, 1245928243, 2,60,0.0009970664978027344, 0.000997304916381836, 14, 25, 14, 25, 1, 16
13,12345678,2, 1726951417, 2,60,0.00099945068359375, 0.000995635986328125, 22, 27, 22, 27, 1, 20
14,12345678,2, 370109966, 2,60,0.0019943714141845703, 0.0030281543731689453, 31, 44, 31, 44, 1, 25
15,12345678,2, 390862780, 2,60,0.0, 0.001994609832763672, 16, 21, 16, 21, 1, 14
16,12345678,2, 1486946726, 2,60,0.0010306835174560547, 0.0029723644256591797, 19, 28, 19, 28, 1, 26
17,12345678,2, 1795965619, 2,60,0.0009975433349609375, 0.0020134449005126953, 16, 22, 16, 22, 1, 17
18,12345678,2, 895465923, 2,60,0.001995563507080078, 0.0009968280792236328, 11, 15, 11, 15, 2, 15
19,12345678,2, 1259076589, 2,60,0.000997304916381836, 0.0029921531677246094, 17, 25, 17, 25, 1, 25
20,12345678,2, 1800932584, 2,60,0.0009946823120117188, 0.0009839534759521484, 17, 24, 17, 24, 1, 13
21,12345678,2, 1842319401, 2,60,0.0009989738464355469, 0.0020041465759277344, 15, 21, 15, 21, 1, 17
22,12345678,2, 1661827472, 2,60,0.0009970664978027344, 0.0, 20, 23, 20, 23, 1, 10
23,12345678,2, 554968434, 2,60,0.0009970664978027344, 0.0019948482513427734, 23, 33, 23, 33, 1, 17
24,12345678,2, 1013168953, 2,60,0.0009970664978027344, 0.000997304916381836, 15, 17, 15, 17, 1, 10
25,12345678,2, 1164439026, 2,60,0.0009949207305908203, 0.0010001659393310547, 16, 23, 16, 23, 1, 16
26,12345678,2, 186820525, 2,60,0.000997304916381836, 0.0010111331939697266, 19, 24, 19, 24, 1, 13
27,12345678,2, 1808411672, 2,60,0.0009975433349609375, 0.0019388198852539062, 20, 28, 20, 28, 1, 16
28,12345678,2, 1349286578, 2,60,0.001051187515258789, 0.0019769668579101562, 27, 35, 27, 35, 1, 19
29,12345678,2, 458406259, 2,60,0.0010368824005126953, 0.0009932518005371094, 16, 21, 16, 21, 1, 15
30,12345678,2, 1854460383, 2,60,0.0010025501251220703, 0.001953601837158203, 15, 23, 15, 23, 1, 19

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 0.0010670344034830728, 100.0%, 17.466666666666665 to 24.066666666666666, 1.0
ODA-queue, 0.0016271352767944336, 100.0%, 17.466666666666665 to 24.066666666666666, 1.5249136030507062
