Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,4, 1222917164, 0,60,0.7939109802246094, 4.1867711544036865, 2029, 2029, 2029, 2029, 3, 3791
2,12345678,4, 1246316739, 0,60,0.15663647651672363, 2.553128480911255, 1565, 1565, 1565, 1565, 1, 2885
3,12345678,4, 735643012, 0,60,0.7250874042510986, -1, 1838, 1838, -1, -1, 3, -1
4,12345678,4, 1511124695, 0,60,0.3201711177825928, 3.238314151763916, 1668, 1668, 1668, 1668, 2, 3245
5,12345678,4, 1591652737, 0,60,2.409611940383911, -1, 2160, 2160, -1, -1, 5, -1
6,12345678,4, 63404657, 0,60,0.19943737983703613, 3.5535106658935547, 1971, 1971, 1971, 1971, 1, 3427
7,12345678,4, 1693238027, 0,60,0.15261054039001465, 4.280554533004761, 1098, 1098, 1098, 1098, 1, 3004
8,12345678,4, 923625937, 0,60,0.7988662719726562, 6.461719989776611, 1486, 1486, 1486, 1486, 3, 3818
9,12345678,4, 1410983398, 0,60,0.10771536827087402, 1.1759073734283447, 1524, 1524, 1524, 1524, 1, 2280
10,12345678,4, 104072154, 0,60,0.12366867065429688, 2.284897804260254, 1349, 1349, 1349, 1349, 1, 2724
11,12345678,4, 1343778691, 0,60,0.31818413734436035, 5.217049598693848, 2850, 2850, 2850, 2850, 1, 4360
12,12345678,4, 1893724751, 0,60,0.09275197982788086, 2.502324342727661, 866, 866, 866, 866, 1, 2248
13,12345678,4, 469311109, 0,60,0.24637627601623535, 5.83088493347168, 1812, 1812, 1812, 1812, 1, 4023
14,12345678,4, 142517370, 0,60,0.1818065643310547, 2.718362808227539, 1831, 1831, 1831, 1831, 1, 3243
15,12345678,4, 1705521596, 0,60,0.28654026985168457, 9.317086458206177, 1313, 1313, 1313, 1313, 1, 4287
16,12345678,4, 591612731, 0,60,0.22545504570007324, 4.692428350448608, 1977, 1977, 1977, 1977, 1, 4085
17,12345678,4, 182482582, 0,60,-1, 23.026460886001587, -1, -1, 2043, 2043, -1, 73752
18,12345678,4, 1492413982, 0,60,0.18553423881530762, 3.945427894592285, 1633, 1633, 1633, 1633, 1, 3540
19,12345678,4, 1965787316, 0,60,0.2243790626525879, 3.6971681118011475, 1771, 1771, 1771, 1771, 1, 3775
20,12345678,4, 844808017, 0,60,0.23343157768249512, 3.1315722465515137, 2781, 2781, 2781, 2781, 1, 4149
21,12345678,4, 1925176182, 0,60,0.20644450187683105, 7.57870626449585, 839, 839, 839, 839, 1, 3623
22,12345678,4, 862755077, 0,60,0.2672770023345947, 6.465716600418091, 2011, 2011, 2011, 2011, 1, 4396
23,12345678,4, 2088736546, 0,60,0.1197044849395752, 1.2895581722259521, 1808, 1808, 1808, 1808, 1, 2763
24,12345678,4, 1785050866, 0,60,0.2812173366546631, 1.3514163494110107, 1345, 1345, 1345, 1345, 2, 2462
25,12345678,4, 1801307180, 0,60,0.17553114891052246, 2.562180280685425, 1662, 1662, 1662, 1662, 1, 2852
26,12345678,4, 913451745, 0,60,0.2892599105834961, 4.058150768280029, 1015, 1015, 1015, 1015, 2, 3179
27,12345678,4, 1285097643, 0,60,0.19745850563049316, 5.019537925720215, 1384, 1384, 1384, 1384, 1, 3397
28,12345678,4, 909325547, 0,60,0.15560555458068848, 0.7659585475921631, 1699, 1699, 1699, 1699, 2, 2211
29,12345678,4, 2094340672, 0,60,1.41524076461792, -1, 2083, 2083, -1, -1, 3, -1
30,12345678,4, 886882983, 0,60,1.336430311203003, -1, 2042, 2042, -1, -1, 4, -1

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 0.40754482746124265, 96.66666666666667%, 1703.7931034482758 to 1703.7931034482758, 1.0
ODA-queue, 4.030159823099772, 86.66666666666667%, 1666.5384615384614 to 1666.5384615384614, 9.888874920104435
