Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,12, 907208967269946619, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
2,12345678,12, 7250040589737150525, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
3,12345678,12, 7329470304248917847, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
4,12345678,12, 9211120391438722926, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
5,12345678,12, 7642205036419496469, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
6,12345678,12, 927202635829197191, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
7,12345678,12, 440393081168559129, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
8,12345678,12, 7785442998662541357, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
9,12345678,12, 6016427964512491489, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
10,12345678,12, 3610711460124872881, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
11,12345678,12, 9221751303406764472, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
12,12345678,12, 5920579348682876634, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
13,12345678,12, 4542575544942658392, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
14,12345678,12, 4454412331412687871, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
15,12345678,12, 4375812863236661432, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
16,12345678,12, 303080026461204868, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
17,12345678,12, 4472678067385963946, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
18,12345678,12, 6507272041352033812, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
19,12345678,12, 4238016872008321020, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
20,12345678,12, 1320752170531331853, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
21,12345678,12, 6632025915440271626, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
22,12345678,12, 1231985922303961899, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
23,12345678,12, 2592784370510565956, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
24,12345678,12, 6011498624828521876, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
25,12345678,12, 6074291759620721309, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
26,12345678,12, 858248961333400056, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
27,12345678,12, 6204975904364710981, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
28,12345678,12, 3117328057421555716, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
29,12345678,12, 2533477317454728634, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
30,12345678,12, 1283890577814897416, 1,60,-1, -1, -1, -1, -1, -1, -1, -1

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 0.0, 0.0%, 0.0 to 0.0, -1
ODA-queue, 0.0, 0.0%, 0.0 to 0.0, -1
