Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,2, 1222917164, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
2,12345678,2, 389942972, 1,60,0.3840303421020508, 3.8806021213531494, 1170, 1559, 1170, 1559, 1, 1604
3,12345678,2, 1530737597, 1,60,0.2922179698944092, 2.3786418437957764, 1172, 1533, 1172, 1533, 1, 1215
4,12345678,2, 1522432060, 1,60,0.17553043365478516, 1.2048163414001465, 580, 768, 580, 768, 1, 845
5,12345678,2, 1528401207, 1,60,0.6801812648773193, 4.9906885623931885, 1394, 1832, 1394, 1832, 1, 1807
6,12345678,2, 735988143, 1,60,0.03091740608215332, 0.25830793380737305, 275, 353, 275, 353, 1, 395
7,12345678,2, 1514128548, 1,60,0.40793848037719727, 5.121273756027222, 1220, 1597, 1220, 1597, 1, 1701
8,12345678,2, 1705770117, 1,60,0.008975505828857422, 0.025928974151611328, 146, 181, 146, 181, 1, 123
9,12345678,2, 14747133, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
10,12345678,2, 786009439, 1,60,65.41711187362671, 5.975040435791016, 1590, 2098, 1590, 2104, 4, 3781
11,12345678,2, 520709308, 1,60,0.3809664249420166, 4.15887975692749, 1258, 1661, 1258, 1661, 1, 1450
12,12345678,2, 868505444, 1,60,0.688103437423706, 6.312153577804565, 1137, 1526, 1137, 1526, 1, 2104
13,12345678,2, 253651431, 1,60,0.6013913154602051, 6.834780693054199, 1620, 2145, 1620, 2145, 1, 1980
14,12345678,2, 1821242798, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
15,12345678,2, 201043158, 1,60,0.31316423416137695, 2.208097457885742, 1239, 1595, 1239, 1595, 1, 1209
16,12345678,2, 2086069678, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
17,12345678,2, 1587343684, 1,60,0.29720568656921387, 2.3936541080474854, 760, 1005, 760, 1005, 1, 1294
18,12345678,2, 2132298257, 1,60,0.14954423904418945, 0.7769203186035156, 826, 1077, 826, 1077, 1, 709
19,12345678,2, 1682091381, 1,60,0.2712743282318115, 2.5611512660980225, 932, 1263, 932, 1263, 1, 1228
20,12345678,2, 1161669032, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
21,12345678,2, 759816724, 1,60,0.18153858184814453, 1.2865056991577148, 924, 1209, 924, 1209, 1, 924
22,12345678,2, 1199833016, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
23,12345678,2, 94767900, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
24,12345678,2, 1472024625, 1,60,0.3440823554992676, 1.9707300662994385, 1343, 1760, 1343, 1760, 1, 1193
25,12345678,2, 1794860104, 1,60,0.15065670013427734, 1.3293845653533936, 627, 860, 627, 860, 1, 907
26,12345678,2, 1996700972, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
27,12345678,2, 301120688, 1,60,0.5016274452209473, 4.87097430229187, 1234, 1600, 1234, 1600, 1, 1969
28,12345678,2, 1875084536, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
29,12345678,2, 1012296908, 1,60,0.376934289932251, 3.528620958328247, 1038, 1359, 1038, 1359, 1, 1616
30,12345678,2, 1766209765, 1,60,-1, -1, -1, -1, -1, -1, -1, -1

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 2.3884464104970298, 66.66666666666666%, 1024.25 to 1349.05, 1.154449481784951
ODA-queue, 2.0689050912857057, 66.66666666666666%, 1024.25 to 1349.35, 1.0
