Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,10, 1002330110, 2,300,80.39527153968811, -1, 96, 133, -1, -1, 9470, -1
2,12345678,10, 472425119, 2,300,-1, -1, -1, -1, -1, -1, -1, -1
3,12345678,10, 254400172, 2,300,1.541578769683838, -1, 94, 120, -1, -1, 508, -1
4,12345678,10, 635947234, 2,300,32.37319827079773, -1, 104, 140, -1, -1, 1625, -1
5,12345678,10, 1292607922, 2,300,208.24737930297852, -1, 97, 135, -1, -1, 19483, -1
6,12345678,10, 652219685, 2,300,0.07679486274719238, -1, 95, 118, -1, -1, 21, -1
7,12345678,10, 303076636, 2,300,-1, -1, -1, -1, -1, -1, -1, -1
8,12345678,10, 1284649347, 2,300,0.13364005088806152, 8.994831085205078, 106, 136, 106, 136, 47, 4918
9,12345678,10, 586895850, 2,300,-1, -1, -1, -1, -1, -1, -1, -1
10,12345678,10, 193230883, 2,300,2.9654619693756104, -1, 99, 132, -1, -1, 601, -1
11,12345678,10, 785578675, 2,300,-1, -1, -1, -1, -1, -1, -1, -1
12,12345678,10, 1714314189, 2,300,3.0853025913238525, -1, 100, 125, -1, -1, 394, -1
13,12345678,10, 110648045, 2,300,-1, -1, -1, -1, -1, -1, -1, -1
14,12345678,10, 828907496, 2,300,9.92664361000061, -1, 99, 134, -1, -1, 462, -1
15,12345678,10, 1336503386, 2,300,0.057845354080200195, 43.115866899490356, 83, 112, 83, 114, 14, 26860
16,12345678,10, 161512239, 2,300,0.011999845504760742, 1.0082557201385498, 78, 99, 78, 99, 7, 817
17,12345678,10, 2060456983, 2,300,115.74240398406982, -1, 98, 131, -1, -1, 17859, -1
18,12345678,10, 282114758, 2,300,-1, -1, -1, -1, -1, -1, -1, -1
19,12345678,10, 998705147, 2,300,77.94496774673462, -1, 100, 123, -1, -1, 7137, -1
20,12345678,10, 1467379336, 2,300,1.2625980377197266, -1, 98, 129, -1, -1, 173, -1
21,12345678,10, 40372440, 2,300,267.52965474128723, -1, 108, 143, -1, -1, 17977, -1
22,12345678,10, 1982985160, 2,300,-1, -1, -1, -1, -1, -1, -1, -1
23,12345678,10, 863522501, 2,300,-1, -1, -1, -1, -1, -1, -1, -1
24,12345678,10, 1723683353, 2,300,7.258590459823608, -1, 115, 146, -1, -1, 234, -1
25,12345678,10, 1390215619, 2,300,22.15373468399048, -1, 85, 107, -1, -1, 3781, -1
26,12345678,10, 2115158976, 2,300,0.9803774356842041, -1, 88, 116, -1, -1, 308, -1
27,12345678,10, 540286753, 2,300,0.2931671142578125, -1, 100, 133, -1, -1, 45, -1
28,12345678,10, 820283048, 2,300,-1, -1, -1, -1, -1, -1, -1, -1
29,12345678,10, 163745161, 2,300,4.466089725494385, 123.90796065330505, 121, 163, 121, 163, 152, 77431
30,12345678,10, 1618682592, 2,300,-1, -1, -1, -1, -1, -1, -1, -1

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 27.881556669871014, 66.66666666666666%, 98.2 to 128.75, 4.7249690993536415
ODA-queue, 5.900897145271301, 13.333333333333334%, 97.0 to 128.0, 1.0
