Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,13, 2948979839375608988, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
2,12345678,13, 6451573794468556513, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
3,12345678,13, 6644426591749424952, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
4,12345678,13, 5736030355956994527, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
5,12345678,13, 5250967810243659903, 1,60,4.931257009506226, -1, 97, 119, -1, -1, 1589, -1
6,12345678,13, 2916227567692066286, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
7,12345678,13, 827427262121673653, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
8,12345678,13, 1196999662726266098, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
9,12345678,13, 785796608688046207, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
10,12345678,13, 2823837900792553564, 1,60,4.483847618103027, -1, 91, 111, -1, -1, 2420, -1
11,12345678,13, 374850783687851068, 1,60,2.6201322078704834, -1, 83, 100, -1, -1, 1242, -1
12,12345678,13, 8197175066682062488, 1,60,1.143805980682373, -1, 103, 126, -1, -1, 577, -1
13,12345678,13, 1229048364037228577, 1,60,0.10993504524230957, 46.93175768852234, 93, 112, 93, 112, 84, 40256
14,12345678,13, 2214052262942517987, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
15,12345678,13, 3425247571778767224, 1,60,0.7209970951080322, 37.11218857765198, 82, 101, 82, 101, 498, 37502
16,12345678,13, 4866940567314337048, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
17,12345678,13, 7692587527585922012, 1,60,4.292086601257324, -1, 81, 97, -1, -1, 1742, -1
18,12345678,13, 6838614379718685545, 1,60,25.39357566833496, -1, 109, 133, -1, -1, 4495, -1
19,12345678,13, 2234851245426517636, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
20,12345678,13, 5987907693903542773, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
21,12345678,13, 6252210709141821071, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
22,12345678,13, 2843765327511408062, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
23,12345678,13, 1293662819813612120, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
24,12345678,13, 7495537102779157414, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
25,12345678,13, 6963046504448201014, 1,60,7.095678806304932, -1, 99, 118, -1, -1, 2834, -1
26,12345678,13, 5726253204296857692, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
27,12345678,13, 7997718570925147080, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
28,12345678,13, 9215546914906837262, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
29,12345678,13, 1162483634000904071, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
30,12345678,13, 5473008197275147939, 1,60,-1, -1, -1, -1, -1, -1, -1, -1

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 1.693043867746989, 30.0%, 27.933333333333334 to 33.9, 1.0
ODA-queue, 2.801464875539144, 6.666666666666667%, 5.833333333333333 to 7.1, 1.6546912510112226
