Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,4, 1670793853, 1,60,0.5993733406066895, 49.37194848060608, 625, 831, 625, 831, 2, 27908
2,12345678,4, 961422436, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
3,12345678,4, 1137753720, 1,60,3.5535333156585693, -1, 606, 832, -1, -1, 40, -1
4,12345678,4, 1734933298, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
5,12345678,4, 1921103718, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
6,12345678,4, 1077995327, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
7,12345678,4, 1608727111, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
8,12345678,4, 455455495, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
9,12345678,4, 1124138708, 1,60,0.31914806365966797, 1.9826974868774414, 546, 754, 546, 754, 2, 592
10,12345678,4, 1461413415, 1,60,0.018949270248413086, 0.8816421031951904, 225, 311, 225, 311, 1, 411
11,12345678,4, 2058741282, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
12,12345678,4, 371279046, 1,60,4.90092921257019, 13.22360634803772, 618, 840, 618, 840, 3, 2134
13,12345678,4, 256426614, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
14,12345678,4, 1700155875, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
15,12345678,4, 240647393, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
16,12345678,4, 505293092, 1,60,0.615354061126709, -1, 515, 698, -1, -1, 6, -1
17,12345678,4, 418043788, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
18,12345678,4, 1320712837, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
19,12345678,4, 688661824, 1,60,25.359174728393555, -1, 656, 880, -1, -1, 126, -1
20,12345678,4, 34610426, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
21,12345678,4, 1891701424, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
22,12345678,4, 461506772, 1,60,28.2803795337677, -1, 763, 1043, -1, -1, 51, -1
23,12345678,4, 1222144930, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
24,12345678,4, 1162795508, 1,60,12.517550468444824, -1, 413, 574, -1, -1, 59, -1
25,12345678,4, 1614216818, 1,60,0.14063620567321777, 10.426129341125488, 585, 807, 585, 807, 1, 1625
26,12345678,4, 1212766580, 1,60,0.3500063419342041, -1, 357, 498, -1, -1, 8, -1
27,12345678,4, 1567043709, 1,60,0.5804159641265869, -1, 415, 553, -1, -1, 3, -1
28,12345678,4, 307646607, 1,60,22.570677042007446, -1, 526, 721, -1, -1, 192, -1
29,12345678,4, 1707736200, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
30,12345678,4, 1782654078, 1,60,3.947479009628296, -1, 915, 1239, -1, -1, 6, -1

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 3.4584535519282023, 46.666666666666664%, 554.6428571428571 to 755.7857142857143, 1.3672294503952043
ODA-queue, 2.529534125328064, 16.666666666666664%, 519.8 to 708.6, 1.0
