Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,3, 642819797, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
2,12345678,3, 143784587, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
3,12345678,3, 1543171649, 4,60,0.2373654842376709, 0.6293179988861084, 298, 560, 298, 560, 2, 549
4,12345678,3, 647791071, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
5,12345678,3, 375879522, 4,60,0.3969106674194336, 13.142857789993286, 1205, 2175, 1205, 2175, 1, 1486
6,12345678,3, 196520916, 4,60,0.33704304695129395, 12.360980749130249, 952, 1724, 952, 1724, 1, 1510
7,12345678,3, 536404946, 4,60,0.10172700881958008, 3.2044312953948975, 603, 1053, 603, 1053, 1, 740
8,12345678,3, 1787601575, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
9,12345678,3, 1247163606, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
10,12345678,3, 1452861922, 4,60,0.08377337455749512, 2.3397533893585205, 570, 1028, 570, 1028, 1, 605
11,12345678,3, 414741983, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
12,12345678,3, 550627732, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
13,12345678,3, 2082391879, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
14,12345678,3, 496969752, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
15,12345678,3, 1603103728, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
16,12345678,3, 1066710196, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
17,12345678,3, 1862147944, 4,60,0.16457319259643555, 5.340762615203857, 639, 1125, 639, 1125, 1, 1037
18,12345678,3, 1669433802, 4,60,0.10366129875183105, 3.5804364681243896, 602, 1065, 602, 1065, 1, 802
19,12345678,3, 866535078, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
20,12345678,3, 1867145137, 4,60,0.2582530975341797, 7.966696739196777, 783, 1404, 783, 1404, 1, 1321
21,12345678,3, 101025790, 4,60,0.3820033073425293, 11.619901657104492, 744, 1348, 744, 1348, 1, 1717
22,12345678,3, 2033017903, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
23,12345678,3, 1669437166, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
24,12345678,3, 1968968085, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
25,12345678,3, 1989492728, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
26,12345678,3, 561663336, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
27,12345678,3, 126034634, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
28,12345678,3, 1513236811, 4,60,0.0468747615814209, 1.0243172645568848, 395, 743, 395, 743, 1, 404
29,12345678,3, 1273836018, 4,60,0.3141050338745117, 10.326443195343018, 781, 1423, 781, 1423, 1, 1538
30,12345678,3, 1011048126, 4,60,12.114614486694336, -1, 882, 1566, -1, -1, 6, -1

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 0.48469682534535724, 40.0%, 704.5 to 1267.8333333333333, 1.0
ODA-queue, 2.384529972076416, 36.666666666666664%, 688.3636363636364 to 1240.7272727272727, 4.919631917080095
