Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,5, 1264968722, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
2,12345678,5, 788365384, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
3,12345678,5, 259904768, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
4,12345678,5, 1248048582, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
5,12345678,5, 1969884693, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
6,12345678,5, 2090695549, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
7,12345678,5, 1202946387, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
8,12345678,5, 22211119, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
9,12345678,5, 1159981839, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
10,12345678,5, 588329315, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
11,12345678,5, 213541043, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
12,12345678,5, 167016515, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
13,12345678,5, 1102576525, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
14,12345678,5, 2031030533, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
15,12345678,5, 1206697665, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
16,12345678,5, 556638197, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
17,12345678,5, 2098833480, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
18,12345678,5, 562300635, 2,60,0.6912095546722412, -1, 1703, 2550, -1, -1, 1, -1
19,12345678,5, 1857260371, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
20,12345678,5, 742342190, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
21,12345678,5, 548216544, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
22,12345678,5, 1972676129, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
23,12345678,5, 691865015, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
24,12345678,5, 400164904, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
25,12345678,5, 1044727234, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
26,12345678,5, 277577859, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
27,12345678,5, 413710033, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
28,12345678,5, 1742811865, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
29,12345678,5, 1358572910, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
30,12345678,5, 624044058, 2,60,-1, -1, -1, -1, -1, -1, -1, -1

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 0.02304031848907471, 3.3333333333333335%, 1703.0 to 2550.0, -1
ODA-queue, 0.0, 0.0%, 0 to 0, -1
