Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,3, 1222917164, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
2,12345678,3, 378457199, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
3,12345678,3, 972420191, 1,60,0.7370617389678955, 24.042678833007812, 1580, 2060, 1580, 2060, 1, 3291
4,12345678,3, 200312327, 1,60,0.47736048698425293, 18.493765354156494, 1359, 1794, 1359, 1794, 1, 2497
5,12345678,3, 594016394, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
6,12345678,3, 800033227, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
7,12345678,3, 853139219, 1,60,0.16656017303466797, 5.5391480922698975, 735, 1005, 735, 1005, 1, 1337
8,12345678,3, 815817145, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
9,12345678,3, 808607297, 1,60,0.17852020263671875, 3.9783997535705566, 1059, 1376, 1059, 1376, 1, 1135
10,12345678,3, 1603970651, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
11,12345678,3, 1138351211, 1,60,0.3221745491027832, 12.05576777458191, 1136, 1509, 1136, 1509, 1, 2008
12,12345678,3, 1997386587, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
13,12345678,3, 1617835637, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
14,12345678,3, 441511860, 1,60,0.4906880855560303, 17.591993808746338, 1471, 1929, 1471, 1929, 1, 2501
15,12345678,3, 144462761, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
16,12345678,3, 1684102987, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
17,12345678,3, 1090941505, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
18,12345678,3, 1693992741, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
19,12345678,3, 1110224206, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
20,12345678,3, 846389649, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
21,12345678,3, 1605512273, 1,60,0.31216979026794434, 10.326387643814087, 1069, 1410, 1069, 1410, 1, 1877
22,12345678,3, 627431541, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
23,12345678,3, 827302178, 1,60,0.6911869049072266, 24.172361373901367, 1593, 2103, 1593, 2103, 1, 2924
24,12345678,3, 717076620, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
25,12345678,3, 238568705, 1,60,0.29717278480529785, 9.762506246566772, 1125, 1472, 1125, 1472, 1, 1903
26,12345678,3, 1929770942, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
27,12345678,3, 1212646299, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
28,12345678,3, 39726636, 1,60,0.33809709548950195, 12.036849021911621, 1146, 1533, 1146, 1533, 1, 1994
29,12345678,3, 1468577114, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
30,12345678,3, 1152064709, 1,60,-1, -1, -1, -1, -1, -1, -1, -1

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 0.13369972705841066, 33.33333333333333%, 1227.3 to 1619.1, 1.0
ODA-queue, 4.599995263417562, 33.33333333333333%, 1227.3 to 1619.1, 34.40542000065504
