Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,2, 701850596, 4,60,0.4278857707977295, 3.084764242172241, 1132, 1987, 1132, 1987, 1, 1026
2,12345678,2, 854110999, 4,60,1.5926845073699951, 11.040477991104126, 2326, 4116, 2326, 4116, 1, 1962
3,12345678,2, 1975443712, 4,60,0.8337852954864502, 6.788844585418701, 1376, 2437, 1376, 2437, 1, 1621
4,12345678,2, 1048530742, 4,60,1.092118501663208, 9.051788568496704, 1679, 2949, 1679, 2949, 1, 1833
5,12345678,2, 691210464, 4,60,0.5704522132873535, 1.880936861038208, 1473, 2584, 1473, 2584, 1, 855
6,12345678,2, 597333143, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
7,12345678,2, 983507100, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
8,12345678,2, 1687975965, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
9,12345678,2, 716257613, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
10,12345678,2, 100468454, 4,60,0.8537178039550781, 7.285542726516724, 1584, 2757, 1584, 2757, 1, 1644
11,12345678,2, 178058039, 4,60,0.8237218856811523, 5.595075607299805, 1528, 2718, 1528, 2718, 1, 1526
12,12345678,2, 1465029255, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
13,12345678,2, 122762345, 4,60,1.0841009616851807, 7.914868116378784, 1623, 2878, 1623, 2878, 1, 1928
14,12345678,2, 466890165, 4,60,1.1609373092651367, 5.322759628295898, 2034, 3618, 2034, 3618, 1, 1540
15,12345678,2, 2010618669, 4,60,0.9933435916900635, 7.835032224655151, 1628, 2828, 1628, 2828, 1, 1729
16,12345678,2, 1918483155, 4,60,1.9647390842437744, 10.699448347091675, 2650, 4673, 2650, 4673, 1, 1981
17,12345678,2, 741772714, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
18,12345678,2, 764481522, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
19,12345678,2, 603146464, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
20,12345678,2, 2067423302, 4,60,2.157231330871582, 18.005852460861206, 2239, 3970, 2239, 3970, 1, 2700
21,12345678,2, 1792134551, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
22,12345678,2, 66104471, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
23,12345678,2, 1076900974, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
24,12345678,2, 1485680520, 4,60,1.921895980834961, 15.995225191116333, 2159, 3806, 2159, 3806, 1, 2489
25,12345678,2, 1455181024, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
26,12345678,2, 433933616, 4,60,0.2622983455657959, 1.968770980834961, 818, 1471, 818, 1471, 1, 825
27,12345678,2, 1677379623, 4,60,0.9564387798309326, 3.644294261932373, 1939, 3375, 1939, 3375, 1, 1202
28,12345678,2, 437683913, 4,60,2.5013110637664795, 12.436745166778564, 3015, 5384, 3015, 5384, 1, 2115
29,12345678,2, 521968693, 4,60,0.5215494632720947, 2.778628349304199, 1350, 2399, 1350, 2399, 1, 994
30,12345678,2, 1428811705, 4,60,0.9305086135864258, 7.027179002761841, 1379, 2444, 1379, 2444, 1, 1822

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 0.6882906834284465, 60.0%, 1774.0 to 3133.0, 1.0
ODA-queue, 4.611874477068583, 60.0%, 1774.0 to 3133.0, 6.700474941918963
