Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,4, 1670793853, 0,60,0.06377339363098145, 0.5735223293304443, 518, 518, 518, 518, 2, 1103
2,12345678,4, 961422436, 0,60,0.5036091804504395, 0.8228318691253662, 745, 745, 745, 745, 20, 1448
3,12345678,4, 1137753720, 0,60,0.043882131576538086, 0.1655583381652832, 514, 514, 514, 514, 2, 706
4,12345678,4, 1734933298, 0,60,0.18157076835632324, 0.450793981552124, 862, 862, 862, 862, 4, 1309
5,12345678,4, 1921103718, 0,60,0.06981158256530762, 0.5505290031433105, 522, 522, 522, 522, 2, 1029
6,12345678,4, 1077995327, 0,60,0.2323768138885498, 0.9066078662872314, 735, 735, 735, 735, 3, 1540
7,12345678,4, 1608727111, 0,60,0.14067697525024414, 0.4797194004058838, 1007, 1007, 1007, 1007, 3, 1341
8,12345678,4, 455455495, 0,60,0.18851685523986816, 1.4062154293060303, 742, 742, 742, 742, 3, 1805
9,12345678,4, 1124138708, 0,60,0.024965286254882812, 0.15954136848449707, 476, 476, 476, 476, 1, 627
10,12345678,4, 1461413415, 0,60,0.011961698532104492, 0.1396026611328125, 181, 181, 181, 181, 1, 394
11,12345678,4, 2058741282, 0,60,0.05587577819824219, 1.2835769653320312, 518, 518, 518, 518, 1, 1534
12,12345678,4, 371279046, 0,60,0.05784440040588379, 1.4700701236724854, 529, 529, 529, 529, 1, 1699
13,12345678,4, 256426614, 0,60,0.07782459259033203, 0.6263277530670166, 636, 636, 636, 636, 2, 1292
14,12345678,4, 1700155875, 0,60,0.23636770248413086, 0.38197755813598633, 878, 878, 878, 878, 5, 1291
15,12345678,4, 240647393, 0,60,0.10671377182006836, 0.30219054222106934, 710, 710, 710, 710, 2, 1027
16,12345678,4, 505293092, 0,60,0.04886889457702637, 0.24135446548461914, 434, 434, 434, 434, 1, 621
17,12345678,4, 418043788, 0,60,0.16757631301879883, 0.40195608139038086, 728, 728, 728, 728, 3, 1136
18,12345678,4, 1320712837, 0,60,7.971738338470459, 1.6136300563812256, 794, 794, 794, 794, 2, 1937
19,12345678,4, 688661824, 0,60,0.07378935813903809, 0.4318583011627197, 564, 564, 564, 564, 2, 1036
20,12345678,4, 34610426, 0,60,0.08477234840393066, 0.20046448707580566, 647, 647, 647, 647, 3, 775
21,12345678,4, 1891701424, 0,60,0.1685490608215332, 5.437460660934448, 721, 721, 721, 721, 2, 12596
22,12345678,4, 461506772, 0,60,0.27426624298095703, 0.8447954654693604, 648, 648, 648, 648, 3, 1716
23,12345678,4, 1222144930, 0,60,0.21847224235534668, 0.9454717636108398, 810, 810, 810, 810, 4, 1669
24,12345678,4, 1162795508, 0,60,0.022938251495361328, 0.31421661376953125, 364, 364, 364, 364, 1, 757
25,12345678,4, 1614216818, 0,60,0.0598454475402832, 1.668515920639038, 498, 498, 498, 498, 1, 1717
26,12345678,4, 1212766580, 0,60,2.6339004039764404, 0.48969101905822754, 307, 307, 307, 307, 2, 726
27,12345678,4, 1567043709, 0,60,0.020967960357666016, 0.19941020011901855, 351, 351, 351, 351, 1, 631
28,12345678,4, 307646607, 0,60,0.05186152458190918, 1.3963208198547363, 448, 448, 448, 448, 1, 1633
29,12345678,4, 1707736200, 0,60,0.048923492431640625, 0.6302578449249268, 732, 732, 732, 732, 1, 1216
30,12345678,4, 1782654078, 0,60,0.049867868423461914, 0.6333060264587402, 763, 763, 763, 763, 1, 1298

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 0.46307028929392496, 100.0%, 612.7333333333333 to 612.7333333333333, 1.0
ODA-queue, 0.838925830523173, 100.0%, 612.7333333333333 to 612.7333333333333, 1.8116598061221783
