Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,13, 907208967269946619, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
2,12345678,13, 3775535016452140987, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
3,12345678,13, 1984699599781445905, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
4,12345678,13, 7423276763724600964, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
5,12345678,13, 6341911576262699475, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
6,12345678,13, 5831323868518913998, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
7,12345678,13, 6456662631262110735, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
8,12345678,13, 2972065532417844514, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
9,12345678,13, 1714163177249649661, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
10,12345678,13, 8040863714053987062, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
11,12345678,13, 1274125905406584687, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
12,12345678,13, 8872236311949315704, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
13,12345678,13, 4828261829157671365, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
14,12345678,13, 265053681158844986, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
15,12345678,13, 5904641759768925760, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
16,12345678,13, 7358556365908662383, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
17,12345678,13, 7341103117166030014, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
18,12345678,13, 2706517291838676153, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
19,12345678,13, 2103161482874507257, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
20,12345678,13, 1203267447304117538, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
21,12345678,13, 2585967265360860589, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
22,12345678,13, 6952306766551902442, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
23,12345678,13, 2477661714484414565, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
24,12345678,13, 297516877706952780, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
25,12345678,13, 1223741087626307251, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
26,12345678,13, 4024744787294825389, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
27,12345678,13, 2343310213615760134, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
28,12345678,13, 8401756660622923617, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
29,12345678,13, 7289322690297043092, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
30,12345678,13, 5330641014513758930, 1,60,-1, -1, -1, -1, -1, -1, -1, -1

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 0.0, 0.0%, 0.0 to 0.0, -1
ODA-queue, 0.0, 0.0%, 0.0 to 0.0, -1
