Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,5, 1222917164, 0,60,1.337390661239624, 6.548542737960815, 2827, 2827, 2827, 2827, 5, 4665
2,12345678,5, 469464249, 0,60,0.14165115356445312, 4.471986532211304, 1262, 1262, 1262, 1262, 1, 3226
3,12345678,5, 1784735808, 0,60,5.2140889167785645, -1, 2639, 2639, -1, -1, 13, -1
4,12345678,5, 672946021, 0,60,0.17754817008972168, 2.14424467086792, 1705, 1705, 1705, 1705, 2, 2590
5,12345678,5, 965434609, 0,60,0.20644664764404297, 4.298506021499634, 2614, 2614, 2614, 2614, 1, 4455
6,12345678,5, 995208476, 0,60,1.6157383918762207, 3.5025758743286133, 4016, 4016, 4016, 4016, 5, 5043
7,12345678,5, 243516314, 0,60,0.8826711177825928, 13.729254961013794, 2774, 2774, 2774, 2774, 4, 6169
8,12345678,5, 1177379465, 0,60,0.3540537357330322, 5.5332372188568115, 1961, 1961, 1961, 1961, 2, 3759
9,12345678,5, 1853363421, 0,60,0.4438464641571045, 3.126640796661377, 2033, 2033, 2033, 2033, 2, 3647
10,12345678,5, 1219813305, 0,60,3.368959665298462, -1, 2986, 2986, -1, -1, 9, -1
11,12345678,5, 2069448954, 0,60,0.2573103904724121, 4.4032628536224365, 1609, 1609, 1609, 1609, 1, 3592
12,12345678,5, 1145091593, 0,60,2.4334914684295654, -1, 3381, 3381, -1, -1, 5, -1
13,12345678,5, 1755428681, 0,60,0.2014598846435547, 7.127978563308716, 1492, 1492, 1492, 1492, 1, 3747
14,12345678,5, 1123464082, 0,60,0.38194704055786133, 12.056791305541992, 2575, 2575, 2575, 2575, 1, 5261
15,12345678,5, 1169357511, 0,60,0.17151880264282227, 0.9504261016845703, 1660, 1660, 1660, 1660, 2, 2092
16,12345678,5, 1111463526, 0,60,0.21647405624389648, 3.6741209030151367, 2540, 2540, 2540, 2540, 1, 3995
17,12345678,5, 1898333151, 0,60,4.009278059005737, -1, 2856, 2856, -1, -1, 14, -1
18,12345678,5, 1756906972, 0,60,0.544546365737915, 5.286900758743286, 1777, 1777, 1777, 1777, 3, 3651
19,12345678,5, 729246944, 0,60,2.892267942428589, -1, 2467, 2467, -1, -1, 6, -1
20,12345678,5, 637919253, 0,60,0.25232481956481934, 9.656180143356323, 1917, 1917, 1917, 1917, 1, 4821
21,12345678,5, 1081394582, 0,60,1.0631577968597412, 1.4670758247375488, 2596, 2596, 2596, 2596, 6, 3030
22,12345678,5, 718118740, 0,60,0.26030468940734863, 1.5797741413116455, 1353, 1353, 1353, 1353, 3, 2134
23,12345678,5, 483785319, 0,60,0.27925848960876465, 2.9261395931243896, 2009, 2009, 2009, 2009, 2, 3157
24,12345678,5, 351741485, 0,60,0.4857025146484375, 20.233894109725952, 1115, 1115, 1115, 1115, 1, 5798
25,12345678,5, 218955953, 0,60,0.4088890552520752, 15.980268239974976, 2483, 2483, 2483, 2483, 1, 6312
26,12345678,5, 61276156, 0,60,6.7479565143585205, -1, 1821, 1821, -1, -1, 28, -1
27,12345678,5, 220497958, 0,60,1.5797524452209473, -1, 1966, 1966, -1, -1, 5, -1
28,12345678,5, 1545443602, 0,60,5.871274948120117, -1, 2816, 2816, -1, -1, 10, -1
29,12345678,5, 17865479, 0,60,0.31719040870666504, 4.935763835906982, 1500, 1500, 1500, 1500, 2, 4376
30,12345678,5, 2005105074, 0,60,-1, -1, -1, -1, -1, -1, -1, -1

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 1.4038833538691202, 96.66666666666667%, 2232.7586206896553 to 2232.7586206896553, 1.0
ODA-queue, 4.454452172915141, 70.0%, 2086.5714285714284 to 2086.5714285714284, 3.1729503456527315
