Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,2, 1670793853, 0,60,0.012987136840820312, 0.10372257232666016, 217, 217, 217, 217, 1, 441
2,12345678,2, 28847271, 0,60,0.03590202331542969, 0.0538029670715332, 456, 456, 456, 456, 1, 518
3,12345678,2, 2035715587, 0,60,0.018950223922729492, 0.033956289291381836, 335, 335, 335, 335, 1, 366
4,12345678,2, 1956443925, 0,60,0.00997161865234375, 0.020912885665893555, 199, 199, 199, 199, 1, 215
5,12345678,2, 874774739, 0,60,0.10965275764465332, 0.14766240119934082, 576, 576, 576, 576, 2, 815
6,12345678,2, 920409079, 0,60,0.030918359756469727, 0.2952089309692383, 408, 408, 408, 408, 1, 816
7,12345678,2, 1977853038, 0,60,0.01399993896484375, 0.06681966781616211, 227, 227, 227, 227, 1, 375
8,12345678,2, 2070364940, 0,60,0.02389240264892578, 0.13864970207214355, 378, 378, 378, 378, 1, 598
9,12345678,2, 1911523318, 0,60,0.02094745635986328, 0.04687070846557617, 377, 377, 377, 377, 1, 398
10,12345678,2, 1134596139, 0,60,0.045822858810424805, 0.08082914352416992, 287, 287, 287, 287, 2, 500
11,12345678,2, 1095815598, 0,60,0.09075093269348145, 0.14259672164916992, 483, 483, 483, 483, 2, 745
12,12345678,2, 1384954360, 0,60,0.04388236999511719, 0.3041872978210449, 448, 448, 448, 448, 1, 746
13,12345678,2, 382482624, 0,60,0.01993083953857422, 0.1825094223022461, 255, 255, 255, 255, 1, 555
14,12345678,2, 449914435, 0,60,0.013987064361572266, 0.13959670066833496, 176, 176, 176, 176, 1, 422
15,12345678,2, 681654323, 0,60,0.010994672775268555, 0.0238955020904541, 210, 210, 210, 210, 1, 233
16,12345678,2, 340546919, 0,60,0.013982772827148438, 0.1027214527130127, 191, 191, 191, 191, 1, 449
17,12345678,2, 979850317, 0,60,0.04490232467651367, 0.2422959804534912, 413, 413, 413, 413, 1, 759
18,12345678,2, 1843600804, 0,60,0.10472464561462402, 0.17952179908752441, 601, 601, 601, 601, 2, 859
19,12345678,2, 637569403, 0,60,0.03390789031982422, 0.0608370304107666, 665, 665, 665, 665, 1, 687
20,12345678,2, 821331552, 0,60,0.07083344459533691, 0.07377934455871582, 503, 503, 503, 503, 2, 622
21,12345678,2, 774470434, 0,60,0.013962030410766602, 0.05585193634033203, 261, 261, 261, 261, 1, 320
22,12345678,2, 1197362979, 0,60,0.02892327308654785, 0.12768912315368652, 210, 210, 210, 210, 1, 453
23,12345678,2, 1832373191, 0,60,0.013931512832641602, 0.031914472579956055, 272, 272, 272, 272, 1, 334
24,12345678,2, 516407294, 0,60,0.05089282989501953, 0.07679367065429688, 510, 510, 510, 510, 2, 597
25,12345678,2, 1787707117, 0,60,0.05291461944580078, 0.05479884147644043, 410, 410, 410, 410, 2, 504
26,12345678,2, 908018320, 0,60,0.025932788848876953, 0.19941210746765137, 383, 383, 383, 383, 1, 681
27,12345678,2, 345797803, 0,60,0.018917322158813477, 0.049916982650756836, 337, 337, 337, 337, 1, 430
28,12345678,2, 1914087685, 0,60,0.0249326229095459, 0.09271907806396484, 431, 431, 431, 431, 1, 570
29,12345678,2, 539966825, 0,60,0.0029921531677246094, 0.0069811344146728516, 39, 39, 39, 39, 1, 67
30,12345678,2, 328452496, 0,60,0.007978200912475586, 0.024988412857055664, 145, 145, 145, 145, 1, 216

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 0.033743969599405926, 100.0%, 346.76666666666665 to 346.76666666666665, 1.0
ODA-queue, 0.10538140932718913, 100.0%, 346.76666666666665 to 346.76666666666665, 3.1229701359452506
