Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,12, 2860400082546247624, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
2,12345678,12, 4027785978621486627, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
3,12345678,12, 2409148023995286127, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
4,12345678,12, 9004981434717803739, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
5,12345678,12, 2000404145788592533, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
6,12345678,12, 1282678270841201165, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
7,12345678,12, 8631626583916104254, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
8,12345678,12, 5988674477974215894, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
9,12345678,12, 3164945802809858914, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
10,12345678,12, 6051430086410537278, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
11,12345678,12, 295925994298047170, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
12,12345678,12, 6251409166356395456, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
13,12345678,12, 7427666766531249063, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
14,12345678,12, 9080342359306778984, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
15,12345678,12, 1451217054823677426, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
16,12345678,12, 31203241289792779, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
17,12345678,12, 8327247770854500452, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
18,12345678,12, 3068157459591563516, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
19,12345678,12, 452099128320725281, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
20,12345678,12, 956081231917411464, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
21,12345678,12, 5615177261697795354, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
22,12345678,12, 4542868592323768273, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
23,12345678,12, 4608597465757931799, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
24,12345678,12, 3851819035525991295, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
25,12345678,12, 1158048641894508623, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
26,12345678,12, 8411634575674963956, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
27,12345678,12, 7898830287897240595, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
28,12345678,12, 6093843762080271422, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
29,12345678,12, 4025244470272314443, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
30,12345678,12, 6552759887990708571, 4,60,-1, -1, -1, -1, -1, -1, -1, -1

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 0.0, 0.0%, 0.0 to 0.0, -1
ODA-queue, 0.0, 0.0%, 0.0 to 0.0, -1
