Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,5, 1222917164, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
2,12345678,5, 469464249, 1,60,0.4368324279785156, 58.838667154312134, 1610, 2111, 1610, 2111, 1, 3257
3,12345678,5, 1784735808, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
4,12345678,5, 672946021, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
5,12345678,5, 965434609, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
6,12345678,5, 995208476, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
7,12345678,5, 243516314, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
8,12345678,5, 1177379465, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
9,12345678,5, 1853363421, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
10,12345678,5, 1219813305, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
11,12345678,5, 2069448954, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
12,12345678,5, 1145091593, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
13,12345678,5, 1755428681, 1,60,0.583390474319458, -1, 1887, 2463, -1, -1, 1, -1
14,12345678,5, 1123464082, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
15,12345678,5, 1169357511, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
16,12345678,5, 1111463526, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
17,12345678,5, 1898333151, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
18,12345678,5, 1756906972, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
19,12345678,5, 729246944, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
20,12345678,5, 637919253, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
21,12345678,5, 1081394582, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
22,12345678,5, 718118740, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
23,12345678,5, 483785319, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
24,12345678,5, 351741485, 1,60,0.9653587341308594, -1, 1446, 1883, -1, -1, 1, -1
25,12345678,5, 218955953, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
26,12345678,5, 61276156, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
27,12345678,5, 220497958, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
28,12345678,5, 1545443602, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
29,12345678,5, 17865479, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
30,12345678,5, 2005105074, 1,60,-1, -1, -1, -1, -1, -1, -1, -1

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 0.06618605454762777, 10.0%, 1647.6666666666667 to 2152.3333333333335, 1.0
ODA-queue, 1.9612889051437379, 3.3333333333333335%, 1610.0 to 2111.0, 29.63296299422692
