Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,17, 907208967269946619, 0,300,-1, -1, -1, -1, -1, -1, -1, -1
2,12345678,17, 974211504861476233, 0,300,-1, -1, -1, -1, -1, -1, -1, -1
3,12345678,17, 3142453159530603022, 0,300,-1, -1, -1, -1, -1, -1, -1, -1
4,12345678,17, 1730461834274108676, 0,300,31.977965354919434, -1, 2715, 2715, -1, -1, 32, -1
5,12345678,17, 639206127613693215, 0,300,-1, -1, -1, -1, -1, -1, -1, -1
6,12345678,17, 8900295924916222136, 0,300,-1, -1, -1, -1, -1, -1, -1, -1
7,12345678,17, 8696689389265229790, 0,300,-1, -1, -1, -1, -1, -1, -1, -1
8,12345678,17, 4401518701288953385, 0,300,2.467400312423706, 29.477785110473633, 2753, 2753, 2753, 2753, 15, 7252
9,12345678,17, 2533829545379860329, 0,300,26.737740993499756, -1, 3080, 3080, -1, -1, 132, -1
10,12345678,17, 5279999479007555804, 0,300,0.5891232490539551, 19.89775323867798, 2125, 2125, 2125, 2125, 12, 5698
11,12345678,17, 7944631370911930031, 0,300,-1, -1, -1, -1, -1, -1, -1, -1
12,12345678,17, 2962757109547752136, 0,300,0.558743953704834, 43.44014930725098, 2179, 2179, 2179, 2179, 8, 10167
13,12345678,17, 8979500054495987561, 0,300,-1, -1, -1, -1, -1, -1, -1, -1
14,12345678,17, 944744250925544314, 0,300,-1, -1, -1, -1, -1, -1, -1, -1
15,12345678,17, 3807700605533478020, 0,300,2.3843095302581787, -1, 2470, 2470, -1, -1, 52, -1
16,12345678,17, 6932656102033787341, 0,300,-1, -1, -1, -1, -1, -1, -1, -1
17,12345678,17, 6661315321018717149, 0,300,1.9889857769012451, -1, 3374, 3374, -1, -1, 35, -1
18,12345678,17, 8599178920072942512, 0,300,3.2548787593841553, -1, 2176, 2176, -1, -1, 38, -1
19,12345678,17, 8049624144997076750, 0,300,11.8906991481781, -1, 2170, 2170, -1, -1, 11, -1
20,12345678,17, 6204737110288479841, 0,300,0.6622717380523682, 31.24192762374878, 2230, 2230, 2230, 2230, 11, 7743
21,12345678,17, 7400075846890246120, 0,300,-1, -1, -1, -1, -1, -1, -1, -1
22,12345678,17, 759991618426717856, 0,300,-1, -1, -1, -1, -1, -1, -1, -1
23,12345678,17, 1275243808702259932, 0,300,-1, -1, -1, -1, -1, -1, -1, -1
24,12345678,17, 3224843707487577741, 0,300,0.6186196804046631, -1, 2271, 2271, -1, -1, 16, -1
25,12345678,17, 1785892632295246113, 0,300,44.6205518245697, -1, 2448, 2448, -1, -1, 17, -1
26,12345678,17, 449806130889418958, 0,300,-1, -1, -1, -1, -1, -1, -1, -1
27,12345678,17, 1845082367704801801, 0,300,0.7975943088531494, -1, 2448, 2448, -1, -1, 8, -1
28,12345678,17, 6060250400124179076, 0,300,1.8639655113220215, 29.597883224487305, 3316, 3316, 3316, 3316, 21, 7435
29,12345678,17, 3408515709082146824, 0,300,-1, -1, -1, -1, -1, -1, -1, -1
30,12345678,17, 6663735229984599063, 0,300,-1, -1, -1, -1, -1, -1, -1, -1

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 4.3470950047175085, 46.666666666666664%, 1191.8333333333333 to 1191.8333333333333, 1.0
ODA-queue, 5.121849950154623, 16.666666666666664%, 420.1 to 420.1, 1.1782236055564332
