Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,3, 1264968722, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
2,12345678,3, 1279737727, 2,60,0.7370049953460693, 27.388798236846924, 1524, 2293, 1524, 2293, 1, 2609
3,12345678,3, 336209745, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
4,12345678,3, 1821255038, 2,60,0.8328094482421875, 31.336228847503662, 1558, 2388, 1558, 2388, 1, 2799
5,12345678,3, 239851717, 2,60,29.910054683685303, 15.989213228225708, 2059, 3151, 2059, 3151, 2, 2619
6,12345678,3, 1425001078, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
7,12345678,3, 985727897, 2,60,1.1349632740020752, 42.64301013946533, 1777, 2652, 1777, 2652, 1, 3320
8,12345678,3, 1749956285, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
9,12345678,3, 1760229351, 2,60,0.45678067207336426, 11.967000246047974, 1511, 2272, 1511, 2272, 1, 1662
10,12345678,3, 561379635, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
11,12345678,3, 886648940, 2,60,1.5159351825714111, 59.81112766265869, 2077, 3132, 2077, 3132, 1, 3839
12,12345678,3, 2117025853, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
13,12345678,3, 1739900834, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
14,12345678,3, 1531882070, 2,60,0.6343328952789307, 23.43033194541931, 1359, 2055, 1359, 2055, 1, 2464
15,12345678,3, 296950719, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
16,12345678,3, 1153705283, 2,60,1.1499788761138916, 32.020379066467285, 2308, 3476, 2308, 3476, 1, 2753
17,12345678,3, 517856356, 2,60,0.30114054679870605, 5.4613964557647705, 1319, 1979, 1319, 1979, 1, 1126
18,12345678,3, 2099539810, 2,60,0.34105801582336426, 7.322419881820679, 1338, 2049, 1338, 2049, 1, 1286
19,12345678,3, 1311893178, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
20,12345678,3, 2032307540, 2,60,0.17551326751708984, 5.901273488998413, 764, 1176, 764, 1176, 1, 1147
21,12345678,3, 232801171, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
22,12345678,3, 936574050, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
23,12345678,3, 809246158, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
24,12345678,3, 891909621, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
25,12345678,3, 2137876791, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
26,12345678,3, 2133867382, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
27,12345678,3, 2124562546, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
28,12345678,3, 2111214178, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
29,12345678,3, 856770096, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
30,12345678,3, 1419609550, 2,60,-1, -1, -1, -1, -1, -1, -1, -1

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 1.239652395248413, 36.666666666666664%, 1599.4545454545455 to 2420.2727272727275, 1.0
ODA-queue, 8.775705973307291, 36.666666666666664%, 1599.4545454545455 to 2420.2727272727275, 7.079166713947044
