Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,5,10637296,0,60,0.14165854454040527,0.029282331466674805,720,720,0,720,720,720,0,720,0.5,max,False
2,96372106,5,10637297,0,60,0.15355491638183594,0.02530074119567871,632,632,0,632,632,632,0,632,0.5,max,False
3,96372106,5,10637298,0,60,0.2632622718811035,0.031903982162475586,925,925,0,925,925,925,0,925,0.5,max,False
4,96372106,5,10637299,0,60,0.17651915550231934,0.024110794067382812,761,761,0,761,761,761,0,761,0.5,max,False
5,96372106,5,10637300,0,60,0.08976054191589355,0.01946282386779785,660,660,0,660,660,660,0,660,0.5,max,False
6,96372106,5,10637301,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,False
7,96372106,5,10637302,0,60,0.27124929428100586,0.03234696388244629,738,738,0,738,738,738,0,738,0.5,max,False
8,96372106,5,10637303,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,False
9,96372106,5,10637304,0,60,0.2174391746520996,0.03000926971435547,891,891,0,891,891,891,0,891,0.5,max,False
10,96372106,5,10637305,0,60,0.0479278564453125,0.027197837829589844,518,518,0,518,518,518,0,518,0.5,max,False
11,96372106,5,10637306,0,60,0.15458464622497559,0.018564462661743164,433,433,0,433,433,433,0,433,0.5,max,False
12,96372106,5,10637307,0,60,0.06685042381286621,0.016893625259399414,556,556,0,556,556,556,0,556,0.5,max,False
13,96372106,5,10637308,0,60,0.24534845352172852,0.03300070762634277,912,912,0,912,912,912,0,912,0.5,max,False
14,96372106,5,10637309,0,60,0.03789663314819336,0.023326396942138672,427,427,0,427,427,427,0,427,0.5,max,False
15,96372106,5,10637310,0,60,0.1904921531677246,0.04033517837524414,877,877,0,877,877,877,0,877,0.5,max,False
16,96372106,5,10637311,0,60,0.10671615600585938,0.027260303497314453,647,647,0,647,647,647,0,647,0.5,max,False
17,96372106,5,10637312,0,60,0.1804802417755127,0.03730297088623047,795,795,0,795,795,795,0,795,0.5,max,False
18,96372106,5,10637313,0,60,0.03391742706298828,0.020227909088134766,601,601,0,601,601,601,0,601,0.5,max,False
19,96372106,5,10637314,0,60,0.24936723709106445,0.03340291976928711,811,811,0,811,811,811,0,811,0.5,max,False
20,96372106,5,10637315,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,False
21,96372106,5,10637316,0,60,0.11171984672546387,0.02450275421142578,584,584,0,584,584,584,0,584,0.5,max,False
22,96372106,5,10637317,0,60,0.09075736999511719,0.038483381271362305,913,913,0,913,913,913,0,913,0.5,max,False
23,96372106,5,10637318,0,60,0.04388165473937988,0.025060415267944336,668,668,0,668,668,668,0,668,0.5,max,False
24,96372106,5,10637319,0,60,0.05785560607910156,0.031862497329711914,696,696,0,696,696,696,0,696,0.5,max,False
25,96372106,5,10637320,0,60,0.15952515602111816,0.037679433822631836,898,898,0,898,898,898,0,898,0.5,max,False
