Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,5,10637296,0,60,0.08557534217834473,0.053084611892700195,720,720,0,720,720,720,0,720,0.5,uniform,Min Worst Case,False,720,720
2,96372106,5,10637297,0,60,0.11188983917236328,0.03265500068664551,632,632,0,632,632,632,0,632,0.5,uniform,Min Worst Case,False,632,632
3,96372106,5,10637298,0,60,0.12909626960754395,0.03876781463623047,925,925,0,925,925,925,0,925,0.5,uniform,Min Worst Case,False,925,925
4,96372106,5,10637299,0,60,0.09792351722717285,0.030375242233276367,761,761,0,761,761,761,0,761,0.5,uniform,Min Worst Case,False,761,761
5,96372106,5,10637300,0,60,0.06995630264282227,0.02391505241394043,660,660,0,660,660,660,0,660,0.5,uniform,Min Worst Case,False,660,660
6,96372106,5,10637301,0,60,0.22285056114196777,0.06592917442321777,866,866,0,866,866,866,0,866,0.5,uniform,Min Worst Case,False,866,866
7,96372106,5,10637302,0,60,0.09242057800292969,0.07079291343688965,738,738,0,738,738,738,0,738,0.5,uniform,Min Worst Case,False,738,738
8,96372106,5,10637303,0,60,0.0959932804107666,0.0625908374786377,984,984,0,984,984,984,0,984,0.5,uniform,Min Worst Case,False,984,984
9,96372106,5,10637304,0,60,0.07761621475219727,0.06352615356445312,891,891,0,891,891,891,0,891,0.5,uniform,Min Worst Case,False,891,891
10,96372106,5,10637305,0,60,0.047924041748046875,0.05662131309509277,518,518,0,518,518,518,0,518,0.5,uniform,Min Worst Case,False,518,518
11,96372106,5,10637306,0,60,0.04492616653442383,0.036275386810302734,433,433,0,433,433,433,0,433,0.5,uniform,Min Worst Case,False,433,433
12,96372106,5,10637307,0,60,0.02805471420288086,0.03206467628479004,556,556,0,556,556,556,0,556,0.5,uniform,Min Worst Case,False,556,556
13,96372106,5,10637308,0,60,0.11159205436706543,0.06678438186645508,912,912,0,912,912,912,0,912,0.5,uniform,Min Worst Case,False,912,912
14,96372106,5,10637309,0,60,0.025410890579223633,0.030994892120361328,427,427,0,427,427,427,0,427,0.5,uniform,Min Worst Case,False,427,427
15,96372106,5,10637310,0,60,0.09640145301818848,0.07410860061645508,877,877,0,877,877,877,0,877,0.5,uniform,Min Worst Case,False,877,877
16,96372106,5,10637311,0,60,0.0451962947845459,0.03610396385192871,647,647,0,647,647,647,0,647,0.5,uniform,Min Worst Case,False,647,647
17,96372106,5,10637312,0,60,0.09543108940124512,0.05193686485290527,795,795,0,795,795,795,0,795,0.5,uniform,Min Worst Case,False,795,795
18,96372106,5,10637313,0,60,0.023116350173950195,0.025711774826049805,601,601,0,601,601,601,0,601,0.5,uniform,Min Worst Case,False,601,601
19,96372106,5,10637314,0,60,0.10805678367614746,0.06144905090332031,811,811,0,811,811,811,0,811,0.5,uniform,Min Worst Case,False,811,811
20,96372106,5,10637315,0,60,0.12697649002075195,0.05286812782287598,1160,1160,0,1160,1160,1160,0,1160,0.5,uniform,Min Worst Case,False,1160,1160
21,96372106,5,10637316,0,60,0.04316377639770508,0.03147315979003906,584,584,0,584,584,584,0,584,0.5,uniform,Min Worst Case,False,584,584
22,96372106,5,10637317,0,60,0.05064821243286133,0.052468061447143555,913,913,0,913,913,913,0,913,0.5,uniform,Min Worst Case,False,913,913
23,96372106,5,10637318,0,60,0.028708934783935547,0.03198981285095215,668,668,0,668,668,668,0,668,0.5,uniform,Min Worst Case,False,668,668
24,96372106,5,10637319,0,60,0.03970670700073242,0.04338264465332031,696,696,0,696,696,696,0,696,0.5,uniform,Min Worst Case,False,696,696
25,96372106,5,10637320,0,60,0.06329560279846191,0.05073666572570801,898,898,0,898,898,898,0,898,0.5,uniform,Min Worst Case,False,898,898
26,96372106,5,10637321,0,60,0.05994272232055664,0.030275583267211914,670,670,0,670,670,670,0,670,0.5,uniform,Min Worst Case,False,670,670
27,96372106,5,10637322,0,60,0.032001495361328125,0.02585434913635254,609,609,0,609,609,609,0,609,0.5,uniform,Min Worst Case,False,609,609
28,96372106,5,10637323,0,60,0.09305882453918457,0.048816680908203125,806,806,0,806,806,806,0,806,0.5,uniform,Min Worst Case,False,806,806
29,96372106,5,10637324,0,60,1.6931209564208984,0.04422783851623535,579,579,0,579,579,579,0,579,0.5,uniform,Min Worst Case,False,579,579
30,96372106,5,10637325,0,60,0.10607624053955078,0.05113554000854492,998,998,0,998,998,998,0,998,0.5,uniform,Min Worst Case,False,998,998
31,96372106,5,10637326,0,60,7.881064176559448,0.040029287338256836,869,869,0,869,869,869,0,869,0.5,uniform,Min Worst Case,False,869,869
32,96372106,5,10637327,0,60,0.0779104232788086,0.05186057090759277,814,814,0,814,814,814,0,814,0.5,uniform,Min Worst Case,False,814,814
33,96372106,5,10637328,0,60,0.06892514228820801,0.029360532760620117,692,692,0,692,692,692,0,692,0.5,uniform,Min Worst Case,False,692,692
34,96372106,5,10637329,0,60,0.09907817840576172,0.05580544471740723,767,767,0,767,767,767,0,767,0.5,uniform,Min Worst Case,False,767,767
35,96372106,5,10637330,0,60,0.16786742210388184,0.05047154426574707,1186,1186,0,1186,1186,1186,0,1186,0.5,uniform,Min Worst Case,False,1186,1186
36,96372106,5,10637331,0,60,0.1651453971862793,0.04947090148925781,1038,1038,0,1038,1038,1038,0,1038,0.5,uniform,Min Worst Case,False,1038,1038
37,96372106,5,10637332,0,60,0.039397239685058594,0.026995420455932617,639,639,0,639,639,639,0,639,0.5,uniform,Min Worst Case,False,639,639
38,96372106,5,10637333,0,60,0.04563713073730469,0.048140525817871094,947,947,0,947,947,947,0,947,0.5,uniform,Min Worst Case,False,947,947
39,96372106,5,10637334,0,60,0.07996559143066406,0.0359799861907959,711,711,0,711,711,711,0,711,0.5,uniform,Min Worst Case,False,711,711
40,96372106,5,10637335,0,60,0.0440676212310791,0.023083209991455078,534,534,0,534,534,534,0,534,0.5,uniform,Min Worst Case,False,534,534
41,96372106,5,10637336,0,60,0.03305196762084961,0.026429176330566406,552,552,0,552,552,552,0,552,0.5,uniform,Min Worst Case,False,552,552
42,96372106,5,10637337,0,60,0.04391360282897949,0.03296065330505371,630,630,0,630,630,630,0,630,0.5,uniform,Min Worst Case,False,630,630
43,96372106,5,10637338,0,60,0.08289384841918945,0.0402066707611084,735,735,0,735,735,735,0,735,0.5,uniform,Min Worst Case,False,735,735
44,96372106,5,10637339,0,60,0.022034168243408203,0.024228811264038086,590,590,0,590,590,590,0,590,0.5,uniform,Min Worst Case,False,590,590
45,96372106,5,10637340,0,60,0.7915759086608887,0.0283658504486084,865,865,0,865,865,865,0,865,0.5,uniform,Min Worst Case,False,863,863
46,96372106,5,10637341,0,60,0.06394672393798828,0.028794050216674805,712,712,0,712,712,712,0,712,0.5,uniform,Min Worst Case,False,712,712
47,96372106,5,10637342,0,60,0.6307110786437988,0.052423954010009766,1017,1017,0,1017,1017,1017,0,1017,0.5,uniform,Min Worst Case,False,1016,1016
48,96372106,5,10637343,0,60,0.016183137893676758,0.018492460250854492,476,476,0,476,476,476,0,476,0.5,uniform,Min Worst Case,False,476,476
49,96372106,5,10637344,0,60,0.05243706703186035,0.04389023780822754,678,678,0,678,678,678,0,678,0.5,uniform,Min Worst Case,False,678,678
50,96372106,5,10637345,0,60,0.06251811981201172,0.03886246681213379,623,623,0,623,623,623,0,623,0.5,uniform,Min Worst Case,False,623,623
