Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,5,10637296,0,60,0.14165854454040527,0.1785585880279541,720,720,0,720,720,720,0,720,0.0,uniform,True
2,96372106,5,10637297,0,60,0.15355491638183594,0.1854722499847412,632,632,0,632,632,632,0,632,0.0,uniform,True
3,96372106,5,10637298,0,60,0.2632622718811035,0.31113553047180176,925,925,0,925,925,925,0,925,0.0,uniform,True
4,96372106,5,10637299,0,60,0.17651915550231934,0.20743465423583984,761,761,0,761,761,761,0,761,0.0,uniform,True
5,96372106,5,10637300,0,60,0.08976054191589355,0.11668801307678223,660,660,0,660,660,660,0,660,0.0,uniform,True
6,96372106,5,10637301,0,60,0.339038610458374,0.39289307594299316,866,866,0,866,866,866,0,866,0.0,uniform,True
7,96372106,5,10637302,0,60,0.27124929428100586,0.32110142707824707,738,738,0,738,738,738,0,738,0.0,uniform,True
8,96372106,5,10637303,0,60,0.3162107467651367,0.35504961013793945,984,984,0,984,984,984,0,984,0.0,uniform,True
9,96372106,5,10637304,0,60,0.2174391746520996,0.2572939395904541,891,891,0,891,891,891,0,891,0.0,uniform,True
10,96372106,5,10637305,0,60,0.0479278564453125,0.08283567428588867,518,518,0,518,518,518,0,518,0.0,uniform,True
11,96372106,5,10637306,0,60,0.15458464622497559,0.17853832244873047,433,433,0,433,433,433,0,433,0.0,uniform,True
12,96372106,5,10637307,0,60,0.06685042381286621,0.08779549598693848,556,556,0,556,556,556,0,556,0.0,uniform,True
13,96372106,5,10637308,0,60,0.24534845352172852,0.2892327308654785,912,912,0,912,912,912,0,912,0.0,uniform,True
14,96372106,5,10637309,0,60,0.03789663314819336,0.06781768798828125,427,427,0,427,427,427,0,427,0.0,uniform,True
15,96372106,5,10637310,0,60,0.1904921531677246,0.24435639381408691,877,877,0,877,877,877,0,877,0.0,uniform,True
16,96372106,5,10637311,0,60,0.10671615600585938,0.14165210723876953,647,647,0,647,647,647,0,647,0.0,uniform,True
17,96372106,5,10637312,0,60,0.1804802417755127,0.22934961318969727,795,795,0,795,795,795,0,795,0.0,uniform,True
18,96372106,5,10637313,0,60,0.03391742706298828,0.059850215911865234,601,601,0,601,601,601,0,601,0.0,uniform,True
19,96372106,5,10637314,0,60,0.24936723709106445,0.2922537326812744,811,811,0,811,811,811,0,811,0.0,uniform,True
20,96372106,5,10637315,0,60,0.2932722568511963,0.34410572052001953,1160,1160,0,1160,1160,1160,0,1160,0.0,uniform,True
21,96372106,5,10637316,0,60,0.11171984672546387,0.1426384449005127,584,584,0,584,584,584,0,584,0.0,uniform,True
22,96372106,5,10637317,0,60,0.09075736999511719,0.1425638198852539,913,913,0,913,913,913,0,913,0.0,uniform,True
