Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,13,10637296,0,60,0.22739100456237793,0.0037622451782226562,71,71,0,71,71,71,0,71,0.5,uniform,True
2,96372106,13,10637297,0,60,0.06803297996520996,0.0039234161376953125,72,72,0,72,72,72,0,72,0.5,uniform,True
3,96372106,13,10637298,0,60,0.7020528316497803,0.003171205520629883,77,77,0,77,77,77,0,77,0.5,uniform,True
4,96372106,13,10637299,0,60,0.1605684757232666,0.0033011436462402344,74,74,0,74,74,74,0,74,0.5,uniform,True
5,96372106,13,10637300,0,60,0.3338148593902588,0.0036780834197998047,83,83,0,83,83,83,0,83,0.5,uniform,True
6,96372106,13,10637301,0,60,0.08459043502807617,0.003787517547607422,67,67,0,67,67,67,0,67,0.5,uniform,True
7,96372106,13,10637302,0,60,0.025960922241210938,0.003786802291870117,86,86,0,86,86,86,0,86,0.5,uniform,True
8,96372106,13,10637303,0,60,0.03196597099304199,0.00323486328125,68,68,0,68,68,68,0,68,0.5,uniform,True
9,96372106,13,10637304,0,60,0.04540848731994629,0.002682209014892578,57,57,0,57,57,57,0,57,0.5,uniform,True
10,96372106,13,10637305,0,60,1.4529199600219727,0.003912925720214844,71,71,0,71,71,71,0,71,0.5,uniform,True
11,96372106,13,10637306,0,60,0.22440528869628906,0.004249095916748047,101,101,0,101,101,101,0,101,0.5,uniform,True
12,96372106,13,10637307,0,60,0.06312990188598633,0.003239154815673828,71,71,0,71,71,71,0,71,0.5,uniform,True
13,96372106,13,10637308,0,60,0.5496535301208496,0.003587961196899414,79,79,0,79,79,79,0,79,0.5,uniform,True
14,96372106,13,10637309,0,60,0.05321145057678223,0.003816843032836914,79,79,0,79,79,79,0,79,0.5,uniform,True
15,96372106,13,10637310,0,60,0.1702287197113037,0.0035767555236816406,73,73,0,73,73,73,0,73,0.5,uniform,True
16,96372106,13,10637311,0,60,0.0737602710723877,0.003510713577270508,83,83,0,83,83,83,0,83,0.5,uniform,True
17,96372106,13,10637312,0,60,6.01179838180542,0.0037317276000976562,69,69,0,69,69,69,0,69,0.5,uniform,True
18,96372106,13,10637313,0,60,0.26062798500061035,0.003351449966430664,79,79,0,79,79,79,0,79,0.5,uniform,True
19,96372106,13,10637314,0,60,0.45589780807495117,0.0044591426849365234,101,101,0,101,101,101,0,101,0.5,uniform,True
20,96372106,13,10637315,0,60,0.33274078369140625,0.003961324691772461,92,92,0,92,92,92,0,92,0.5,uniform,True
21,96372106,13,10637316,0,60,0.08112382888793945,0.003151416778564453,80,80,0,80,80,80,0,80,0.5,uniform,True
22,96372106,13,10637317,0,60,0.1257314682006836,0.0038776397705078125,66,66,0,66,66,66,0,66,0.5,uniform,True
23,96372106,13,10637318,0,60,0.13390111923217773,0.0032129287719726562,66,66,0,66,66,66,0,66,0.5,uniform,True
24,96372106,13,10637319,0,60,0.13824009895324707,0.003478527069091797,81,81,0,81,81,81,0,81,0.5,uniform,True
25,96372106,13,10637320,0,60,0.035176992416381836,0.0029861927032470703,61,61,0,61,61,61,0,61,0.5,uniform,True
26,96372106,13,10637321,0,60,0.22753047943115234,0.0032927989959716797,75,75,0,75,75,75,0,75,0.5,uniform,True
27,96372106,13,10637322,0,60,0.8602447509765625,0.003464937210083008,74,74,0,74,74,74,0,74,0.5,uniform,True
28,96372106,13,10637323,0,60,0.09978675842285156,0.004469633102416992,98,98,0,98,98,98,0,98,0.5,uniform,True
29,96372106,13,10637324,0,60,0.06152915954589844,0.0029854774475097656,62,62,0,62,62,62,0,62,0.5,uniform,True
30,96372106,13,10637325,0,60,0.2861819267272949,0.0029900074005126953,64,64,0,64,64,64,0,64,0.5,uniform,True
31,96372106,13,10637326,0,60,0.15706443786621094,0.0036356449127197266,81,81,0,81,81,81,0,81,0.5,uniform,True
32,96372106,13,10637327,0,60,0.4446406364440918,0.0028290748596191406,67,67,0,67,67,67,0,67,0.5,uniform,True
33,96372106,13,10637328,0,60,0.170607328414917,0.0033485889434814453,83,83,0,83,83,83,0,83,0.5,uniform,True
34,96372106,13,10637329,0,60,0.09191560745239258,0.004107952117919922,82,82,0,82,82,82,0,82,0.5,uniform,True
35,96372106,13,10637330,0,60,0.3178226947784424,0.0032503604888916016,77,77,0,77,77,77,0,77,0.5,uniform,True
36,96372106,13,10637331,0,60,0.03455710411071777,0.0026650428771972656,58,58,0,58,58,58,0,58,0.5,uniform,True
37,96372106,13,10637332,0,60,0.025061845779418945,0.0026786327362060547,55,55,0,55,55,55,0,55,0.5,uniform,True
38,96372106,13,10637333,0,60,0.03690648078918457,0.0037484169006347656,70,70,0,70,70,70,0,70,0.5,uniform,True
39,96372106,13,10637334,0,60,0.0985572338104248,0.0029680728912353516,74,74,0,74,74,74,0,74,0.5,uniform,True
40,96372106,13,10637335,0,60,0.015932559967041016,0.00811624526977539,58,58,0,58,58,58,0,58,0.5,uniform,True
41,96372106,13,10637336,0,60,0.17303156852722168,0.0051348209381103516,97,97,0,97,97,97,0,97,0.5,uniform,True
42,96372106,13,10637337,0,60,0.04894757270812988,0.003972053527832031,62,62,0,62,62,62,0,62,0.5,uniform,True
43,96372106,13,10637338,0,60,0.02008652687072754,0.004337787628173828,75,75,0,75,75,75,0,75,0.5,uniform,True
44,96372106,13,10637339,0,60,0.24150705337524414,0.004412651062011719,85,85,0,85,85,85,0,85,0.5,uniform,True
45,96372106,13,10637340,0,60,1.210169792175293,0.00339508056640625,79,79,0,79,79,79,0,79,0.5,uniform,True
46,96372106,13,10637341,0,60,0.5902924537658691,0.003133058547973633,64,64,0,64,64,64,0,64,0.5,uniform,True
47,96372106,13,10637342,0,60,0.12267160415649414,0.0029935836791992188,84,84,0,84,84,84,0,84,0.5,uniform,True
48,96372106,13,10637343,0,60,0.04250979423522949,0.002933025360107422,60,60,0,60,60,60,0,60,0.5,uniform,True
49,96372106,13,10637344,0,60,13.146894454956055,0.0028574466705322266,69,69,0,69,69,69,0,69,0.5,uniform,True
50,96372106,13,10637345,0,60,0.3400890827178955,0.004088401794433594,88,88,0,88,88,88,0,88,0.5,uniform,True
