Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,13,10637296,0,60,0.22739100456237793,0.009970664978027344,71,71,0,71,71,71,0,71,0.75,max,False
2,96372106,13,10637297,0,60,0.06803297996520996,0.009973287582397461,72,72,0,72,72,72,0,72,0.75,max,False
3,96372106,13,10637298,0,60,0.7020528316497803,0.00797891616821289,77,77,0,77,77,77,0,77,0.75,max,False
4,96372106,13,10637299,0,60,0.1605684757232666,0.009974002838134766,74,74,0,74,74,74,0,74,0.75,max,False
5,96372106,13,10637300,0,60,0.3338148593902588,0.011939525604248047,83,83,0,83,83,83,0,83,0.75,max,False
6,96372106,13,10637301,0,60,0.08459043502807617,0.009992361068725586,67,67,0,67,67,67,0,67,0.75,max,False
7,96372106,13,10637302,0,60,0.025960922241210938,0.005983829498291016,86,86,0,86,86,86,0,86,0.75,max,False
8,96372106,13,10637303,0,60,0.03196597099304199,0.004013538360595703,68,68,0,68,68,68,0,68,0.75,max,False
9,96372106,13,10637304,0,60,0.04540848731994629,0.009016275405883789,57,57,0,57,57,57,0,57,0.75,max,False
10,96372106,13,10637305,0,60,1.4529199600219727,0.010971546173095703,71,71,0,71,71,71,0,71,0.75,max,False
11,96372106,13,10637306,0,60,0.22440528869628906,0.008027791976928711,101,101,0,101,101,101,0,101,0.75,max,False
12,96372106,13,10637307,0,60,0.06312990188598633,0.004961490631103516,71,71,0,71,71,71,0,71,0.75,max,False
13,96372106,13,10637308,0,60,0.5496535301208496,0.010950326919555664,79,79,0,79,79,79,0,79,0.75,max,False
14,96372106,13,10637309,0,60,0.05321145057678223,0.0049591064453125,79,79,0,79,79,79,0,79,0.75,max,False
15,96372106,13,10637310,0,60,0.1702287197113037,0.01200556755065918,73,73,0,73,73,73,0,73,0.75,max,False
16,96372106,13,10637311,0,60,0.0737602710723877,0.007977724075317383,83,83,0,83,83,83,0,83,0.75,max,False
17,96372106,13,10637312,0,60,6.01179838180542,0.003988504409790039,69,69,0,69,69,69,0,69,0.75,max,False
18,96372106,13,10637313,0,60,0.26062798500061035,0.005984067916870117,79,79,0,79,79,79,0,79,0.75,max,False
19,96372106,13,10637314,0,60,0.45589780807495117,0.005984067916870117,101,101,0,101,101,101,0,101,0.75,max,False
20,96372106,13,10637315,0,60,0.33274078369140625,0.01191091537475586,92,92,0,92,92,92,0,92,0.75,max,False
21,96372106,13,10637316,0,60,0.08112382888793945,0.004956483840942383,80,80,0,80,80,80,0,80,0.75,max,False
22,96372106,13,10637317,0,60,0.1257314682006836,0.01096963882446289,66,66,0,66,66,66,0,66,0.75,max,False
23,96372106,13,10637318,0,60,0.13390111923217773,0.006041049957275391,66,66,0,66,66,66,0,66,0.75,max,False
24,96372106,13,10637319,0,60,0.13824009895324707,0.007977008819580078,81,81,0,81,81,81,0,81,0.75,max,False
25,96372106,13,10637320,0,60,0.035176992416381836,0.0050046443939208984,61,61,0,61,61,61,0,61,0.75,max,False
26,96372106,13,10637321,0,60,0.22753047943115234,0.005669116973876953,75,75,0,75,75,75,0,75,0.75,max,False
27,96372106,13,10637322,0,60,0.8602447509765625,0.0059814453125,74,74,0,74,74,74,0,74,0.75,max,False
28,96372106,13,10637323,0,60,0.09978675842285156,0.01200413703918457,98,98,0,98,98,98,0,98,0.75,max,False
29,96372106,13,10637324,0,60,0.06152915954589844,0.004986286163330078,62,62,0,62,62,62,0,62,0.75,max,False
30,96372106,13,10637325,0,60,0.2861819267272949,0.0069577693939208984,64,64,0,64,64,64,0,64,0.75,max,False
31,96372106,13,10637326,0,60,0.15706443786621094,0.009006738662719727,81,81,0,81,81,81,0,81,0.75,max,False
32,96372106,13,10637327,0,60,0.4446406364440918,0.005984067916870117,67,67,0,67,67,67,0,67,0.75,max,False
33,96372106,13,10637328,0,60,0.170607328414917,0.0059850215911865234,83,83,0,83,83,83,0,83,0.75,max,False
34,96372106,13,10637329,0,60,0.09191560745239258,0.007979631423950195,82,82,0,82,82,82,0,82,0.75,max,False
35,96372106,13,10637330,0,60,0.3178226947784424,0.010971784591674805,77,77,0,77,77,77,0,77,0.75,max,False
36,96372106,13,10637331,0,60,0.03455710411071777,0.005983591079711914,58,58,0,58,58,58,0,58,0.75,max,False
37,96372106,13,10637332,0,60,0.025061845779418945,0.003002166748046875,55,55,0,55,55,55,0,55,0.75,max,False
38,96372106,13,10637333,0,60,0.03690648078918457,0.00603175163269043,70,70,0,70,70,70,0,70,0.75,max,False
39,96372106,13,10637334,0,60,0.0985572338104248,0.006981611251831055,74,74,0,74,74,74,0,74,0.75,max,False
40,96372106,13,10637335,0,60,0.015932559967041016,0.007027387619018555,58,58,0,58,58,58,0,58,0.75,max,False
41,96372106,13,10637336,0,60,0.17303156852722168,0.008976221084594727,97,97,0,97,97,97,0,97,0.75,max,False
42,96372106,13,10637337,0,60,0.04894757270812988,0.003989219665527344,62,62,0,62,62,62,0,62,0.75,max,False
43,96372106,13,10637338,0,60,0.02008652687072754,0.004986286163330078,75,75,0,75,75,75,0,75,0.75,max,False
44,96372106,13,10637339,0,60,0.24150705337524414,0.005983591079711914,85,85,0,85,85,85,0,85,0.75,max,False
45,96372106,13,10637340,0,60,1.210169792175293,0.003988981246948242,79,79,0,79,79,79,0,79,0.75,max,False
46,96372106,13,10637341,0,60,0.5902924537658691,0.003988981246948242,64,64,0,64,64,64,0,64,0.75,max,False
47,96372106,13,10637342,0,60,0.12267160415649414,0.003989219665527344,84,84,0,84,84,84,0,84,0.75,max,False
48,96372106,13,10637343,0,60,0.04250979423522949,0.004988193511962891,60,60,0,60,60,60,0,60,0.75,max,False
49,96372106,13,10637344,0,60,13.146894454956055,0.003989458084106445,69,69,0,69,69,69,0,69,0.75,max,False
50,96372106,13,10637345,0,60,0.3400890827178955,0.005985260009765625,88,88,0,88,88,88,0,88,0.75,max,False
