Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,4,10637296,4,60,0.010829687118530273,0.0016717910766601562,45,83,38,61,45,83,38,61,0.0,uniform,Min Best Case,False
2,96372106,4,10637297,4,60,0.00168609619140625,0.0010616779327392578,34,51,17,42,34,51,17,42,0.0,uniform,Min Best Case,False
3,96372106,4,10637298,4,60,0.051763057708740234,0.0016436576843261719,49,102,53,84,49,102,53,84,0.0,uniform,Min Best Case,False
4,96372106,4,10637299,4,60,0.13214468955993652,0.0016891956329345703,41,86,45,67,41,86,45,67,0.0,uniform,Min Best Case,False
5,96372106,4,10637300,4,60,8.279219150543213,0.0019769668579101562,58,105,47,76,58,105,47,76,0.0,uniform,Min Best Case,False
6,96372106,4,10637301,4,60,0.01604008674621582,0.0017514228820800781,48,86,38,74,48,86,38,74,0.0,uniform,Min Best Case,False
7,96372106,4,10637302,4,60,0.3660421371459961,0.00174713134765625,55,111,56,85,55,111,56,85,0.0,uniform,Min Best Case,False
8,96372106,4,10637303,4,60,0.0010039806365966797,0.0015666484832763672,38,72,34,63,38,72,34,63,0.0,uniform,Min Best Case,False
9,96372106,4,10637304,4,60,0.002894878387451172,0.0013370513916015625,34,70,36,49,34,70,36,49,0.0,uniform,Min Best Case,False
10,96372106,4,10637305,4,60,0.47775816917419434,0.001461029052734375,47,83,36,65,47,83,36,65,0.0,uniform,Min Best Case,False
11,96372106,4,10637306,4,60,0.0028128623962402344,0.0014462471008300781,27,66,39,45,27,66,39,45,0.0,uniform,Min Best Case,False
12,96372106,4,10637307,4,60,0.05688190460205078,0.0016226768493652344,55,100,45,81,55,100,45,81,0.0,uniform,Min Best Case,False
13,96372106,4,10637308,4,60,0.008025884628295898,0.0016238689422607422,48,96,48,71,48,96,48,71,0.0,uniform,Min Best Case,False
14,96372106,4,10637309,4,60,0.5135433673858643,0.001794576644897461,41,86,45,62,41,86,45,62,0.0,uniform,Min Best Case,False
15,96372106,4,10637310,4,60,60.135011434555054,0.002269268035888672,63,126,63,89,63,126,63,89,0.0,uniform,Min Best Case,False
16,96372106,4,10637311,4,60,0.0223236083984375,0.0015308856964111328,39,84,45,67,39,84,45,67,0.0,uniform,Min Best Case,False
17,96372106,4,10637312,4,60,0.0015256404876708984,0.0011706352233886719,40,69,29,51,40,69,29,51,0.0,uniform,Min Best Case,False
18,96372106,4,10637313,4,60,1.2279915809631348,0.0014834403991699219,53,100,47,70,53,100,47,70,0.0,uniform,Min Best Case,False
19,96372106,4,10637314,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Best Case,False
20,96372106,4,10637315,4,60,0.01391148567199707,0.0016758441925048828,45,87,42,70,45,87,42,70,0.0,uniform,Min Best Case,False
21,96372106,4,10637316,4,60,0.8888745307922363,0.0018625259399414062,47,97,50,74,47,97,50,74,0.0,uniform,Min Best Case,False
