Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,4,10637296,4,60,0.010829687118530273,0.0043070316314697266,45,83,38,61,61,61,0,61,0.5,uniform,Min Best Case,False
2,96372106,4,10637297,4,60,0.00168609619140625,0.0018532276153564453,34,51,17,42,42,42,0,42,0.5,uniform,Min Best Case,False
3,96372106,4,10637298,4,60,0.051763057708740234,0.0039052963256835938,49,102,53,84,81,83,2,82,0.5,uniform,Min Best Case,False
4,96372106,4,10637299,4,60,0.13214468955993652,0.0033202171325683594,41,86,45,67,59,71,12,67,0.5,uniform,Min Best Case,False
5,96372106,4,10637300,4,60,8.279219150543213,0.0044629573822021484,58,105,47,76,69,88,19,76,0.5,uniform,Min Best Case,False
6,96372106,4,10637301,4,60,0.01604008674621582,0.004019498825073242,48,86,38,74,71,76,5,74,0.5,uniform,Min Best Case,False
7,96372106,4,10637302,4,60,0.3660421371459961,0.004029273986816406,55,111,56,85,82,85,3,85,0.5,uniform,Min Best Case,False
8,96372106,4,10637303,4,60,0.0010039806365966797,0.0033996105194091797,38,72,34,63,58,64,6,63,0.5,uniform,Min Best Case,False
9,96372106,4,10637304,4,60,0.002894878387451172,0.00295257568359375,34,70,36,49,42,52,10,49,0.5,uniform,Min Best Case,False
10,96372106,4,10637305,4,60,0.47775816917419434,0.0033419132232666016,47,83,36,65,65,65,0,65,0.5,uniform,Min Best Case,False
11,96372106,4,10637306,4,60,0.0028128623962402344,0.0032503604888916016,27,66,39,45,39,50,11,45,0.5,uniform,Min Best Case,False
12,96372106,4,10637307,4,60,0.05688190460205078,0.003914833068847656,55,100,45,81,73,88,15,80,0.5,uniform,Min Best Case,False
13,96372106,4,10637308,4,60,0.008025884628295898,0.003961086273193359,48,96,48,71,66,79,13,71,0.5,uniform,Min Best Case,False
14,96372106,4,10637309,4,60,0.5135433673858643,0.00424504280090332,41,86,45,62,54,61,7,59,0.5,uniform,Min Best Case,False
15,96372106,4,10637310,4,60,60.135011434555054,0.006319284439086914,63,126,63,89,88,89,1,89,0.5,uniform,Min Best Case,False
16,96372106,4,10637311,4,60,0.0223236083984375,0.003276824951171875,39,84,45,67,63,70,7,67,0.5,uniform,Min Best Case,False
17,96372106,4,10637312,4,60,0.0015256404876708984,0.0023293495178222656,40,69,29,51,47,53,6,51,0.5,uniform,Min Best Case,False
18,96372106,4,10637313,4,60,1.2279915809631348,0.0034148693084716797,53,100,47,70,66,73,7,70,0.5,uniform,Min Best Case,False
19,96372106,4,10637314,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False
20,96372106,4,10637315,4,60,0.01391148567199707,0.0041539669036865234,45,87,42,70,67,73,6,70,0.5,uniform,Min Best Case,False
