Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,4,10637296,4,60,0.010829687118530273,0.02181696891784668,45,83,38,83,73,81,8,81,0.5,max,Min Best Case,True
2,96372106,4,10637297,4,60,0.00168609619140625,0.0021924972534179688,34,51,17,51,49,51,2,51,0.5,max,Min Best Case,True
3,96372106,4,10637298,4,60,0.051763057708740234,0.007389068603515625,49,102,53,102,100,100,0,100,0.5,max,Min Best Case,True
4,96372106,4,10637299,4,60,0.13214468955993652,0.013324737548828125,41,86,45,86,78,91,13,91,0.5,max,Min Best Case,True
5,96372106,4,10637300,4,60,8.279219150543213,0.007925033569335938,58,105,47,105,96,99,3,99,0.5,max,Min Best Case,True
6,96372106,4,10637301,4,60,0.01604008674621582,0.022083044052124023,48,86,38,86,83,85,2,85,0.5,max,Min Best Case,True
7,96372106,4,10637302,4,60,0.3660421371459961,0.1533982753753662,55,111,56,111,104,107,3,107,0.5,max,Min Best Case,True
8,96372106,4,10637303,4,60,0.0010039806365966797,0.004662990570068359,38,72,34,72,64,72,8,72,0.5,max,Min Best Case,True
9,96372106,4,10637304,4,60,0.002894878387451172,0.005524158477783203,34,70,36,70,65,70,5,70,0.5,max,Min Best Case,True
10,96372106,4,10637305,4,60,0.47775816917419434,0.5319805145263672,47,83,36,83,80,80,0,80,0.5,max,Min Best Case,True
11,96372106,4,10637306,4,60,0.0028128623962402344,0.00466156005859375,27,66,39,66,56,61,5,61,0.5,max,Min Best Case,True
12,96372106,4,10637307,4,60,0.05688190460205078,0.0060503482818603516,55,100,45,100,88,99,11,99,0.5,max,Min Best Case,True
13,96372106,4,10637308,4,60,0.008025884628295898,0.009075641632080078,48,96,48,96,89,96,7,96,0.5,max,Min Best Case,True
14,96372106,4,10637309,4,60,0.5135433673858643,0.007901430130004883,41,86,45,86,73,82,9,82,0.5,max,Min Best Case,True
15,96372106,4,10637310,4,60,60.135011434555054,0.030908584594726562,63,126,63,126,123,127,4,127,0.5,max,Min Best Case,True
16,96372106,4,10637311,4,60,0.0223236083984375,0.018427610397338867,39,84,45,84,79,82,3,82,0.5,max,Min Best Case,True
17,96372106,4,10637312,4,60,0.0015256404876708984,0.0064394474029541016,40,69,29,69,70,76,6,76,0.5,max,Min Best Case,True
18,96372106,4,10637313,4,60,1.2279915809631348,3.780824899673462,53,100,47,100,103,103,0,103,0.5,max,Min Best Case,True
19,96372106,4,10637314,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True
20,96372106,4,10637315,4,60,0.01391148567199707,0.006109476089477539,45,87,42,87,78,87,9,87,0.5,max,Min Best Case,True
21,96372106,4,10637316,4,60,0.8888745307922363,0.009926557540893555,47,97,50,97,89,93,4,93,0.5,max,Min Best Case,True
22,96372106,4,10637317,4,60,0.010962247848510742,0.0069005489349365234,32,66,34,66,61,66,5,66,0.5,max,Min Best Case,True
