Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,4,10637296,4,60,0.010829687118530273,0.0013127326965332031,45,83,38,45,45,83,38,45,0.0,min,Min Best Case,True
2,96372106,4,10637297,4,60,0.00168609619140625,0.0008294582366943359,34,51,17,34,34,51,17,34,0.0,min,Min Best Case,True
3,96372106,4,10637298,4,60,0.051763057708740234,0.0012674331665039062,49,102,53,49,49,102,53,49,0.0,min,Min Best Case,True
4,96372106,4,10637299,4,60,0.13214468955993652,0.0013625621795654297,41,86,45,41,41,86,45,41,0.0,min,Min Best Case,True
5,96372106,4,10637300,4,60,8.279219150543213,0.0015325546264648438,58,105,47,58,58,105,47,58,0.0,min,Min Best Case,True
6,96372106,4,10637301,4,60,0.01604008674621582,0.0013651847839355469,48,86,38,48,48,86,38,48,0.0,min,Min Best Case,True
7,96372106,4,10637302,4,60,0.3660421371459961,0.0013947486877441406,55,111,56,55,55,111,56,55,0.0,min,Min Best Case,True
8,96372106,4,10637303,4,60,0.0010039806365966797,0.001218557357788086,38,72,34,38,38,72,34,38,0.0,min,Min Best Case,True
9,96372106,4,10637304,4,60,0.002894878387451172,0.0010483264923095703,34,70,36,34,34,70,36,34,0.0,min,Min Best Case,True
10,96372106,4,10637305,4,60,0.47775816917419434,0.0011904239654541016,47,83,36,47,47,83,36,47,0.0,min,Min Best Case,True
11,96372106,4,10637306,4,60,0.0028128623962402344,0.0011076927185058594,27,66,39,27,27,66,39,27,0.0,min,Min Best Case,True
12,96372106,4,10637307,4,60,0.05688190460205078,0.0011963844299316406,55,100,45,55,55,100,45,55,0.0,min,Min Best Case,True
13,96372106,4,10637308,4,60,0.008025884628295898,0.0012617111206054688,48,96,48,48,48,96,48,48,0.0,min,Min Best Case,True
14,96372106,4,10637309,4,60,0.5135433673858643,0.0014214515686035156,41,86,45,41,41,86,45,41,0.0,min,Min Best Case,True
15,96372106,4,10637310,4,60,60.135011434555054,0.0017316341400146484,63,126,63,63,63,126,63,63,0.0,min,Min Best Case,True
16,96372106,4,10637311,4,60,0.0223236083984375,0.0012183189392089844,39,84,45,39,39,84,45,39,0.0,min,Min Best Case,True
17,96372106,4,10637312,4,60,0.0015256404876708984,0.0008616447448730469,40,69,29,40,40,69,29,40,0.0,min,Min Best Case,True
18,96372106,4,10637313,4,60,1.2279915809631348,0.0012023448944091797,53,100,47,53,53,100,47,53,0.0,min,Min Best Case,True
19,96372106,4,10637314,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,True
20,96372106,4,10637315,4,60,0.01391148567199707,0.001329660415649414,45,87,42,45,45,87,42,45,0.0,min,Min Best Case,True
21,96372106,4,10637316,4,60,0.8888745307922363,0.0014269351959228516,47,97,50,47,47,97,50,47,0.0,min,Min Best Case,True
22,96372106,4,10637317,4,60,0.010962247848510742,0.0012290477752685547,32,66,34,32,32,66,34,32,0.0,min,Min Best Case,True
23,96372106,4,10637318,4,60,0.024691343307495117,0.001138925552368164,41,71,30,41,41,71,30,41,0.0,min,Min Best Case,True
24,96372106,4,10637319,4,60,0.3676643371582031,0.0015399456024169922,45,90,45,45,45,90,45,45,0.0,min,Min Best Case,True
25,96372106,4,10637320,4,60,0.004826545715332031,0.0009958744049072266,32,60,28,32,32,60,28,32,0.0,min,Min Best Case,True
